gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
100,100,819,852,396,154,11,103,924,291,7,832,30,.245,3395,.309,.388,.697,25,64,.719,59,14561,3.71,890.1,57,43,27,44,45,17,367,1.26,3748,2671,100,1,9,9461,.650,30,1,25,8,1317,0.96,.570,16.35,99,3.18,9.34,2.94,8.41,4.00,1.04,0,11,21,Philadelphia Phillies
99,99,819,818,410,161,11,115,903,323,15,777,40,.237,3282,.311,.398,.709,24,84,.778,53,14527,3.95,876.2,44,55,14,29,37,15,385,1.25,3680,2630,99,1,5,9324,.640,40,5,28,10,1305,1.00,.444,16.57,98,2.80,9.27,3.32,7.98,4.21,1.18,0,13,22,Atlanta Braves
101,101,800,1023,440,187,19,107,729,368,16,837,54,.250,3351,.331,.413,.744,20,81,.802,76,14656,4.04,879.2,36,65,12,28,43,16,395,1.37,3813,2639,101,0,5,9133,.620,54,4,27,12,1383,0.78,.356,16.66,101,1.98,7.46,3.77,8.56,4.50,1.09,2,7,31,Chicago White Sox
99,99,852,940,480,170,17,108,778,315,10,849,43,.251,3379,.320,.408,.728,17,123,.879,59,14577,4.53,882.0,46,53,23,39,53,16,444,1.32,3779,2646,99,0,6,9289,.640,43,5,31,3,1377,0.91,.465,16.53,99,2.47,7.94,3.21,8.66,4.90,1.10,2,6,34,Miami Marlins
100,100,827,875,412,139,12,109,886,337,6,744,34,.225,3306,.302,.373,.675,17,63,.788,58,14461,3.88,883.2,55,45,26,36,56,10,381,1.22,3707,2651,100,0,10,9161,.630,34,3,30,12,1234,0.95,.550,16.36,100,2.63,9.02,3.43,7.58,4.20,1.11,4,9,17,New York Yankees
100,100,780,953,388,131,11,106,863,328,14,771,36,.232,3329,.305,.373,.678,21,54,.720,60,14670,3.62,889.1,60,40,28,40,73,12,358,1.24,3733,2668,100,0,10,9333,.640,36,5,22,4,1242,0.82,.600,16.50,100,2.63,8.73,3.32,7.80,3.93,1.07,2,14,24,Milwaukee Brewers
100,100,866,917,503,149,11,129,780,389,34,894,30,.262,3413,.340,.425,.765,16,70,.814,94,14938,4.67,887.0,49,51,23,47,56,24,460,1.45,3877,2661,100,0,5,9505,.640,30,6,36,3,1452,0.94,.490,16.84,100,2.01,7.91,3.95,9.07,5.10,1.31,1,12,32,Los Angeles Angels
101,101,854,910,501,206,14,130,853,322,15,872,43,.252,3457,.322,.433,.755,18,68,.791,71,14854,4.60,898.2,50,51,28,45,53,17,459,1.33,3855,2696,101,0,6,9410,.630,43,8,17,9,1496,0.94,.495,16.53,101,2.65,8.54,3.22,8.73,5.02,1.30,1,11,21,Arizona Diamondbacks
99,99,838,882,511,173,17,140,811,326,9,916,33,.268,3412,.336,.452,.788,14,76,.844,61,14735,5.00,870.1,44,55,24,37,71,13,484,1.43,3808,2611,99,0,3,9383,.640,33,4,43,9,1543,0.95,.444,16.93,99,2.49,8.39,3.37,9.47,5.28,1.45,2,9,26,Baltimore Orioles
102,102,906,891,444,132,4,97,850,334,13,848,43,.245,3455,.317,.370,.687,29,85,.746,76,14922,3.77,912.2,54,48,26,44,53,18,382,1.30,3879,2738,102,2,7,9590,.640,43,3,28,2,1279,1.02,.529,16.35,100,2.54,8.38,3.29,8.36,4.38,0.96,7,11,29,Boston Red Sox
100,100,783,1040,412,142,12,124,750,268,7,827,33,.246,3365,.306,.406,.712,25,51,.671,72,14132,3.87,891.2,59,41,24,35,64,11,383,1.23,3703,2675,100,0,11,9244,.650,33,0,19,14,1365,0.75,.590,15.85,100,2.80,7.57,2.71,8.35,4.16,1.25,2,11,24,Chicago Cubs
101,101,768,1031,429,181,10,117,818,321,8,797,40,.237,3368,.308,.401,.709,21,79,.790,50,14839,3.94,891.2,52,49,24,35,63,11,390,1.25,3777,2675,101,2,5,9491,.640,40,2,26,7,1349,0.74,.515,16.64,99,2.55,8.26,3.24,8.04,4.33,1.18,2,19,27,Cincinnati Reds
99,99,768,941,419,152,10,106,835,354,15,814,32,.245,3317,.322,.393,.715,27,77,.740,59,14750,3.95,879.1,49,50,27,39,69,12,386,1.33,3745,2638,99,1,9,9373,.640,32,6,31,10,1304,0.82,.495,16.77,98,2.36,8.55,3.62,8.33,4.29,1.08,1,12,29,Cleveland Guardians
100,100,922,936,612,204,23,136,664,343,12,1034,31,.295,3504,.359,.483,.842,24,89,.788,88,14754,5.57,874.0,24,76,18,35,42,17,541,1.58,3933,2622,100,0,0,9302,.630,31,5,47,5,1692,0.99,.240,16.88,100,1.94,6.84,3.53,10.65,6.30,1.40,3,12,40,Colorado Rockies
101,101,855,886,405,136,11,106,865,292,10,798,39,.237,3366,.303,.378,.681,22,54,.711,70,14504,3.65,896.1,60,41,28,42,50,14,364,1.22,3737,2689,101,1,10,9399,.650,39,1,27,6,1274,0.97,.594,16.18,100,2.96,8.69,2.93,8.01,4.07,1.06,2,12,26,Detroit Tigers
100,100,732,903,381,157,10,112,966,298,6,746,40,.225,3309,.295,.380,.675,14,109,.886,54,14393,3.62,890.0,58,42,31,42,67,11,358,1.17,3688,2670,100,3,9,9234,.640,40,1,25,5,1259,0.81,.580,16.17,97,3.24,9.77,3.01,7.54,3.85,1.13,3,16,22,Houston Astros
101,101,855,937,375,154,16,103,820,297,14,794,28,.235,3377,.301,.382,.683,16,22,.579,70,14365,3.49,897.1,49,52,29,42,51,13,348,1.22,3732,2692,101,0,8,9235,.640,28,2,36,6,1289,0.91,.485,16.01,101,2.76,8.22,2.98,7.96,3.76,1.03,1,12,17,Kansas City Royals
101,101,827,910,467,164,19,127,880,354,19,840,46,.246,3417,.322,.416,.738,26,75,.743,60,15080,4.28,902.1,59,42,30,45,76,15,429,1.32,3857,2707,101,0,3,9558,.630,46,3,39,9,1423,0.91,.584,16.71,101,2.49,8.78,3.53,8.38,4.66,1.27,0,11,29,Los Angeles Dodgers
100,100,822,975,544,165,24,121,765,338,4,905,60,.264,3423,.338,.433,.771,28,71,.717,60,14986,5.25,879.1,40,60,20,34,42,14,513,1.41,3865,2638,100,0,6,9528,.640,60,3,43,4,1481,0.84,.400,17.04,100,2.26,7.83,3.46,9.26,5.57,1.24,0,15,29,Washington Nationals
101,101,888,855,401,150,14,88,861,364,5,800,44,.237,3369,.318,.369,.687,28,45,.616,69,15090,3.59,896.1,57,44,30,48,64,18,358,1.30,3815,2689,101,1,7,9483,.630,44,4,36,5,1242,1.04,.564,16.84,100,2.37,8.65,3.65,8.03,4.03,0.88,3,9,26,New York Mets
