gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
86,86,682,893,355,119,12,103,641,235,7,716,30,.247,2899,.308,.403,.711,20,48,.706,65,12218,3.83,767.2,51,35,21,30,56,9,327,1.24,3199,2303,86,0,8,7991,.650,30,0,17,13,1168,0.76,.593,15.92,86,2.73,7.51,2.76,8.39,4.16,1.21,2,11,22,Chicago Cubs
87,87,663,894,369,158,8,105,696,269,8,681,37,.235,2897,.306,.404,.710,20,69,.775,41,12766,3.93,769.2,45,42,21,32,54,11,336,1.23,3242,2309,87,2,4,8160,.640,37,2,24,7,1170,0.74,.517,16.59,85,2.59,8.14,3.15,7.96,4.31,1.23,2,16,21,Cincinnati Reds
84,84,644,792,360,128,7,87,698,310,11,716,30,.254,2817,.332,.397,.729,25,71,.740,49,12584,4.07,739.1,40,44,23,31,59,8,334,1.39,3191,2218,84,1,9,7958,.630,30,4,26,9,1119,0.81,.476,17.02,83,2.25,8.50,3.77,8.72,4.38,1.06,1,10,23,Cleveland Guardians
86,86,813,797,527,171,13,114,566,295,9,876,24,.292,3004,.356,.471,.827,23,82,.781,73,12679,5.50,753.0,19,67,14,28,33,14,460,1.56,3373,2259,86,0,0,8022,.630,24,4,42,4,1415,1.02,.221,16.84,86,1.92,6.76,3.53,10.47,6.30,1.36,2,11,37,Colorado Rockies
87,87,746,762,336,109,10,89,740,251,7,674,36,.233,2887,.301,.371,.672,17,42,.712,64,12369,3.49,773.1,54,33,24,35,45,11,300,1.20,3211,2320,87,1,9,8004,.650,36,1,23,5,1070,0.98,.621,15.99,86,2.95,8.61,2.92,7.84,3.91,1.04,2,11,24,Detroit Tigers
86,86,628,757,312,136,9,92,844,252,3,627,32,.222,2829,.291,.374,.665,13,88,.871,46,12268,3.49,761.2,52,34,28,37,56,9,295,1.15,3143,2285,86,3,9,7884,.640,32,1,22,4,1057,0.83,.605,16.11,83,3.35,9.97,2.98,7.41,3.69,1.09,3,8,19,Houston Astros
87,87,729,814,322,131,12,88,703,251,9,691,23,.237,2912,.301,.381,.682,14,18,.563,63,12424,3.49,773.0,40,47,26,35,47,9,300,1.22,3212,2319,87,0,7,8009,.640,23,2,34,6,1110,0.90,.460,16.07,87,2.80,8.18,2.92,8.05,3.75,1.02,1,10,15,Kansas City Royals
87,87,724,764,392,144,15,107,763,302,17,713,39,.243,2931,.320,.412,.732,21,65,.756,56,12958,4.18,777.0,55,32,28,40,72,12,361,1.31,3305,2331,87,0,3,8202,.630,39,2,37,7,1208,0.95,.632,16.68,87,2.53,8.84,3.50,8.26,4.54,1.24,0,10,23,Los Angeles Dodgers
86,86,693,836,449,131,23,106,676,289,2,767,52,.261,2935,.336,.430,.766,24,60,.714,52,12908,5.07,758.0,36,50,19,32,37,13,427,1.39,3313,2274,86,0,6,8212,.640,52,3,37,3,1262,0.83,.419,17.03,86,2.34,8.03,3.43,9.11,5.33,1.26,0,11,26,Washington Nationals
87,87,754,739,339,126,14,69,752,325,5,685,32,.236,2897,.318,.361,.679,21,37,.638,60,12988,3.50,772.0,49,38,24,40,56,16,300,1.31,3290,2316,87,1,7,8182,.630,32,3,34,4,1046,1.02,.563,16.82,86,2.31,8.77,3.79,7.99,3.95,0.80,3,9,24,New York Mets
