gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
119,119,994,1038,517,176,17,136,1058,414,9,914,39,.230,3971,.307,.386,.693,21,74,.779,69,17453,4.04,1053.2,63,56,31,48,72,17,473,1.26,4462,3161,119,0,10,11063,.630,39,3,36,14,1532,0.96,.529,16.56,119,2.56,9.04,3.54,7.81,4.42,1.16,5,11,22,New York Yankees
118,118,930,1109,456,167,12,129,1021,392,14,902,43,.230,3919,.305,.378,.683,23,61,.726,75,17236,3.61,1050.1,74,44,34,46,81,12,421,1.23,4399,3151,118,0,10,10972,.640,43,5,26,6,1480,0.84,.627,16.41,118,2.60,8.75,3.36,7.73,3.91,1.11,2,16,27,Milwaukee Brewers
119,119,1017,1096,589,169,15,161,943,449,37,1048,33,.259,4054,.335,.427,.762,17,89,.840,109,17681,4.62,1055.0,57,62,28,54,68,26,541,1.42,4587,3165,119,0,5,11298,.640,33,8,47,5,1730,0.93,.479,16.76,119,2.10,8.04,3.83,8.94,5.02,1.37,1,13,37,Los Angeles Angels
119,119,1023,1090,585,251,18,148,972,376,17,1049,49,.256,4094,.325,.435,.760,21,77,.786,83,17447,4.56,1059.0,57,62,31,53,62,22,537,1.35,4561,3177,119,0,7,11082,.640,49,8,23,9,1780,0.94,.479,16.47,119,2.59,8.26,3.20,8.92,4.97,1.26,2,17,23,Arizona Diamondbacks
118,118,981,1059,593,197,21,164,970,387,10,1073,38,.266,4037,.333,.447,.780,18,80,.816,73,17427,4.85,1035.1,53,65,28,43,79,15,558,1.41,4510,3106,118,1,4,11146,.640,38,5,44,9,1804,0.93,.449,16.83,117,2.51,8.43,3.36,9.33,5.15,1.43,2,14,32,Baltimore Orioles
120,120,1056,1067,516,154,5,121,987,401,15,1000,57,.246,4065,.320,.376,.696,34,101,.748,87,17631,3.76,1074.0,65,55,32,54,64,22,449,1.30,4576,3222,120,2,7,11316,.640,57,5,35,2,1527,0.99,.542,16.42,118,2.46,8.27,3.36,8.38,4.32,1.01,8,12,33,Boston Red Sox
117,117,916,1204,482,164,13,146,888,301,8,961,36,.245,3922,.302,.405,.707,27,58,.682,80,16474,3.88,1039.2,67,50,26,39,76,13,448,1.21,4308,3119,117,0,13,10827,.660,36,0,21,17,1589,0.76,.573,15.85,117,2.95,7.69,2.61,8.32,4.17,1.26,2,15,32,Chicago Cubs
120,120,920,1202,502,208,12,132,989,379,9,940,46,.235,3999,.306,.392,.698,24,85,.780,60,17580,3.88,1059.2,62,58,29,44,77,15,457,1.24,4478,3179,120,3,6,11277,.640,46,2,30,8,1568,0.77,.517,16.59,117,2.61,8.40,3.22,7.98,4.26,1.12,2,21,31,Cincinnati Reds
117,117,928,1106,485,175,13,126,987,412,16,938,38,.240,3909,.316,.388,.704,30,83,.735,70,17297,3.83,1041.2,61,56,35,51,83,16,443,1.30,4410,3125,117,1,10,11020,.640,38,7,36,12,1517,0.84,.521,16.61,116,2.40,8.53,3.56,8.10,4.19,1.09,1,15,35,Cleveland Guardians
118,118,1090,1102,768,252,26,173,774,413,13,1257,44,.302,4167,.367,.499,.866,26,100,.794,102,17526,6.07,1028.1,30,88,20,40,47,20,693,1.62,4683,3085,118,0,1,11066,.630,44,6,52,7,2080,0.99,.254,17.04,118,1.87,6.77,3.61,11.00,6.72,1.51,3,12,44,Colorado Rockies
120,120,1023,1050,499,178,14,136,1021,341,12,963,49,.240,4013,.305,.393,.698,27,62,.697,82,17217,3.83,1063.1,69,51,32,48,55,16,453,1.23,4449,3190,120,1,10,11169,.650,49,1,34,7,1577,0.97,.575,16.19,119,2.99,8.64,2.89,8.15,4.22,1.15,2,14,30,Detroit Tigers
119,119,883,1076,465,193,10,139,1133,355,6,907,45,.230,3947,.299,.389,.688,19,121,.864,64,17178,3.71,1058.0,67,52,35,47,71,12,436,1.19,4402,3174,119,3,9,10990,.640,45,3,29,8,1537,0.82,.563,16.24,116,3.19,9.64,3.02,7.72,3.96,1.18,3,21,31,Houston Astros
119,119,1004,1136,457,183,18,121,943,359,16,949,32,.237,3997,.304,.383,.687,18,33,.647,82,17066,3.62,1059.0,59,60,33,48,60,15,426,1.24,4424,3177,119,0,10,10957,.640,32,2,37,7,1531,0.88,.496,16.12,119,2.63,8.01,3.05,8.07,3.88,1.03,1,15,20,Kansas City Royals
119,119,964,1056,533,188,23,144,1060,412,21,977,52,.244,4011,.320,.410,.730,29,86,.748,70,17683,4.14,1059.1,68,51,35,53,91,18,487,1.31,4521,3178,119,0,5,11223,.630,52,3,48,9,1643,0.91,.571,16.69,119,2.57,9.01,3.50,8.30,4.53,1.22,0,13,33,Los Angeles Dodgers
118,118,975,1138,648,198,26,146,900,395,4,1099,68,.271,4052,.343,.441,.784,33,78,.703,80,17682,5.31,1036.1,47,71,22,36,47,14,612,1.44,4575,3109,118,0,7,11263,.640,68,3,52,5,1787,0.86,.398,17.06,118,2.28,7.82,3.43,9.54,5.63,1.27,0,17,43,Washington Nationals
118,118,1046,999,483,174,17,108,1003,420,6,950,56,.240,3959,.320,.374,.694,29,52,.642,75,17736,3.70,1046.0,63,55,34,54,78,20,430,1.31,4478,3138,118,1,7,11192,.630,56,4,46,5,1482,1.05,.534,16.96,117,2.39,8.63,3.61,8.17,4.16,0.93,4,11,28,New York Mets
