gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
121,121,1004,1036,479,175,13,132,1099,327,7,1000,39,.244,4104,.304,.389,.693,31,71,.696,.304,63,17346,3.73,1075.1,69,52,32,50,56,18,446,1.23,4505,3226,121,2,11,11282,.650,39,3,26,9,1597,0.97,.570,16.13,119,3.36,9.20,2.74,8.37,4.01,1.10,0,11,24,Philadelphia Phillies
121,121,1003,1039,539,197,15,141,1060,404,18,980,51,.243,4038,.317,.404,.721,30,111,.787,.213,65,17871,4.29,1070.2,53,68,20,36,50,16,510,1.29,4537,3212,121,1,5,11413,.640,51,7,32,14,1630,0.97,.438,16.69,120,2.62,8.91,3.40,8.24,4.53,1.19,0,14,30,Atlanta Braves
121,121,935,1210,536,220,19,130,924,448,22,991,64,.247,4014,.329,.408,.737,24,106,.815,.185,89,17682,4.12,1057.1,44,77,17,34,53,17,484,1.36,4576,3172,121,0,6,11035,.620,64,7,32,13,1639,0.77,.364,16.72,121,2.06,7.87,3.81,8.44,4.56,1.11,4,9,37,Chicago White Sox
121,121,1021,1148,582,215,19,134,955,373,12,1025,54,.250,4105,.318,.409,.727,19,148,.886,.114,72,17732,4.56,1072.1,58,63,29,48,66,19,543,1.30,4580,3217,121,0,9,11331,.640,54,5,42,3,1680,0.89,.479,16.54,121,2.56,8.02,3.13,8.60,4.88,1.12,4,7,37,Miami Marlins
121,121,1010,1058,522,180,17,136,1076,420,10,923,40,.229,4034,.306,.383,.689,21,76,.784,.216,69,17731,4.01,1071.2,64,57,31,48,72,17,478,1.25,4532,3215,121,0,10,11244,.630,40,3,36,14,1545,0.95,.529,16.55,121,2.56,9.04,3.53,7.75,4.38,1.14,5,11,22,New York Yankees
120,120,951,1126,461,169,12,131,1036,397,14,918,43,.230,3988,.305,.377,.682,23,62,.729,.271,77,17528,3.59,1068.1,76,44,34,46,82,12,426,1.23,4473,3205,120,0,11,11153,.640,43,5,26,6,1504,0.84,.633,16.41,120,2.61,8.73,3.34,7.73,3.88,1.10,2,16,27,Milwaukee Brewers
121,121,1027,1119,600,169,16,164,963,460,37,1066,34,.258,4125,.335,.426,.761,17,90,.841,.159,110,18031,4.63,1074.0,59,62,29,56,68,27,552,1.42,4670,3222,121,0,5,11510,.640,34,8,47,5,1759,0.92,.488,16.79,121,2.09,8.07,3.85,8.93,5.03,1.37,1,13,37,Los Angeles Angels
122,122,1048,1131,593,254,18,151,988,385,17,1069,49,.255,4195,.323,.432,.755,21,84,.800,.200,85,17892,4.52,1086.0,60,62,33,55,62,22,545,1.34,4672,3258,122,0,7,11358,.630,49,8,23,9,1812,0.93,.492,16.48,122,2.57,8.19,3.19,8.86,4.91,1.25,2,17,24,Arizona Diamondbacks
121,121,1003,1096,600,198,22,165,988,392,10,1093,39,.264,4133,.332,.443,.775,19,83,.814,.186,75,17823,4.79,1062.1,55,66,29,45,83,16,565,1.40,4613,3187,121,1,4,11413,.640,39,5,44,9,1830,0.92,.455,16.78,120,2.52,8.37,3.32,9.26,5.08,1.40,2,14,33,Baltimore Orioles
122,122,1071,1089,521,154,5,123,1000,407,15,1013,57,.245,4128,.319,.375,.694,34,102,.750,.250,89,17884,3.75,1091.0,66,56,32,54,64,22,454,1.30,4645,3273,122,2,7,11482,.640,57,5,35,2,1546,0.98,.541,16.39,120,2.46,8.25,3.36,8.36,4.30,1.01,8,12,33,Boston Red Sox
120,120,941,1233,490,167,13,149,906,306,8,978,37,.244,4009,.301,.404,.705,27,58,.682,.318,83,16813,3.85,1064.2,68,52,27,40,79,13,456,1.21,4403,3194,120,0,13,11055,.660,37,0,21,17,1618,0.76,.567,15.79,120,2.96,7.66,2.59,8.27,4.14,1.26,2,17,32,Chicago Cubs
122,122,938,1217,503,210,12,133,1009,380,9,948,47,.233,4060,.304,.389,.693,24,85,.780,.220,61,17830,3.82,1077.2,64,58,29,44,77,15,458,1.23,4541,3233,122,3,7,11443,.640,47,2,31,8,1581,0.77,.525,16.55,119,2.66,8.43,3.17,7.92,4.20,1.11,2,21,31,Cincinnati Reds
120,120,949,1144,505,181,14,130,1009,428,16,967,40,.241,4019,.317,.390,.707,31,85,.733,.267,70,17785,3.87,1068.2,63,57,36,52,85,16,460,1.31,4538,3206,120,1,10,11315,.640,40,7,37,13,1566,0.83,.525,16.64,119,2.36,8.50,3.60,8.14,4.25,1.09,1,15,35,Cleveland Guardians
121,121,1118,1136,781,257,26,177,790,421,13,1281,45,.300,4269,.366,.497,.863,26,102,.797,.203,105,17938,6.02,1055.1,32,89,22,42,47,20,706,1.61,4794,3166,121,0,2,11328,.630,45,6,52,7,2121,0.98,.264,17.00,121,1.88,6.74,3.59,10.92,6.66,1.51,3,12,44,Colorado Rockies
123,123,1049,1080,511,181,14,138,1048,351,12,985,49,.239,4117,.305,.391,.696,27,63,.700,.300,84,17653,3.83,1091.1,71,52,33,49,57,16,464,1.22,4564,3274,123,1,11,11456,.650,49,1,35,7,1608,0.97,.577,16.18,122,2.99,8.64,2.89,8.12,4.21,1.14,2,15,30,Detroit Tigers
121,121,901,1097,480,196,10,142,1147,366,6,928,47,.231,4020,.300,.391,.691,19,124,.867,.133,66,17505,3.76,1076.0,68,53,36,48,72,12,450,1.20,4489,3228,121,3,9,11189,.640,47,4,29,8,1570,0.82,.562,16.27,118,3.13,9.59,3.06,7.76,4.01,1.19,3,21,32,Houston Astros
121,121,1025,1158,470,186,20,123,953,367,16,969,32,.238,4070,.305,.384,.689,19,34,.642,.358,83,17362,3.66,1077.0,60,61,34,49,62,15,438,1.24,4505,3231,121,0,10,11138,.640,32,2,38,7,1564,0.89,.496,16.12,121,2.60,7.96,3.07,8.10,3.93,1.03,1,15,20,Kansas City Royals
121,121,979,1073,546,194,23,146,1079,422,22,994,52,.244,4076,.320,.410,.730,30,86,.741,.259,70,18008,4.17,1076.1,68,53,35,55,92,20,499,1.32,4599,3229,121,0,5,11418,.630,52,3,50,9,1672,0.91,.562,16.73,121,2.56,9.02,3.53,8.31,4.57,1.22,0,14,35,Los Angeles Dodgers
121,121,1007,1162,665,204,26,149,919,408,4,1127,70,.271,4152,.343,.441,.784,34,81,.704,.296,82,18144,5.33,1062.1,49,72,23,38,50,15,629,1.44,4693,3187,121,0,7,11544,.640,70,3,53,5,1830,0.87,.405,17.08,121,2.25,7.79,3.46,9.55,5.63,1.26,0,18,45,Washington Nationals
121,121,1072,1026,503,180,17,111,1030,435,6,974,57,.240,4063,.320,.374,.694,29,55,.655,.345,76,18200,3.75,1073.0,64,57,35,56,78,21,447,1.31,4598,3219,121,1,7,11481,.630,57,4,46,5,1521,1.04,.529,16.96,120,2.37,8.64,3.65,8.17,4.22,0.93,4,11,28,New York Mets
