gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
105,105,906,993,500,192,17,111,824,328,11,895,45,.250,3578,.318,.406,.724,19,126,.869,62,15415,4.44,934.1,50,55,26,43,58,17,461,1.31,3994,2803,105,0,6,9836,.640,45,5,34,3,1454,0.91,.476,16.50,105,2.51,7.94,3.16,8.62,4.82,1.07,3,6,34,Miami Marlins
106,106,879,936,452,152,14,119,934,363,8,808,34,.229,3528,.306,.381,.687,17,66,.795,61,15402,4.00,936.2,57,49,28,40,60,12,416,1.25,3958,2810,106,0,10,9771,.630,34,3,33,12,1345,0.94,.538,16.44,106,2.57,8.97,3.49,7.76,4.34,1.14,4,11,18,New York Yankees
106,106,819,1004,409,143,11,112,923,351,14,813,39,.231,3519,.306,.373,.679,23,58,.716,66,15541,3.57,942.1,63,43,29,41,75,12,374,1.24,3951,2827,106,0,10,9876,.640,39,5,23,6,1314,0.82,.594,16.49,106,2.63,8.82,3.35,7.76,3.91,1.07,2,15,25,Milwaukee Brewers
107,107,926,987,530,155,12,142,836,412,37,942,32,.258,3647,.336,.424,.760,16,81,.835,96,15915,4.60,949.0,52,55,25,49,60,24,485,1.43,4136,2847,107,0,5,10147,.640,32,7,41,3,1547,0.94,.486,16.77,107,2.03,7.93,3.91,8.93,5.03,1.35,1,12,32,Los Angeles Angels
107,107,916,965,521,215,15,134,891,340,16,919,47,.251,3657,.321,.428,.749,19,71,.789,76,15673,4.52,951.2,51,56,29,47,54,18,478,1.32,4079,2855,107,0,7,9934,.630,47,8,20,9,1566,0.95,.477,16.47,107,2.62,8.43,3.22,8.69,4.93,1.27,1,13,21,Arizona Diamondbacks
107,107,891,951,534,177,18,149,870,352,10,960,35,.264,3633,.333,.446,.779,16,79,.832,64,15704,4.88,932.1,48,58,25,38,75,13,506,1.41,4061,2797,107,0,4,10023,.640,35,4,44,9,1620,0.94,.453,16.84,106,2.47,8.40,3.40,9.27,5.15,1.44,2,11,28,Baltimore Orioles
108,108,947,950,471,139,4,109,902,358,13,900,48,.246,3657,.319,.376,.695,33,92,.736,79,15852,3.79,967.0,57,51,29,51,60,22,407,1.30,4113,2901,108,2,7,10162,.640,48,5,30,2,1374,1.00,.528,16.39,106,2.52,8.40,3.33,8.38,4.38,1.01,8,11,31,Boston Red Sox
106,106,834,1105,445,148,12,138,786,279,8,883,35,.247,3570,.306,.411,.717,25,53,.679,77,14946,3.94,943.2,62,44,25,36,68,11,413,1.23,3924,2831,106,0,12,9786,.650,35,0,20,14,1469,0.75,.585,15.84,106,2.82,7.50,2.66,8.42,4.24,1.32,2,12,26,Chicago Cubs
107,107,814,1079,445,189,10,120,880,336,8,831,44,.234,3557,.305,.394,.699,23,83,.783,54,15659,3.86,944.2,56,51,25,37,67,12,405,1.24,3986,2834,107,3,6,10030,.640,44,2,26,7,1400,0.75,.523,16.58,104,2.62,8.38,3.20,7.92,4.24,1.14,2,20,27,Cincinnati Reds
106,106,839,1001,449,162,12,116,882,381,15,862,36,.244,3538,.321,.395,.716,28,78,.736,66,15734,3.95,941.2,52,54,30,44,74,14,413,1.32,4002,2825,106,1,9,9994,.640,36,6,32,12,1396,0.84,.491,16.71,105,2.31,8.43,3.64,8.24,4.29,1.11,1,14,32,Cleveland Guardians
106,106,977,995,650,218,23,145,697,368,13,1094,34,.295,3711,.360,.483,.843,25,91,.784,94,15634,5.61,926.0,28,78,20,39,44,19,577,1.58,4168,2778,106,0,1,9865,.630,34,5,49,6,1793,0.98,.264,16.88,106,1.89,6.77,3.58,10.63,6.32,1.41,3,12,40,Colorado Rockies
108,108,915,949,447,157,12,115,923,311,11,877,42,.242,3624,.307,.387,.694,23,58,.716,73,15561,3.80,957.1,62,46,28,42,52,14,404,1.24,4019,2872,108,1,10,10092,.650,42,1,30,6,1403,0.96,.574,16.25,107,2.97,8.68,2.92,8.24,4.20,1.08,2,12,28,Detroit Tigers
107,107,790,961,419,173,10,125,1034,318,6,815,42,.229,3557,.298,.389,.687,15,111,.881,58,15438,3.71,953.0,60,47,33,45,68,12,393,1.19,3963,2859,107,3,9,9895,.640,42,1,27,5,1383,0.82,.561,16.20,104,3.25,9.76,3.00,7.70,3.96,1.18,3,18,25,Houston Astros
107,107,897,1010,405,168,16,110,863,326,15,844,30,.236,3581,.303,.384,.687,17,29,.630,74,15298,3.55,951.1,52,55,30,44,53,14,375,1.23,3971,2854,107,0,8,9807,.640,30,2,36,7,1374,0.89,.486,16.08,107,2.65,8.16,3.08,7.98,3.83,1.04,1,13,20,Kansas City Royals
107,107,872,958,492,176,22,129,940,376,19,882,49,.244,3610,.321,.412,.733,27,81,.750,64,15978,4.26,954.1,62,45,32,48,79,16,452,1.32,4077,2863,107,0,3,10125,.630,49,3,40,9,1489,0.91,.579,16.74,107,2.50,8.86,3.55,8.32,4.64,1.22,0,11,31,Los Angeles Dodgers
106,106,875,1034,557,175,24,122,801,352,4,949,64,.263,3610,.336,.426,.762,30,72,.706,70,15760,5.07,932.1,44,62,21,35,45,14,525,1.40,4075,2797,106,0,6,10033,.640,64,3,47,4,1538,0.85,.415,16.90,106,2.28,7.73,3.40,9.16,5.38,1.18,0,16,33,Washington Nationals
107,107,938,907,418,160,14,93,915,386,5,854,48,.239,3579,.319,.369,.688,28,46,.622,72,16049,3.54,950.0,62,45,34,52,72,18,374,1.31,4051,2850,107,1,7,10099,.630,48,4,40,5,1321,1.03,.579,16.89,106,2.37,8.67,3.66,8.09,3.96,0.88,3,9,26,New York Mets
