gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
115,115,955,982,457,167,13,127,1054,314,7,951,38,.243,3908,.304,.390,.694,28,70,.714,62,16584,3.73,1024.1,66,49,29,46,50,17,425,1.23,4294,3073,115,2,11,10787,.650,38,3,26,9,1525,0.97,.574,16.19,113,3.36,9.26,2.76,8.36,4.02,1.12,0,11,23,Philadelphia Phillies
115,115,947,984,509,187,15,133,1019,384,18,926,50,.241,3835,.316,.402,.718,30,103,.774,59,16974,4.25,1017.2,48,67,18,34,43,16,481,1.29,4310,3053,115,1,5,10843,.640,50,7,32,13,1542,0.96,.417,16.68,114,2.65,9.01,3.40,8.19,4.50,1.18,0,13,28,Atlanta Braves
116,116,902,1160,520,211,19,124,874,430,21,956,62,.248,3848,.331,.410,.741,23,104,.819,87,16871,4.17,1012.1,42,74,15,32,49,17,469,1.37,4387,3037,116,0,6,10519,.620,62,7,31,12,1577,0.78,.362,16.67,116,2.03,7.77,3.82,8.50,4.62,1.10,3,9,35,Chicago White Sox
115,115,987,1084,543,208,19,123,907,357,12,976,49,.249,3914,.317,.406,.723,19,139,.880,69,16873,4.43,1023.1,57,58,29,48,66,19,504,1.30,4364,3070,115,0,9,10778,.640,49,5,39,3,1591,0.91,.496,16.49,115,2.54,7.98,3.14,8.58,4.78,1.08,4,6,34,Miami Marlins
116,116,972,1012,504,170,17,131,1026,406,9,892,37,.231,3869,.308,.385,.693,21,74,.779,68,17009,4.04,1026.2,61,55,31,47,68,16,461,1.26,4350,3080,116,0,10,10771,.630,37,3,35,14,1489,0.96,.526,16.57,116,2.53,8.99,3.56,7.82,4.42,1.15,5,11,22,New York Yankees
115,115,903,1082,445,163,12,123,998,383,14,881,42,.231,3822,.306,.376,.682,23,59,.720,71,16827,3.61,1023.1,71,44,33,45,80,12,410,1.24,4291,3070,115,0,10,10708,.640,42,5,24,6,1437,0.83,.617,16.44,115,2.61,8.78,3.37,7.75,3.91,1.08,2,15,27,Milwaukee Brewers
116,116,1001,1065,572,166,14,157,915,435,37,1022,33,.258,3956,.334,.426,.760,17,88,.838,105,17194,4.59,1029.0,55,61,26,52,64,26,525,1.42,4472,3087,116,0,5,10999,.640,33,8,47,5,1687,0.94,.474,16.71,116,2.10,8.00,3.80,8.94,5.00,1.37,1,13,34,Los Angeles Angels
116,116,1003,1052,567,241,18,144,953,368,16,1013,49,.254,3981,.323,.433,.756,21,76,.784,80,17014,4.54,1031.2,55,61,31,51,60,20,520,1.34,4440,3095,116,0,7,10792,.630,49,8,23,9,1722,0.95,.474,16.49,116,2.59,8.31,3.21,8.84,4.95,1.26,2,17,23,Arizona Diamondbacks
116,116,969,1038,579,191,21,162,950,377,10,1054,38,.266,3966,.333,.447,.780,17,80,.825,73,17082,4.85,1017.1,53,63,28,42,78,14,548,1.41,4428,3052,116,1,4,10930,.640,38,5,44,9,1773,0.93,.457,16.79,115,2.52,8.40,3.34,9.32,5.12,1.43,2,14,31,Baltimore Orioles
117,117,1031,1041,498,148,5,118,966,386,14,974,55,.245,3969,.319,.374,.693,34,95,.736,85,17172,3.71,1049.0,65,52,32,54,64,22,432,1.30,4461,3147,117,2,7,11015,.640,55,5,33,2,1486,0.99,.556,16.37,115,2.50,8.29,3.31,8.36,4.27,1.01,8,11,32,Boston Red Sox
115,115,903,1188,478,162,13,145,867,297,8,950,36,.246,3861,.304,.407,.711,27,57,.679,79,16207,3.91,1022.2,66,49,26,39,76,13,444,1.22,4243,3068,115,0,13,10639,.660,36,0,21,17,1573,0.76,.574,15.85,115,2.92,7.63,2.61,8.36,4.21,1.28,2,15,32,Chicago Cubs
117,117,891,1172,489,200,12,131,971,370,9,912,46,.234,3895,.306,.393,.699,24,85,.780,57,17154,3.89,1032.2,60,57,28,43,73,15,446,1.24,4364,3098,117,3,6,11005,.640,46,2,30,8,1529,0.76,.513,16.61,114,2.62,8.46,3.22,7.95,4.26,1.14,2,21,30,Cincinnati Reds
115,115,916,1078,478,175,13,123,976,405,16,923,37,.240,3844,.316,.388,.704,30,81,.730,69,17034,3.83,1024.2,60,55,34,50,80,16,436,1.30,4336,3074,115,1,10,10855,.640,37,7,35,12,1493,0.85,.522,16.62,114,2.41,8.57,3.56,8.11,4.20,1.08,1,15,34,Cleveland Guardians
115,115,1067,1078,746,242,26,171,751,403,13,1220,42,.300,4061,.366,.499,.865,25,95,.792,102,17080,6.01,1004.0,30,85,20,39,46,19,671,1.62,4564,3012,115,0,1,10766,.630,42,6,52,6,2027,0.99,.261,17.01,115,1.86,6.73,3.61,10.94,6.69,1.53,3,12,43,Colorado Rockies
117,117,995,1027,486,175,13,130,994,333,12,943,47,.241,3916,.306,.392,.698,27,62,.697,80,16795,3.82,1036.1,67,50,31,47,55,16,440,1.23,4341,3109,117,1,10,10896,.650,47,1,32,7,1534,0.97,.573,16.21,116,2.98,8.63,2.89,8.19,4.22,1.13,2,13,30,Detroit Tigers
116,116,865,1038,453,189,10,135,1116,344,6,885,45,.230,3855,.298,.389,.687,17,119,.875,61,16785,3.70,1032.0,65,51,34,46,68,12,424,1.19,4296,3096,116,3,9,10757,.640,45,3,28,7,1499,0.83,.560,16.26,113,3.24,9.73,3.00,7.72,3.95,1.18,3,20,29,Houston Astros
116,116,981,1105,448,180,17,117,913,351,15,925,31,.238,3889,.305,.383,.688,18,33,.647,81,16624,3.64,1030.1,57,59,31,45,55,14,417,1.24,4307,3091,116,0,9,10681,.640,31,2,36,7,1490,0.89,.491,16.13,116,2.60,7.98,3.07,8.08,3.91,1.02,1,15,20,Kansas City Royals
116,116,944,1037,520,183,23,138,1024,397,20,955,51,.244,3914,.319,.408,.727,28,86,.754,68,17237,4.13,1033.1,67,49,35,52,87,17,474,1.31,4408,3100,116,0,5,10942,.630,51,3,47,9,1598,0.91,.578,16.68,116,2.58,8.92,3.46,8.32,4.53,1.20,0,13,33,Los Angeles Dodgers
115,115,953,1115,639,197,26,143,871,385,4,1078,68,.272,3960,.344,.443,.787,33,78,.703,76,17270,5.37,1010.1,45,70,21,35,45,14,603,1.45,4470,3031,115,0,6,11004,.640,68,3,52,5,1756,0.85,.391,17.09,115,2.26,7.76,3.43,9.60,5.69,1.27,0,17,40,Washington Nationals
116,116,1025,985,469,171,17,103,990,415,6,931,56,.239,3892,.319,.371,.690,29,52,.642,74,17422,3.65,1030.0,63,53,34,52,74,18,418,1.31,4406,3090,116,1,7,10990,.630,56,4,44,5,1445,1.04,.543,16.91,115,2.39,8.65,3.63,8.13,4.10,0.90,4,11,28,New York Mets
