gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
149,149,1228,1267,593,230,14,156,1358,403,8,1231,49,.244,5043,.305,.388,.693,37,92,.713,.287,80,21396,3.78,1322.1,89,60,43,66,76,23,556,1.24,5536,3967,149,2,13,13894,.650,49,4,31,15,1957,0.97,.597,16.18,147,3.37,9.24,2.74,8.38,4.04,1.06,0,13,28,Philadelphia Phillies
148,148,1219,1304,689,232,21,182,1280,495,20,1232,65,.247,4982,.321,.412,.733,36,142,.798,.202,76,21947,4.47,1311.0,65,83,29,49,60,20,651,1.32,5595,3933,148,1,7,13988,.640,65,7,37,17,2052,0.93,.439,16.74,147,2.59,8.79,3.40,8.46,4.73,1.25,0,15,38,Atlanta Braves
149,149,1139,1494,680,267,21,170,1156,547,25,1223,70,.247,4955,.328,.412,.740,29,130,.818,.182,108,21940,4.22,1303.1,57,92,23,44,66,21,611,1.36,5635,3910,149,0,8,13686,.620,70,9,40,16,2042,0.76,.383,16.83,149,2.11,7.98,3.78,8.45,4.70,1.17,6,12,45,Chicago White Sox
149,149,1265,1429,747,265,23,178,1177,464,16,1278,68,.251,5093,.319,.417,.736,21,180,.896,.104,83,22026,4.71,1323.1,70,79,35,55,79,20,693,1.32,5685,3970,149,0,10,14135,.640,68,9,54,3,2123,0.89,.470,16.64,149,2.54,8.00,3.16,8.69,5.08,1.21,4,9,47,Miami Marlins
148,148,1255,1284,639,227,21,161,1315,517,12,1148,53,.231,4962,.309,.383,.692,24,88,.786,.214,87,21866,3.98,1315.2,83,65,40,61,93,21,582,1.27,5577,3947,148,0,10,13880,.630,53,9,51,16,1900,0.98,.561,16.62,148,2.54,9.00,3.54,7.85,4.37,1.10,5,11,29,New York Yankees
149,149,1172,1382,586,213,17,154,1305,493,17,1145,60,.231,4952,.306,.374,.680,26,72,.735,.265,101,21845,3.63,1325.2,91,58,42,61,100,19,535,1.24,5559,3977,149,0,12,13921,.640,60,6,33,6,1854,0.85,.611,16.48,149,2.65,8.86,3.35,7.77,3.98,1.05,2,17,35,Milwaukee Brewers
149,149,1252,1399,759,222,20,208,1177,574,44,1314,47,.259,5073,.337,.434,.771,24,107,.817,.183,132,22200,4.79,1320.1,69,80,35,68,78,33,702,1.43,5765,3961,149,0,7,14129,.640,47,10,58,7,2200,0.89,.463,16.81,149,2.05,8.02,3.91,8.96,5.17,1.42,2,17,52,Los Angeles Angels
149,149,1306,1382,716,298,27,177,1177,463,19,1293,54,.253,5105,.320,.426,.746,23,101,.815,.185,105,21854,4.49,1326.0,74,75,40,69,84,29,661,1.32,5677,3978,149,0,9,13861,.630,54,8,29,9,2176,0.95,.497,16.48,149,2.54,7.99,3.14,8.78,4.86,1.20,2,20,33,Arizona Diamondbacks
148,148,1263,1331,718,228,26,198,1214,477,16,1319,43,.260,5067,.327,.433,.760,25,98,.797,.203,96,21762,4.58,1309.2,69,79,34,54,98,20,667,1.37,5650,3929,148,1,6,13970,.640,43,7,55,10,2193,0.95,.466,16.62,147,2.55,8.34,3.28,9.06,4.93,1.36,3,20,40,Baltimore Orioles
149,149,1306,1324,628,201,8,152,1233,487,17,1236,70,.245,5045,.318,.378,.696,40,118,.747,.253,107,21705,3.74,1332.1,81,68,41,67,78,26,554,1.29,5665,3997,149,2,11,13970,.640,70,5,51,3,1909,0.99,.544,16.29,147,2.53,8.33,3.29,8.35,4.24,1.03,9,14,39,Boston Red Sox
148,148,1173,1491,602,208,21,182,1133,373,9,1191,49,.242,4927,.299,.403,.702,33,70,.680,.320,100,20631,3.87,1313.0,84,64,39,58,103,19,564,1.19,5412,3939,148,0,13,13538,.660,49,1,28,24,1987,0.79,.568,15.71,148,3.04,7.77,2.56,8.16,4.13,1.25,2,20,41,Chicago Cubs
148,148,1143,1448,638,256,18,177,1252,463,13,1166,58,.236,4940,.306,.403,.709,32,107,.770,.230,77,21781,3.96,1310.0,74,74,35,56,91,21,576,1.24,5534,3930,148,3,7,13965,.640,58,2,43,8,1989,0.79,.500,16.63,145,2.70,8.60,3.18,8.01,4.38,1.22,4,25,44,Cincinnati Reds
148,148,1184,1397,609,226,18,156,1225,496,18,1202,49,.243,4952,.316,.390,.706,39,103,.725,.275,92,21755,3.81,1315.0,77,71,44,63,97,19,557,1.29,5554,3945,148,2,13,13880,.640,49,9,42,16,1932,0.85,.520,16.54,146,2.47,8.38,3.39,8.23,4.17,1.07,1,18,38,Cleveland Guardians
149,149,1327,1416,946,308,30,229,1002,512,18,1557,60,.297,5235,.363,.499,.862,29,123,.809,.191,123,22154,5.99,1297.1,41,108,27,51,53,24,864,1.59,5878,3892,149,0,3,13990,.630,60,7,58,7,2612,0.94,.275,17.08,149,1.96,6.95,3.55,10.80,6.56,1.59,4,14,53,Colorado Rockies
149,149,1279,1303,634,221,17,174,1256,440,13,1199,58,.241,4983,.308,.397,.705,36,75,.676,.324,108,21379,3.93,1322.0,84,65,37,57,68,20,578,1.24,5539,3966,149,1,16,13789,.640,58,2,45,10,1976,0.98,.564,16.17,148,2.85,8.55,3.00,8.16,4.32,1.18,4,20,34,Detroit Tigers
149,149,1132,1356,607,223,16,180,1397,464,7,1148,57,.231,4972,.302,.391,.693,26,145,.848,.152,80,21694,3.83,1329.0,81,68,42,58,84,16,565,1.21,5558,3987,149,3,12,13822,.640,57,4,36,9,1943,0.83,.544,16.32,146,3.01,9.46,3.14,7.77,4.11,1.22,4,22,39,Houston Astros
149,149,1253,1410,586,237,24,152,1167,444,17,1216,43,.243,5006,.309,.391,.700,21,44,.677,.323,105,21461,3.73,1321.0,74,75,44,63,78,19,548,1.26,5534,3963,149,0,10,13727,.640,43,2,49,13,1957,0.89,.497,16.25,149,2.63,7.95,3.02,8.28,3.99,1.04,1,16,24,Kansas City Royals
148,148,1182,1290,639,234,24,165,1349,505,26,1163,59,.236,4922,.312,.394,.706,36,99,.733,.267,80,21795,4.05,1312.1,83,65,39,62,110,23,591,1.27,5548,3937,148,0,8,13857,.640,59,5,67,11,1940,0.92,.561,16.61,148,2.67,9.25,3.46,7.98,4.38,1.13,0,19,43,Los Angeles Dodgers
149,149,1237,1419,811,244,28,192,1132,515,4,1348,82,.266,5065,.340,.439,.779,38,94,.712,.288,101,22251,5.30,1301.1,61,87,32,49,70,17,766,1.43,5734,3904,149,0,9,14106,.630,82,4,64,7,2224,0.87,.412,17.10,148,2.20,7.83,3.56,9.32,5.61,1.33,1,18,53,Washington Nationals
149,149,1307,1249,656,239,22,135,1277,524,6,1235,72,.246,5014,.324,.384,.708,35,67,.657,.343,92,22321,4.03,1315.0,76,73,38,64,91,26,589,1.34,5671,3945,149,1,8,14162,.630,72,4,57,6,1923,1.05,.510,16.97,148,2.44,8.74,3.59,8.45,4.49,0.92,7,13,41,New York Mets
