gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
92,92,756,793,376,126,10,100,829,307,6,680,33,.224,3033,.301,.371,.672,15,60,.800,55,13287,3.85,812.2,51,41,25,35,54,10,348,1.21,3402,2438,92,0,9,8419,.630,33,3,28,12,1126,0.95,.554,16.35,92,2.70,9.18,3.40,7.53,4.16,1.11,4,9,16,New York Yankees
93,93,717,891,367,124,10,97,801,313,14,726,33,.234,3099,.309,.375,.684,20,49,.710,57,13750,3.68,826.1,53,40,25,36,62,11,338,1.26,3483,2479,93,0,8,8749,.640,33,5,21,3,1161,0.80,.570,16.64,93,2.56,8.72,3.41,7.91,4.00,1.06,2,14,22,Milwaukee Brewers
92,92,787,847,454,134,11,117,722,355,34,827,27,.263,3143,.340,.424,.764,16,68,.810,87,13785,4.59,817.0,45,47,22,43,47,21,417,1.45,3566,2451,92,0,5,8773,.640,27,5,32,3,1334,0.93,.489,16.87,92,2.03,7.95,3.91,9.11,5.00,1.29,1,10,30,Los Angeles Angels
93,93,789,832,467,189,14,121,796,294,13,795,41,.250,3184,.319,.432,.751,17,62,.785,64,13676,4.61,829.1,46,47,27,44,53,17,425,1.31,3548,2488,93,0,6,8662,.630,41,8,16,8,1375,0.95,.495,16.49,93,2.71,8.64,3.19,8.63,5.07,1.31,1,9,19,Arizona Diamondbacks
91,91,752,809,460,158,17,126,749,292,6,837,30,.269,3114,.335,.452,.787,12,65,.844,60,13470,4.92,796.1,40,50,22,34,69,12,435,1.42,3471,2389,91,0,3,8566,.640,30,3,38,9,1407,0.93,.444,16.92,90,2.57,8.47,3.30,9.46,5.20,1.42,2,9,24,Baltimore Orioles
94,94,828,825,422,122,4,89,789,317,12,790,41,.247,3194,.321,.372,.693,26,78,.750,72,13852,3.90,842.2,49,45,24,42,49,18,365,1.31,3595,2528,94,1,6,8876,.640,41,3,24,2,1187,1.00,.521,16.44,93,2.49,8.43,3.39,8.44,4.51,0.95,5,11,27,Boston Red Sox
92,92,727,953,378,129,12,111,687,249,7,766,32,.247,3099,.308,.404,.712,23,50,.685,68,13078,3.84,820.2,54,38,21,31,58,10,350,1.24,3416,2462,92,0,10,8553,.650,32,0,18,14,1252,0.76,.587,15.94,92,2.76,7.53,2.73,8.40,4.15,1.22,2,11,23,Chicago Cubs
93,93,716,950,402,171,8,112,743,289,8,736,39,.237,3103,.308,.406,.714,21,73,.777,45,13646,4.00,821.2,47,46,22,33,56,11,365,1.25,3475,2465,93,2,4,8734,.640,39,2,25,7,1259,0.75,.505,16.61,91,2.57,8.14,3.17,8.06,4.40,1.23,2,16,26,Cincinnati Reds
91,91,704,857,384,136,7,95,767,335,11,756,32,.248,3048,.326,.391,.717,26,72,.735,52,13642,3.97,805.0,43,48,25,35,64,10,355,1.36,3452,2415,91,1,9,8635,.630,32,6,29,10,1191,0.82,.473,16.95,90,2.29,8.58,3.75,8.45,4.29,1.06,1,10,26,Cleveland Guardians
93,93,869,867,579,189,18,126,612,321,9,960,26,.295,3258,.359,.480,.839,24,84,.778,78,13761,5.66,813.0,21,72,16,31,36,15,511,1.58,3658,2439,93,0,0,8678,.630,26,5,43,5,1563,1.00,.226,16.93,93,1.91,6.77,3.55,10.63,6.41,1.39,3,12,38,Colorado Rockies
94,94,809,828,360,123,10,94,793,267,9,737,36,.235,3131,.301,.371,.672,19,48,.716,68,13398,3.45,836.1,59,35,27,39,50,12,321,1.20,3472,2509,94,1,10,8687,.650,36,1,25,6,1162,0.98,.628,16.02,93,2.97,8.53,2.87,7.93,3.87,1.01,2,11,25,Detroit Tigers
93,93,684,838,346,146,9,103,889,272,5,686,34,.224,3065,.293,.378,.671,14,97,.874,51,13246,3.58,824.2,55,38,30,39,60,9,328,1.16,3406,2474,93,3,9,8517,.640,34,1,22,5,1159,0.82,.591,16.06,90,3.27,9.70,2.97,7.49,3.78,1.12,3,13,19,Houston Astros
94,94,785,882,343,142,13,95,762,272,9,738,27,.235,3141,.300,.379,.679,16,20,.556,65,13394,3.46,835.0,46,48,28,38,49,10,321,1.21,3467,2505,94,0,8,8620,.640,27,2,36,6,1191,0.89,.489,16.04,94,2.80,8.21,2.93,7.95,3.70,1.02,1,10,16,Kansas City Royals
94,94,773,832,438,156,16,120,824,325,18,781,44,.246,3174,.322,.419,.741,24,69,.742,59,13988,4.32,838.1,56,38,28,41,73,13,402,1.32,3579,2515,94,0,3,8877,.630,44,3,38,8,1329,0.93,.596,16.69,94,2.54,8.85,3.49,8.38,4.70,1.29,0,10,26,Los Angeles Dodgers
92,92,745,898,489,147,24,113,720,306,3,828,55,.263,3153,.336,.432,.768,25,64,.719,55,13769,5.12,811.0,38,54,19,32,38,13,461,1.40,3552,2433,92,0,6,8770,.640,55,3,39,4,1362,0.83,.413,16.98,92,2.35,7.99,3.40,9.19,5.43,1.25,0,11,27,Washington Nationals
93,93,811,779,364,133,14,80,796,336,5,730,35,.237,3082,.317,.367,.684,23,40,.635,64,13783,3.55,821.0,53,39,27,43,59,16,324,1.30,3490,2463,93,1,7,8696,.630,35,4,35,4,1131,1.04,.576,16.79,91,2.37,8.73,3.68,8.00,3.99,0.88,3,9,25,New York Mets
