gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
88,88,722,753,356,138,10,89,813,260,6,736,25,.246,2997,.309,.387,.696,23,57,.713,49,12882,3.76,785.0,51,37,26,42,38,16,328,1.27,3309,2355,88,0,8,8361,.650,25,1,24,8,1161,0.96,.580,16.41,88,3.13,9.32,2.98,8.44,4.08,1.02,0,8,19,Philadelphia Phillies
87,87,727,702,342,137,11,95,795,279,10,671,35,.234,2864,.308,.389,.697,22,75,.773,48,12641,3.75,768.1,39,48,12,24,32,12,320,1.24,3209,2305,87,1,5,8141,.640,35,5,23,9,1115,1.04,.448,16.45,86,2.85,9.31,3.27,7.86,4.01,1.11,0,11,20,Atlanta Braves
88,88,684,888,386,160,16,93,641,320,13,737,51,.252,2920,.334,.414,.748,19,69,.784,65,12760,4.08,763.0,29,59,11,26,41,15,346,1.39,3323,2289,88,0,5,7944,.620,51,3,22,12,1208,0.77,.330,16.72,88,2.00,7.56,3.77,8.69,4.55,1.10,2,4,26,Chicago White Sox
86,86,735,823,436,148,16,98,678,288,10,752,38,.255,2952,.326,.415,.741,15,111,.881,51,12832,4.76,767.0,39,47,20,34,49,14,406,1.36,3316,2301,86,0,5,8163,.640,38,5,27,2,1226,0.89,.453,16.73,86,2.35,7.96,3.38,8.82,5.12,1.15,2,6,30,Miami Marlins
88,88,723,761,351,120,10,92,794,294,6,646,29,.223,2900,.299,.366,.665,15,57,.792,50,12699,3.75,777.2,48,40,23,33,49,10,324,1.21,3251,2333,88,0,9,8043,.630,29,3,26,12,1062,0.95,.545,16.33,88,2.70,9.19,3.40,7.48,4.06,1.06,4,8,16,New York Yankees
88,88,676,854,358,119,10,94,747,302,14,699,32,.238,2941,.313,.381,.694,20,46,.697,55,13078,3.79,781.1,49,39,23,34,58,11,329,1.28,3312,2344,88,0,8,8303,.630,32,5,20,3,1120,0.79,.557,16.74,88,2.47,8.60,3.48,8.05,4.12,1.08,2,14,21,Milwaukee Brewers
87,87,742,790,421,124,11,109,690,334,31,776,25,.262,2959,.339,.422,.761,16,65,.802,81,12976,4.50,771.1,43,44,21,40,46,19,386,1.44,3358,2314,87,0,5,8260,.640,25,5,30,3,1249,0.94,.494,16.82,87,2.07,8.05,3.90,9.05,4.91,1.27,1,10,29,Los Angeles Angels
88,88,752,778,456,183,14,116,761,286,13,767,38,.253,3031,.323,.437,.760,17,60,.779,58,13074,4.77,785.1,43,45,26,43,51,17,416,1.34,3383,2356,88,0,6,8273,.630,38,8,15,7,1326,0.97,.489,16.65,88,2.66,8.72,3.28,8.79,5.23,1.33,1,8,19,Arizona Diamondbacks
87,87,720,781,446,151,17,120,713,281,4,807,29,.270,2989,.336,.452,.788,12,64,.842,57,12946,4.98,763.1,38,49,20,32,66,12,422,1.43,3332,2290,87,0,3,8224,.640,29,3,38,9,1352,0.92,.437,16.96,87,2.54,8.41,3.31,9.51,5.26,1.41,1,8,24,Baltimore Orioles
89,89,785,780,408,118,3,87,746,307,12,749,39,.248,3022,.323,.375,.698,24,78,.765,68,13139,3.98,797.2,44,45,23,41,43,18,353,1.32,3411,2393,89,0,6,8403,.640,39,3,20,2,1134,1.01,.494,16.47,89,2.43,8.42,3.46,8.45,4.60,0.98,5,11,27,Boston Red Sox
88,88,698,916,358,120,12,104,657,243,7,726,30,.245,2964,.307,.399,.706,22,48,.686,65,12504,3.78,786.2,53,35,21,30,56,9,330,1.23,3272,2360,88,0,9,8165,.650,30,0,17,13,1182,0.76,.602,15.89,88,2.70,7.52,2.78,8.31,4.10,1.19,2,11,22,Chicago Cubs
88,88,675,904,375,161,8,106,702,271,8,695,37,.237,2938,.307,.405,.712,20,69,.775,41,12929,3.95,778.2,46,42,22,33,56,11,342,1.24,3286,2336,88,2,4,8268,.640,37,2,24,7,1190,0.75,.523,16.60,86,2.59,8.11,3.13,8.03,4.33,1.23,2,16,22,Cincinnati Reds
86,86,658,814,363,128,7,89,717,316,11,726,30,.252,2881,.330,.394,.724,25,71,.740,50,12874,3.99,758.0,40,46,23,31,59,8,336,1.37,3262,2274,86,1,9,8140,.630,30,4,26,9,1135,0.81,.465,16.98,85,2.27,8.51,3.75,8.62,4.31,1.06,1,10,24,Cleveland Guardians
88,88,832,819,536,176,15,115,578,302,9,897,25,.292,3077,.356,.471,.827,23,82,.781,74,12995,5.47,771.0,20,68,15,30,34,15,469,1.56,3456,2313,88,0,0,8210,.630,25,4,42,4,1448,1.02,.227,16.85,88,1.91,6.75,3.53,10.47,6.26,1.34,3,12,37,Colorado Rockies
89,89,764,781,348,112,10,92,754,257,7,698,36,.236,2962,.302,.373,.675,17,44,.721,65,12722,3.53,790.1,55,34,25,36,46,11,310,1.21,3292,2371,89,1,9,8229,.650,36,1,25,5,1106,0.98,.618,16.10,88,2.93,8.59,2.93,7.95,3.96,1.05,2,11,24,Detroit Tigers
88,88,646,777,320,138,9,94,853,259,3,646,33,.223,2894,.293,.375,.668,14,90,.865,48,12548,3.50,778.2,53,35,29,38,56,9,303,1.16,3217,2336,88,3,9,8058,.640,33,1,22,5,1084,0.83,.602,16.11,85,3.29,9.86,2.99,7.47,3.70,1.09,3,9,19,Houston Astros
89,89,743,834,327,134,12,91,722,257,9,709,24,.238,2982,.302,.382,.684,14,19,.576,64,12717,3.47,791.0,42,47,27,36,49,9,305,1.22,3290,2373,89,0,7,8196,.640,24,2,35,6,1140,0.89,.472,16.08,89,2.81,8.21,2.92,8.07,3.72,1.04,1,10,16,Kansas City Royals
89,89,735,784,412,150,15,113,784,312,18,737,41,.245,3006,.322,.418,.740,22,65,.747,57,13248,4.31,795.0,56,33,28,40,72,12,381,1.32,3393,2385,89,0,3,8395,.630,41,2,38,8,1256,0.94,.629,16.66,89,2.51,8.88,3.53,8.34,4.66,1.28,0,10,24,Los Angeles Dodgers
88,88,710,857,467,134,23,108,692,298,2,791,54,.263,3013,.337,.430,.767,24,63,.724,52,13249,5.16,776.0,37,51,19,32,38,13,445,1.40,3402,2328,88,0,6,8429,.640,54,3,38,3,1295,0.83,.420,17.07,88,2.32,8.03,3.46,9.17,5.42,1.25,0,11,26,Washington Nationals
89,89,770,755,346,127,14,74,771,331,5,699,33,.236,2962,.317,.363,.680,22,38,.633,63,13277,3.49,790.0,51,38,26,42,57,16,306,1.30,3362,2370,89,1,7,8361,.630,33,4,34,4,1076,1.02,.573,16.81,88,2.33,8.78,3.77,7.96,3.94,0.84,3,9,24,New York Mets
