gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
141,141,1171,1192,568,217,14,150,1284,382,8,1171,47,.245,4778,.306,.391,.697,35,83,.703,.297,77,20256,3.82,1251.1,82,59,39,62,69,23,531,1.24,5247,3754,141,2,12,13156,.650,47,4,30,14,1866,0.98,.582,16.19,139,3.36,9.23,2.75,8.42,4.09,1.08,0,13,27,Philadelphia Phillies
141,141,1168,1241,634,224,20,168,1210,465,20,1156,59,.245,4726,.318,.407,.725,34,131,.794,.206,74,20826,4.33,1248.0,64,77,28,48,58,20,601,1.30,5299,3744,141,1,7,13293,.640,59,7,35,16,1924,0.94,.454,16.69,140,2.60,8.73,3.35,8.34,4.57,1.21,0,15,34,Atlanta Braves
142,142,1090,1424,652,259,21,158,1100,527,25,1179,70,.249,4740,.330,.412,.742,28,126,.818,.182,102,20936,4.23,1243.1,54,88,21,42,61,21,585,1.37,5395,3730,142,0,8,13058,.620,70,9,36,16,1954,0.77,.380,16.84,142,2.09,7.96,3.81,8.53,4.72,1.14,5,11,42,Chicago White Sox
141,141,1202,1340,708,249,21,168,1111,443,14,1202,65,.250,4804,.319,.416,.735,20,176,.898,.102,81,20806,4.73,1249.1,65,76,34,54,73,20,657,1.32,5367,3748,141,0,9,13327,.640,65,8,52,3,1997,0.90,.461,16.65,141,2.51,8.00,3.19,8.66,5.10,1.21,4,9,42,Miami Marlins
141,141,1191,1216,605,215,19,153,1260,491,11,1090,51,.231,4719,.309,.382,.691,23,87,.791,.209,85,20785,3.94,1252.2,78,63,35,56,86,21,549,1.26,5304,3758,141,0,10,13191,.630,51,8,44,16,1802,0.98,.553,16.59,141,2.57,9.05,3.53,7.83,4.35,1.10,5,11,27,New York Yankees
142,142,1117,1323,557,202,15,148,1242,467,17,1095,55,.232,4726,.306,.375,.681,26,71,.732,.268,95,20823,3.62,1264.2,87,55,41,60,98,19,509,1.24,5301,3794,142,0,12,13280,.640,55,5,30,6,1771,0.84,.613,16.47,142,2.66,8.84,3.32,7.79,3.96,1.05,2,17,34,Milwaukee Brewers
141,141,1188,1316,708,203,20,194,1105,539,39,1242,42,.260,4786,.337,.432,.769,23,97,.808,.192,129,20972,4.74,1248.0,66,75,33,63,77,30,657,1.43,5433,3744,141,0,7,13335,.640,42,8,56,7,2067,0.90,.468,16.80,141,2.05,7.97,3.89,8.96,5.11,1.40,1,16,49,Los Angeles Angels
142,142,1238,1320,678,286,27,167,1130,443,19,1233,52,.253,4872,.320,.426,.746,22,97,.815,.185,97,20840,4.45,1264.2,71,71,40,66,80,26,626,1.33,5418,3794,142,0,9,13213,.630,52,8,29,9,2074,0.94,.500,16.48,142,2.55,8.04,3.15,8.77,4.82,1.19,2,20,29,Arizona Diamondbacks
141,141,1198,1268,694,222,23,191,1158,452,14,1261,43,.261,4828,.327,.435,.762,24,90,.789,.211,90,20718,4.67,1245.0,65,76,33,51,93,18,646,1.38,5382,3735,141,1,6,13280,.640,43,7,52,9,2102,0.94,.461,16.64,140,2.56,8.37,3.27,9.12,5.02,1.38,2,18,39,Baltimore Orioles
142,142,1253,1261,605,189,8,148,1171,469,16,1177,67,.245,4811,.318,.380,.698,37,111,.750,.250,102,20694,3.78,1271.0,78,64,40,64,76,24,534,1.30,5406,3813,142,2,9,13324,.640,67,5,45,2,1826,0.99,.549,16.28,140,2.50,8.29,3.32,8.33,4.28,1.05,8,14,36,Boston Red Sox
141,141,1113,1425,578,198,19,174,1082,366,8,1140,47,.242,4702,.301,.404,.705,30,69,.697,.303,97,19740,3.88,1251.0,81,60,37,53,94,16,540,1.20,5175,3753,141,0,13,12930,.660,47,1,27,20,1898,0.78,.574,15.78,141,2.96,7.78,2.63,8.20,4.16,1.25,2,20,38,Chicago Cubs
141,141,1073,1396,612,245,16,167,1194,442,13,1121,55,.238,4720,.308,.402,.710,29,97,.770,.230,75,20780,3.96,1248.2,70,71,32,52,88,20,549,1.25,5285,3746,141,3,7,13320,.640,55,2,41,8,1899,0.77,.496,16.64,138,2.70,8.61,3.19,8.08,4.41,1.20,4,23,41,Cincinnati Reds
140,140,1110,1329,597,219,18,153,1161,483,18,1155,46,.246,4700,.320,.398,.718,37,98,.726,.274,84,20704,3.95,1243.0,70,70,39,57,92,18,545,1.32,5285,3729,140,1,11,13187,.640,46,9,41,16,1869,0.84,.500,16.66,139,2.40,8.41,3.50,8.36,4.32,1.11,1,17,38,Cleveland Guardians
141,141,1278,1327,894,294,30,212,942,489,17,1476,56,.298,4958,.364,.497,.861,29,118,.803,.197,119,20908,5.97,1230.1,40,101,26,49,51,23,816,1.60,5571,3691,141,0,3,13201,.630,56,7,55,7,2466,0.96,.284,16.99,141,1.93,6.89,3.58,10.80,6.54,1.55,3,14,51,Colorado Rockies
142,142,1218,1248,602,212,17,162,1195,417,13,1143,55,.241,4750,.307,.395,.702,35,72,.673,.327,102,20368,3.91,1259.2,81,61,36,54,65,18,547,1.24,5280,3779,142,1,15,13159,.650,55,1,43,9,1875,0.98,.570,16.17,141,2.87,8.54,2.98,8.17,4.30,1.16,4,20,34,Detroit Tigers
142,142,1072,1285,586,217,15,174,1349,448,7,1105,56,.233,4752,.304,.394,.698,23,143,.861,.139,75,20740,3.88,1267.2,77,65,40,54,79,14,547,1.23,5319,3803,142,3,11,13211,.640,56,4,36,9,1874,0.83,.542,16.36,139,3.01,9.58,3.18,7.85,4.16,1.24,4,22,37,Houston Astros
141,141,1182,1356,545,217,22,143,1103,419,16,1139,41,.240,4744,.306,.386,.692,20,40,.667,.333,98,20318,3.64,1254.0,72,69,43,61,77,18,507,1.24,5241,3762,141,0,10,13005,.640,41,2,46,11,1829,0.87,.511,16.20,141,2.63,7.92,3.01,8.17,3.91,1.03,1,15,21,Kansas City Royals
141,141,1139,1237,618,225,24,162,1258,480,24,1133,58,.241,4706,.316,.402,.718,36,96,.727,.273,78,20790,4.11,1249.1,78,63,37,59,105,22,571,1.29,5305,3748,141,0,7,13216,.640,58,5,63,11,1892,0.92,.553,16.64,141,2.62,9.06,3.46,8.16,4.45,1.17,0,19,42,Los Angeles Dodgers
140,140,1156,1341,769,232,27,184,1075,479,4,1279,80,.267,4782,.341,.443,.784,37,89,.706,.294,93,21016,5.33,1227.1,56,84,28,43,64,15,727,1.43,5411,3682,140,0,9,13344,.630,80,4,58,6,2117,0.86,.400,17.12,140,2.24,7.88,3.51,9.38,5.64,1.35,1,18,51,Washington Nationals
141,141,1246,1184,609,222,22,125,1214,497,6,1158,66,.244,4752,.322,.379,.701,32,64,.667,.333,88,21206,3.91,1249.0,76,65,38,62,89,24,543,1.33,5371,3747,141,1,8,13432,.630,66,4,54,5,1799,1.05,.539,16.98,140,2.44,8.75,3.58,8.34,4.39,0.90,6,12,38,New York Mets
