mlb_game_pk,date,game_date_time,away_team_id,away_team_name,away_score,home_team_id,home_team_name,home_score,venue,status
776547,2025-08-29,2025-08-29T23:10:00Z,136,Seattle Mariners,4.0,114,Cleveland Guardians,5.0,Progressive Field,Final
776548,2025-08-29,2025-08-29T23:10:00Z,146,Miami Marlins,9.0,121,New York Mets,19.0,Citi Field,Final
776544,2025-08-29,2025-08-29T23:40:00Z,147,New York Yankees,10.0,145,Chicago White Sox,2.0,Rate Field,Final
776543,2025-08-29,2025-08-30T00:10:00Z,108,Los Angeles Angels,0.0,117,Houston Astros,2.0,Daikin Park,Final
776540,2025-08-29,2025-08-30T00:10:00Z,116,Detroit Tigers,5.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
776541,2025-08-29,2025-08-30T00:10:00Z,135,San Diego Padres,4.0,142,Minnesota Twins,7.0,Target Field,Final
776542,2025-08-29,2025-08-30T00:40:00Z,112,Chicago Cubs,11.0,115,Colorado Rockies,7.0,Coors Field,Final
776538,2025-08-29,2025-08-30T02:05:00Z,140,Texas Rangers,5.0,133,Athletics,2.0,Sutter Health Park,Final
776534,2025-08-29,2025-08-30T02:10:00Z,109,Arizona Diamondbacks,3.0,119,Los Angeles Dodgers,0.0,Dodger Stadium,Final
776533,2025-08-29,2025-08-30T02:15:00Z,110,Baltimore Orioles,8.0,137,San Francisco Giants,15.0,Oracle Park,Final
776527,2025-08-30,2025-08-30T19:07:00Z,158,Milwaukee Brewers,4.0,141,Toronto Blue Jays,1.0,Rogers Centre,Final
776525,2025-08-30,2025-08-30T20:05:00Z,139,Tampa Bay Rays,4.0,120,Washington Nationals,1.0,Nationals Park,Final
776539,2025-08-30,2025-08-30T20:10:00Z,134,Pittsburgh Pirates,10.0,111,Boston Red Sox,3.0,Fenway Park,Final
776535,2025-08-30,2025-08-30T20:10:00Z,146,Miami Marlins,11.0,121,New York Mets,8.0,Citi Field,Final
776532,2025-08-30,2025-08-30T22:05:00Z,144,Atlanta Braves,2.0,143,Philadelphia Phillies,3.0,Citizens Bank Park,Final
776536,2025-08-30,2025-08-30T22:40:00Z,138,St. Louis Cardinals,4.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
776531,2025-08-30,2025-08-30T23:10:00Z,108,Los Angeles Angels,4.0,117,Houston Astros,1.0,Daikin Park,Final
776530,2025-08-30,2025-08-30T23:10:00Z,135,San Diego Padres,12.0,142,Minnesota Twins,3.0,Target Field,Final
776529,2025-08-30,2025-08-30T23:10:00Z,147,New York Yankees,5.0,145,Chicago White Sox,3.0,Rate Field,Final
776528,2025-08-30,2025-08-30T23:15:00Z,116,Detroit Tigers,1.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
776537,2025-08-30,2025-08-30T23:15:00Z,136,Seattle Mariners,3.0,114,Cleveland Guardians,4.0,Progressive Field,Final
776516,2025-08-30,2025-08-30T23:15:00Z,110,Baltimore Orioles,11.0,137,San Francisco Giants,1.0,Oracle Park,Final
776526,2025-08-30,2025-08-31T00:10:00Z,112,Chicago Cubs,4.0,115,Colorado Rockies,3.0,Coors Field,Final
776523,2025-08-30,2025-08-31T01:10:00Z,109,Arizona Diamondbacks,6.0,119,Los Angeles Dodgers,1.0,Dodger Stadium,Final
776524,2025-08-30,2025-08-31T02:05:00Z,140,Texas Rangers,9.0,133,Athletics,3.0,Sutter Health Park,Final
776518,2025-08-31,2025-08-31T16:10:00Z,138,St. Louis Cardinals,4.0,113,Cincinnati Reds,7.0,Great American Ball Park,Final
776513,2025-08-31,2025-08-31T17:05:00Z,135,San Diego Padres,2.0,142,Minnesota Twins,7.0,Target Field,Final
776517,2025-08-31,2025-08-31T17:35:00Z,134,Pittsburgh Pirates,2.0,111,Boston Red Sox,5.0,Fenway Park,Final
776520,2025-08-31,2025-08-31T17:35:00Z,139,Tampa Bay Rays,7.0,120,Washington Nationals,4.0,Nationals Park,Final
776515,2025-08-31,2025-08-31T17:37:00Z,158,Milwaukee Brewers,4.0,141,Toronto Blue Jays,8.0,Rogers Centre,Final
776521,2025-08-31,2025-08-31T17:40:00Z,136,Seattle Mariners,4.0,114,Cleveland Guardians,2.0,Progressive Field,Final
776519,2025-08-31,2025-08-31T17:40:00Z,146,Miami Marlins,5.0,121,New York Mets,1.0,Citi Field,Final
776510,2025-08-31,2025-08-31T18:10:00Z,108,Los Angeles Angels,3.0,117,Houston Astros,0.0,Daikin Park,Final
776512,2025-08-31,2025-08-31T18:10:00Z,116,Detroit Tigers,5.0,118,Kansas City Royals,0.0,Kauffman Stadium,Final
776514,2025-08-31,2025-08-31T18:10:00Z,147,New York Yankees,2.0,145,Chicago White Sox,3.0,Rate Field,Final
776511,2025-08-31,2025-08-31T19:10:00Z,112,Chicago Cubs,5.0,115,Colorado Rockies,6.0,Coors Field,Final
776507,2025-08-31,2025-08-31T20:05:00Z,110,Baltimore Orioles,2.0,137,San Francisco Giants,13.0,Oracle Park,Final
776508,2025-08-31,2025-08-31T20:05:00Z,140,Texas Rangers,9.0,133,Athletics,6.0,Sutter Health Park,Final
776509,2025-08-31,2025-08-31T20:10:00Z,109,Arizona Diamondbacks,4.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
776522,2025-08-31,2025-08-31T23:10:00Z,144,Atlanta Braves,3.0,143,Philadelphia Phillies,1.0,Citizens Bank Park,Final
776498,2025-09-01,2025-09-01T17:05:00Z,146,Miami Marlins,0.0,120,Washington Nationals,2.0,Nationals Park,Final
776501,2025-09-01,2025-09-01T17:10:00Z,121,New York Mets,10.0,116,Detroit Tigers,8.0,Comerica Park,Final
776503,2025-09-01,2025-09-01T17:10:00Z,141,Toronto Blue Jays,4.0,113,Cincinnati Reds,5.0,Great American Ball Park,Final
776505,2025-09-01,2025-09-01T17:35:00Z,114,Cleveland Guardians,4.0,111,Boston Red Sox,6.0,Fenway Park,Final
776499,2025-09-01,2025-09-01T18:10:00Z,108,Los Angeles Angels,3.0,117,Houston Astros,8.0,Daikin Park,Final
776502,2025-09-01,2025-09-01T18:10:00Z,145,Chicago White Sox,6.0,142,Minnesota Twins,5.0,Target Field,Final
776497,2025-09-01,2025-09-01T18:15:00Z,133,Athletics,11.0,138,St. Louis Cardinals,3.0,Busch Stadium,Final
776506,2025-09-01,2025-09-01T20:05:00Z,144,Atlanta Braves,6.0,112,Chicago Cubs,7.0,Wrigley Field,Final
776492,2025-09-01,2025-09-01T20:10:00Z,137,San Francisco Giants,8.0,115,Colorado Rockies,2.0,Coors Field,Final
776500,2025-09-01,2025-09-01T20:10:00Z,143,Philadelphia Phillies,10.0,158,Milwaukee Brewers,8.0,American Family Field,Final
776494,2025-09-01,2025-09-01T22:40:00Z,110,Baltimore Orioles,4.0,135,San Diego Padres,3.0,Petco Park,Final
776504,2025-09-01,2025-09-01T23:35:00Z,136,Seattle Mariners,2.0,139,Tampa Bay Rays,10.0,George M. Steinbrenner Field,Final
776495,2025-09-01,2025-09-02T00:10:00Z,140,Texas Rangers,7.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
776490,2025-09-02,2025-09-02T22:40:00Z,121,New York Mets,12.0,116,Detroit Tigers,5.0,Comerica Park,Final
776496,2025-09-02,2025-09-02T22:40:00Z,119,Los Angeles Dodgers,7.0,134,Pittsburgh Pirates,9.0,PNC Park,Final
776491,2025-09-02,2025-09-02T22:40:00Z,141,Toronto Blue Jays,12.0,113,Cincinnati Reds,9.0,Great American Ball Park,Final
776493,2025-09-02,2025-09-02T22:45:00Z,114,Cleveland Guardians,7.0,111,Boston Red Sox,11.0,Fenway Park,Final
776482,2025-09-02,2025-09-02T22:45:00Z,146,Miami Marlins,2.0,120,Washington Nationals,5.0,Nationals Park,Final
776485,2025-09-02,2025-09-02T23:35:00Z,136,Seattle Mariners,5.0,139,Tampa Bay Rays,6.0,George M. Steinbrenner Field,Final
776488,2025-09-02,2025-09-02T23:40:00Z,108,Los Angeles Angels,5.0,118,Kansas City Royals,1.0,Kauffman Stadium,Final
776487,2025-09-02,2025-09-02T23:40:00Z,144,Atlanta Braves,3.0,112,Chicago Cubs,4.0,Wrigley Field,Final
776484,2025-09-02,2025-09-02T23:40:00Z,145,Chicago White Sox,12.0,142,Minnesota Twins,3.0,Target Field,Final
776483,2025-09-02,2025-09-02T23:45:00Z,133,Athletics,1.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
776489,2025-09-02,2025-09-03T00:10:00Z,147,New York Yankees,7.0,117,Houston Astros,1.0,Daikin Park,Final
776486,2025-09-02,2025-09-03T00:40:00Z,137,San Francisco Giants,7.0,115,Colorado Rockies,4.0,Coors Field,Final
776480,2025-09-02,2025-09-03T01:40:00Z,110,Baltimore Orioles,6.0,135,San Diego Padres,2.0,Petco Park,Final
776481,2025-09-02,2025-09-03T01:40:00Z,140,Texas Rangers,3.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
776477,2025-09-03,2025-09-03T17:05:00Z,146,Miami Marlins,5.0,120,Washington Nationals,10.0,Nationals Park,Final
776478,2025-09-03,2025-09-03T17:10:00Z,121,New York Mets,2.0,116,Detroit Tigers,6.0,Comerica Park,Final
776468,2025-09-03,2025-09-03T19:40:00Z,140,Texas Rangers,0.0,109,Arizona Diamondbacks,2.0,Chase Field,Final
776465,2025-09-03,2025-09-03T20:10:00Z,110,Baltimore Orioles,7.0,135,San Diego Padres,5.0,Petco Park,Final
776479,2025-09-03,2025-09-03T22:40:00Z,119,Los Angeles Dodgers,0.0,134,Pittsburgh Pirates,3.0,PNC Park,Final
776475,2025-09-03,2025-09-03T22:40:00Z,141,Toronto Blue Jays,13.0,113,Cincinnati Reds,9.0,Great American Ball Park,Final
776474,2025-09-03,2025-09-03T22:45:00Z,114,Cleveland Guardians,8.0,111,Boston Red Sox,1.0,Fenway Park,Final
776476,2025-09-03,2025-09-03T23:35:00Z,136,Seattle Mariners,4.0,139,Tampa Bay Rays,9.0,George M. Steinbrenner Field,Final
776466,2025-09-03,2025-09-03T23:40:00Z,108,Los Angeles Angels,4.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
776473,2025-09-03,2025-09-03T23:40:00Z,144,Atlanta Braves,5.0,112,Chicago Cubs,1.0,Wrigley Field,Final
776469,2025-09-03,2025-09-03T23:40:00Z,145,Chicago White Sox,4.0,142,Minnesota Twins,3.0,Target Field,Final
776471,2025-09-03,2025-09-03T23:40:00Z,143,Philadelphia Phillies,3.0,158,Milwaukee Brewers,6.0,American Family Field,Final
776470,2025-09-03,2025-09-03T23:45:00Z,133,Athletics,1.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
776472,2025-09-03,2025-09-04T00:10:00Z,147,New York Yankees,7.0,117,Houston Astros,8.0,Daikin Park,Final
776467,2025-09-03,2025-09-04T00:40:00Z,137,San Francisco Giants,10.0,115,Colorado Rockies,8.0,Coors Field,Final
776459,2025-09-04,2025-09-04T20:10:00Z,143,Philadelphia Phillies,2.0,158,Milwaukee Brewers,0.0,American Family Field,Final
776461,2025-09-04,2025-09-04T22:40:00Z,119,Los Angeles Dodgers,3.0,134,Pittsburgh Pirates,5.0,PNC Park,Final
776458,2025-09-04,2025-09-04T23:35:00Z,114,Cleveland Guardians,2.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
776463,2025-09-04,2025-09-04T23:40:00Z,108,Los Angeles Angels,3.0,118,Kansas City Royals,4.0,Kauffman Stadium,Final
776462,2025-09-04,2025-09-04T23:40:00Z,145,Chicago White Sox,11.0,142,Minnesota Twins,8.0,Target Field,Final
776464,2025-09-04,2025-09-04T23:40:00Z,147,New York Yankees,8.0,117,Houston Astros,4.0,Daikin Park,Final
776455,2025-09-05,2025-09-05T18:20:00Z,120,Washington Nationals,5.0,112,Chicago Cubs,11.0,Wrigley Field,Final
776450,2025-09-05,2025-09-05T22:40:00Z,121,New York Mets,5.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
776452,2025-09-05,2025-09-05T22:40:00Z,145,Chicago White Sox,7.0,116,Detroit Tigers,5.0,Comerica Park,Final
776453,2025-09-05,2025-09-05T22:40:00Z,158,Milwaukee Brewers,5.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
776454,2025-09-05,2025-09-05T23:05:00Z,119,Los Angeles Dodgers,1.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
776457,2025-09-05,2025-09-05T23:05:00Z,141,Toronto Blue Jays,7.0,147,New York Yankees,1.0,Yankee Stadium,Final
776456,2025-09-05,2025-09-05T23:10:00Z,143,Philadelphia Phillies,9.0,146,Miami Marlins,3.0,loanDepot park,Final
776460,2025-09-05,2025-09-05T23:15:00Z,136,Seattle Mariners,1.0,144,Atlanta Braves,4.0,Truist Park,Final
776451,2025-09-05,2025-09-05T23:35:00Z,114,Cleveland Guardians,7.0,139,Tampa Bay Rays,1.0,George M. Steinbrenner Field,Final
776446,2025-09-05,2025-09-05T23:40:00Z,142,Minnesota Twins,1.0,118,Kansas City Royals,2.0,Kauffman Stadium,Final
776449,2025-09-05,2025-09-06T00:05:00Z,117,Houston Astros,3.0,140,Texas Rangers,4.0,Globe Life Field,Final
776445,2025-09-05,2025-09-06T00:15:00Z,137,San Francisco Giants,8.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
776442,2025-09-05,2025-09-06T00:40:00Z,135,San Diego Padres,0.0,115,Colorado Rockies,3.0,Coors Field,Final
776444,2025-09-05,2025-09-06T01:38:00Z,133,Athletics,10.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776448,2025-09-05,2025-09-06T01:40:00Z,111,Boston Red Sox,5.0,109,Arizona Diamondbacks,10.0,Chase Field,Final
776436,2025-09-06,2025-09-06T17:05:00Z,141,Toronto Blue Jays,1.0,147,New York Yankees,3.0,Yankee Stadium,Final
776440,2025-09-06,2025-09-06T18:20:00Z,120,Washington Nationals,2.0,112,Chicago Cubs,1.0,Wrigley Field,Final
776433,2025-09-06,2025-09-06T20:10:00Z,143,Philadelphia Phillies,4.0,146,Miami Marlins,2.0,loanDepot park,Final
776435,2025-09-06,2025-09-06T22:10:00Z,145,Chicago White Sox,0.0,116,Detroit Tigers,6.0,Comerica Park,Final
776439,2025-09-06,2025-09-06T22:40:00Z,121,New York Mets,3.0,113,Cincinnati Reds,6.0,Great American Ball Park,Final
776441,2025-09-06,2025-09-06T22:40:00Z,158,Milwaukee Brewers,4.0,134,Pittsburgh Pirates,1.0,PNC Park,Final
776443,2025-09-06,2025-09-06T23:05:00Z,119,Los Angeles Dodgers,3.0,110,Baltimore Orioles,4.0,Oriole Park at Camden Yards,Final
776438,2025-09-06,2025-09-06T23:05:00Z,114,Cleveland Guardians,3.0,139,Tampa Bay Rays,2.0,George M. Steinbrenner Field,Final
776437,2025-09-06,2025-09-06T23:15:00Z,137,San Francisco Giants,2.0,138,St. Louis Cardinals,3.0,Busch Stadium,Final
776432,2025-09-06,2025-09-06T23:15:00Z,117,Houston Astros,11.0,140,Texas Rangers,0.0,Globe Life Field,Final
776434,2025-09-06,2025-09-06T23:15:00Z,142,Minnesota Twins,2.0,118,Kansas City Royals,11.0,Kauffman Stadium,Final
776447,2025-09-06,2025-09-06T23:15:00Z,136,Seattle Mariners,10.0,144,Atlanta Braves,2.0,Truist Park,Final
776424,2025-09-06,2025-09-07T00:10:00Z,111,Boston Red Sox,1.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
776431,2025-09-06,2025-09-07T00:10:00Z,135,San Diego Padres,10.0,115,Colorado Rockies,8.0,Coors Field,Final
776430,2025-09-06,2025-09-07T01:38:00Z,133,Athletics,17.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776428,2025-09-07,2025-09-07T16:05:00Z,136,Seattle Mariners,18.0,144,Atlanta Braves,2.0,Truist Park,Final
776421,2025-09-07,2025-09-07T16:10:00Z,114,Cleveland Guardians,2.0,139,Tampa Bay Rays,1.0,George M. Steinbrenner Field,Final
776427,2025-09-07,2025-09-07T17:35:00Z,119,Los Angeles Dodgers,5.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
776423,2025-09-07,2025-09-07T17:35:00Z,141,Toronto Blue Jays,3.0,147,New York Yankees,4.0,Yankee Stadium,Final
776419,2025-09-07,2025-09-07T17:35:00Z,158,Milwaukee Brewers,10.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
776429,2025-09-07,2025-09-07T17:40:00Z,121,New York Mets,2.0,113,Cincinnati Reds,3.0,Great American Ball Park,Final
776425,2025-09-07,2025-09-07T17:40:00Z,145,Chicago White Sox,6.0,116,Detroit Tigers,4.0,Comerica Park,Final
776426,2025-09-07,2025-09-07T17:40:00Z,143,Philadelphia Phillies,4.0,146,Miami Marlins,5.0,loanDepot park,Final
776422,2025-09-07,2025-09-07T18:10:00Z,142,Minnesota Twins,5.0,118,Kansas City Royals,1.0,Kauffman Stadium,Final
776416,2025-09-07,2025-09-07T18:15:00Z,137,San Francisco Giants,3.0,138,St. Louis Cardinals,4.0,Busch Stadium,Final
776420,2025-09-07,2025-09-07T18:20:00Z,120,Washington Nationals,6.0,112,Chicago Cubs,3.0,Wrigley Field,Final
776418,2025-09-07,2025-09-07T18:35:00Z,117,Houston Astros,2.0,140,Texas Rangers,4.0,Globe Life Field,Final
776417,2025-09-07,2025-09-07T19:10:00Z,135,San Diego Padres,8.0,115,Colorado Rockies,1.0,Coors Field,Final
776414,2025-09-07,2025-09-07T20:07:00Z,133,Athletics,3.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776415,2025-09-07,2025-09-07T20:10:00Z,111,Boston Red Sox,7.0,109,Arizona Diamondbacks,4.0,Chase Field,Final
776413,2025-09-08,2025-09-08T22:40:00Z,118,Kansas City Royals,2.0,114,Cleveland Guardians,10.0,Progressive Field,Final
776409,2025-09-08,2025-09-08T22:40:00Z,120,Washington Nationals,15.0,146,Miami Marlins,7.0,loanDepot park,Final
776405,2025-09-08,2025-09-08T22:45:00Z,121,New York Mets,0.0,143,Philadelphia Phillies,1.0,Citizens Bank Park,Final
776412,2025-09-08,2025-09-08T23:15:00Z,112,Chicago Cubs,1.0,144,Atlanta Braves,4.0,Truist Park,Final
776406,2025-09-08,2025-09-09T00:05:00Z,158,Milwaukee Brewers,0.0,140,Texas Rangers,5.0,Globe Life Field,Final
776411,2025-09-08,2025-09-09T01:38:00Z,142,Minnesota Twins,12.0,108,Los Angeles Angels,3.0,Angel Stadium,Final
776407,2025-09-08,2025-09-09T01:40:00Z,113,Cincinnati Reds,3.0,135,San Diego Padres,4.0,Petco Park,Final
776400,2025-09-08,2025-09-09T01:40:00Z,138,St. Louis Cardinals,2.0,136,Seattle Mariners,4.0,T-Mobile Park,Final
776399,2025-09-08,2025-09-09T01:45:00Z,109,Arizona Diamondbacks,5.0,137,San Francisco Giants,11.0,Oracle Park,Final
776410,2025-09-08,2025-09-09T02:05:00Z,111,Boston Red Sox,7.0,133,Athletics,0.0,Sutter Health Park,Final
776408,2025-09-08,2025-09-09T02:10:00Z,115,Colorado Rockies,1.0,119,Los Angeles Dodgers,3.0,Dodger Stadium,Final
776401,2025-09-09,2025-09-09T22:35:00Z,134,Pittsburgh Pirates,2.0,110,Baltimore Orioles,3.0,Oriole Park at Camden Yards,Final
776403,2025-09-09,2025-09-09T22:40:00Z,118,Kansas City Royals,0.0,114,Cleveland Guardians,2.0,Progressive Field,Final
776397,2025-09-09,2025-09-09T22:40:00Z,120,Washington Nationals,7.0,146,Miami Marlins,5.0,loanDepot park,Final
776404,2025-09-09,2025-09-09T22:45:00Z,121,New York Mets,3.0,143,Philadelphia Phillies,9.0,Citizens Bank Park,Final
776398,2025-09-09,2025-09-09T23:05:00Z,116,Detroit Tigers,12.0,147,New York Yankees,2.0,Yankee Stadium,Final
776393,2025-09-09,2025-09-09T23:07:00Z,117,Houston Astros,3.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
776402,2025-09-09,2025-09-09T23:15:00Z,112,Chicago Cubs,6.0,144,Atlanta Braves,1.0,Truist Park,Final
776388,2025-09-09,2025-09-09T23:40:00Z,139,Tampa Bay Rays,5.0,145,Chicago White Sox,4.0,Rate Field,Final
776395,2025-09-09,2025-09-10T00:05:00Z,158,Milwaukee Brewers,4.0,140,Texas Rangers,5.0,Globe Life Field,Final
776390,2025-09-09,2025-09-10T01:38:00Z,142,Minnesota Twins,2.0,108,Los Angeles Angels,12.0,Angel Stadium,Final
776392,2025-09-09,2025-09-10T01:40:00Z,113,Cincinnati Reds,4.0,135,San Diego Padres,2.0,Petco Park,Final
776391,2025-09-09,2025-09-10T01:40:00Z,138,St. Louis Cardinals,3.0,136,Seattle Mariners,5.0,T-Mobile Park,Final
776394,2025-09-09,2025-09-10T01:45:00Z,109,Arizona Diamondbacks,3.0,137,San Francisco Giants,5.0,Oracle Park,Final
776396,2025-09-09,2025-09-10T02:05:00Z,111,Boston Red Sox,6.0,133,Athletics,0.0,Sutter Health Park,Final
776389,2025-09-09,2025-09-10T02:10:00Z,115,Colorado Rockies,2.0,119,Los Angeles Dodgers,7.0,Dodger Stadium,Final
776375,2025-09-10,2025-09-10T18:35:00Z,158,Milwaukee Brewers,3.0,140,Texas Rangers,6.0,Globe Life Field,Final
776379,2025-09-10,2025-09-10T19:35:00Z,111,Boston Red Sox,4.0,133,Athletics,5.0,Sutter Health Park,Final
776374,2025-09-10,2025-09-10T19:45:00Z,109,Arizona Diamondbacks,5.0,137,San Francisco Giants,3.0,Oracle Park,Final
776376,2025-09-10,2025-09-10T20:07:00Z,142,Minnesota Twins,3.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776387,2025-09-10,2025-09-10T22:35:00Z,134,Pittsburgh Pirates,1.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
776382,2025-09-10,2025-09-10T22:40:00Z,118,Kansas City Royals,4.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776386,2025-09-10,2025-09-10T22:40:00Z,120,Washington Nationals,3.0,146,Miami Marlins,8.0,loanDepot park,Final
776384,2025-09-10,2025-09-10T22:45:00Z,121,New York Mets,3.0,143,Philadelphia Phillies,11.0,Citizens Bank Park,Final
776383,2025-09-10,2025-09-10T23:05:00Z,116,Detroit Tigers,11.0,147,New York Yankees,1.0,Yankee Stadium,Final
776385,2025-09-10,2025-09-10T23:07:00Z,117,Houston Astros,3.0,141,Toronto Blue Jays,2.0,Rogers Centre,Final
776381,2025-09-10,2025-09-10T23:15:00Z,112,Chicago Cubs,3.0,144,Atlanta Braves,2.0,Truist Park,Final
776378,2025-09-10,2025-09-10T23:40:00Z,139,Tampa Bay Rays,5.0,145,Chicago White Sox,6.0,Rate Field,Final
776377,2025-09-10,2025-09-11T00:40:00Z,113,Cincinnati Reds,2.0,135,San Diego Padres,1.0,Petco Park,Final
776373,2025-09-10,2025-09-11T01:40:00Z,138,St. Louis Cardinals,2.0,136,Seattle Mariners,4.0,T-Mobile Park,Final
776380,2025-09-10,2025-09-11T02:10:00Z,115,Colorado Rockies,0.0,119,Los Angeles Dodgers,9.0,Dodger Stadium,Final
776372,2025-09-11,2025-09-11T17:05:00Z,134,Pittsburgh Pirates,2.0,110,Baltimore Orioles,3.0,Oriole Park at Camden Yards,Final
776364,2025-09-11,2025-09-11T18:10:00Z,139,Tampa Bay Rays,1.0,145,Chicago White Sox,5.0,Rate Field,Final
776369,2025-09-11,2025-09-11T19:07:00Z,117,Houston Astros,0.0,141,Toronto Blue Jays,6.0,Rogers Centre,Final
776367,2025-09-11,2025-09-11T22:40:00Z,120,Washington Nationals,0.0,146,Miami Marlins,5.0,loanDepot park,Final
776368,2025-09-11,2025-09-11T23:05:00Z,116,Detroit Tigers,3.0,147,New York Yankees,9.0,Yankee Stadium,Final
776370,2025-09-11,2025-09-11T23:15:00Z,118,Kansas City Royals,2.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776371,2025-09-11,2025-09-11T23:15:00Z,121,New York Mets,4.0,143,Philadelphia Phillies,6.0,Citizens Bank Park,Final
776365,2025-09-11,2025-09-12T01:40:00Z,115,Colorado Rockies,0.0,135,San Diego Padres,2.0,Petco Park,Final
776362,2025-09-11,2025-09-12T01:40:00Z,108,Los Angeles Angels,6.0,136,Seattle Mariners,7.0,T-Mobile Park,Final
776352,2025-09-12,2025-09-12T18:20:00Z,139,Tampa Bay Rays,4.0,112,Chicago Cubs,6.0,Wrigley Field,Final
776351,2025-09-12,2025-09-12T22:45:00Z,134,Pittsburgh Pirates,5.0,120,Washington Nationals,6.0,Nationals Park,Final
776354,2025-09-12,2025-09-12T22:45:00Z,118,Kansas City Royals,2.0,143,Philadelphia Phillies,8.0,Citizens Bank Park,Final
776353,2025-09-12,2025-09-12T23:07:00Z,110,Baltimore Orioles,1.0,141,Toronto Blue Jays,6.0,Rogers Centre,Final
776359,2025-09-12,2025-09-12T23:10:00Z,140,Texas Rangers,8.0,121,New York Mets,3.0,Citi Field,Final
776361,2025-09-12,2025-09-12T23:10:00Z,145,Chicago White Sox,0.0,114,Cleveland Guardians,4.0,Progressive Field,Final
776366,2025-09-12,2025-09-12T23:10:00Z,116,Detroit Tigers,2.0,146,Miami Marlins,8.0,loanDepot park,Final
776363,2025-09-12,2025-09-12T23:10:00Z,147,New York Yankees,4.0,111,Boston Red Sox,1.0,Fenway Park,Final
776360,2025-09-12,2025-09-12T23:15:00Z,117,Houston Astros,11.0,144,Atlanta Braves,3.0,Truist Park,Final
776355,2025-09-12,2025-09-13T00:10:00Z,109,Arizona Diamondbacks,8.0,142,Minnesota Twins,9.0,Target Field,Final
776356,2025-09-12,2025-09-13T00:10:00Z,138,St. Louis Cardinals,2.0,158,Milwaukee Brewers,8.0,American Family Field,Final
776357,2025-09-12,2025-09-13T01:40:00Z,115,Colorado Rockies,4.0,135,San Diego Padres,2.0,Petco Park,Final
776358,2025-09-12,2025-09-13T02:05:00Z,113,Cincinnati Reds,0.0,133,Athletics,3.0,Sutter Health Park,Final
776345,2025-09-12,2025-09-13T02:10:00Z,108,Los Angeles Angels,1.0,136,Seattle Mariners,2.0,T-Mobile Park,Final
776350,2025-09-12,2025-09-13T02:15:00Z,119,Los Angeles Dodgers,1.0,137,San Francisco Giants,5.0,Oracle Park,Final
776338,2025-09-13,2025-09-13T18:20:00Z,139,Tampa Bay Rays,5.0,112,Chicago Cubs,4.0,Wrigley Field,Final
776343,2025-09-13,2025-09-13T19:07:00Z,110,Baltimore Orioles,4.0,141,Toronto Blue Jays,5.0,Rogers Centre,Final
776336,2025-09-13,2025-09-13T20:05:00Z,134,Pittsburgh Pirates,5.0,120,Washington Nationals,1.0,Nationals Park,Final
776349,2025-09-13,2025-09-13T20:10:00Z,140,Texas Rangers,3.0,121,New York Mets,2.0,Citi Field,Final
776347,2025-09-13,2025-09-13T20:10:00Z,116,Detroit Tigers,4.0,146,Miami Marlins,6.0,loanDepot park,Final
776344,2025-09-13,2025-09-13T20:10:00Z,147,New York Yankees,5.0,111,Boston Red Sox,3.0,Fenway Park,Final
776342,2025-09-13,2025-09-13T22:05:00Z,118,Kansas City Royals,6.0,143,Philadelphia Phillies,8.0,Citizens Bank Park,Final
776348,2025-09-13,2025-09-13T22:10:00Z,145,Chicago White Sox,1.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776337,2025-09-13,2025-09-13T23:10:00Z,109,Arizona Diamondbacks,5.0,142,Minnesota Twins,2.0,Target Field,Final
776346,2025-09-13,2025-09-13T23:15:00Z,117,Houston Astros,6.0,144,Atlanta Braves,2.0,Truist Park,Final
776339,2025-09-13,2025-09-14T00:15:00Z,138,St. Louis Cardinals,8.0,158,Milwaukee Brewers,9.0,American Family Field,Final
776341,2025-09-13,2025-09-14T00:40:00Z,115,Colorado Rockies,3.0,135,San Diego Padres,11.0,Petco Park,Final
