date,game_pk,matchup
2009-04-05,244193,ATL@PHI
2009-04-06,244201,NYM@CIN
2009-04-06,244195,CLE@TEX
2009-04-06,244196,COL@AZ
2009-04-06,244200,NYY@BAL
2009-04-06,244206,WSH@FLA
2009-04-06,244203,PIT@STL
2009-04-06,244194,CHC@HOU
2009-04-06,244199,LAD@SD
2009-04-06,244197,DET@TOR
2009-04-06,244204,SEA@MIN
2009-04-06,244202,OAK@LAA
2009-04-07,244198,KC@CWS
2009-04-07,244205,TB@BOS
2009-04-07,244210,MIL@SF
2009-04-07,244215,ATL@PHI
2009-04-07,244209,DET@TOR
2009-04-07,244241,WSH@FLA
2009-04-07,244207,CHC@HOU
2009-04-07,244213,SEA@MIN
2009-04-07,244212,PIT@STL
2009-04-07,244208,COL@AZ
2009-04-07,244211,OAK@LAA
2009-04-07,246571,LAD@SD
2009-04-08,244229,WSH@FLA
2009-04-08,244230,ATL@PHI
2009-04-08,244218,COL@AZ
2009-04-08,244223,NYY@BAL
2009-04-08,244219,DET@TOR
2009-04-08,244224,NYM@CIN
2009-04-08,244228,TB@BOS
2009-04-08,244216,CHC@HOU
2009-04-08,244217,CLE@TEX
2009-04-08,244227,SEA@MIN
2009-04-08,244220,KC@CWS
2009-04-08,244226,PIT@STL
2009-04-08,244225,OAK@LAA
2009-04-08,244221,LAD@SD
2009-04-08,244222,MIL@SF
2009-04-09,244237,NYM@CIN
2009-04-09,244232,DET@TOR
2009-04-09,244240,SEA@MIN
2009-04-09,244214,TB@BOS
2009-04-09,244236,NYY@BAL
2009-04-09,244239,PIT@STL
2009-04-09,244231,CLE@TEX
2009-04-09,244233,KC@CWS
2009-04-09,244234,LAD@SD
2009-04-09,244235,MIL@SF
2009-04-10,244254,TEX@DET
2009-04-10,244255,TOR@CLE
2009-04-10,244243,CHC@MIL
2009-04-10,244249,PHI@COL
2009-04-10,244247,NYY@KC
2009-04-10,244253,TB@BAL
2009-04-10,244248,NYM@FLA
2009-04-10,244256,WSH@ATL
2009-04-10,244246,MIN@CWS
2009-04-10,244244,HOU@STL
2009-04-10,244245,LAD@AZ
2009-04-10,244242,BOS@LAA
2009-04-10,244251,SEA@OAK
2009-04-10,244252,SF@SD
2009-04-11,244269,TEX@DET
2009-04-11,244270,TOR@CLE
2009-04-11,244265,PIT@CIN
2009-04-11,244266,SEA@OAK
2009-04-11,244261,MIN@CWS
2009-04-11,244257,BOS@LAA
2009-04-11,244259,HOU@STL
2009-04-11,244263,NYM@FLA
2009-04-11,244271,WSH@ATL
2009-04-11,244268,TB@BAL
2009-04-11,244258,CHC@MIL
2009-04-11,244262,NYY@KC
2009-04-11,244260,LAD@AZ
2009-04-11,244264,PHI@COL
2009-04-11,244267,SF@SD
2009-04-12,244284,TEX@DET
2009-04-12,244285,TOR@CLE
2009-04-12,244280,PIT@CIN
2009-04-12,244278,NYM@FLA
2009-04-12,244286,WSH@ATL
2009-04-12,244283,TB@BAL
2009-04-12,244276,MIN@CWS
2009-04-12,244277,NYY@KC
2009-04-12,244274,HOU@STL
2009-04-12,244279,PHI@COL
2009-04-12,244272,BOS@LAA
2009-04-12,244281,SEA@OAK
2009-04-12,244282,SF@SD
2009-04-12,244275,LAD@AZ
2009-04-12,244273,CHC@MIL
2009-04-13,244289,CWS@DET
2009-04-13,244293,HOU@PIT
2009-04-13,244292,COL@CHC
2009-04-13,244295,PHI@WSH
2009-04-13,244297,SF@LAD
2009-04-13,244294,NYY@TB
2009-04-13,244296,SD@NYM
2009-04-13,244287,BAL@TEX
2009-04-13,244290,CIN@MIL
2009-04-13,244291,CLE@KC
2009-04-13,244299,TOR@MIN
2009-04-13,244298,STL@AZ
2009-04-13,244288,BOS@OAK
2009-04-14,244300,LAA@SEA
2009-04-14,244306,FLA@ATL
2009-04-14,244307,NYY@TB
2009-04-14,244301,BAL@TEX
2009-04-14,244304,CIN@MIL
2009-04-14,244305,CLE@KC
2009-04-14,244310,TOR@MIN
2009-04-14,244309,STL@AZ
2009-04-14,244302,BOS@OAK
2009-04-15,244314,CWS@DET
2009-04-15,244316,CLE@KC
2009-04-15,244317,COL@CHC
2009-04-15,244313,BOS@OAK
2009-04-15,244324,STL@AZ
2009-04-15,244320,NYY@TB
2009-04-15,244318,FLA@ATL
2009-04-15,244319,HOU@PIT
2009-04-15,244322,SD@NYM
2009-04-15,244312,BAL@TEX
2009-04-15,244315,CIN@MIL
2009-04-15,244325,TOR@MIN
2009-04-15,244311,LAA@SEA
2009-04-15,244323,SF@LAD
2009-04-16,244329,FLA@ATL
2009-04-16,244330,HOU@PIT
2009-04-16,244328,CLE@NYY
2009-04-16,244333,STL@CHC
2009-04-16,244331,PHI@WSH
2009-04-16,244327,CWS@TB
2009-04-16,244332,SD@NYM
2009-04-16,244334,TOR@MIN
2009-04-16,244326,LAA@SEA
2009-04-16,244308,SF@LAD
2009-04-17,244341,CLE@NYY
2009-04-17,244349,STL@CHC
2009-04-17,244348,SD@PHI
2009-04-17,244337,ATL@PIT
2009-04-17,244344,FLA@WSH
2009-04-17,244347,OAK@TOR
2009-04-17,244338,BAL@BOS
2009-04-17,244346,MIL@NYM
2009-04-17,244339,CWS@TB
2009-04-17,244340,CIN@HOU
2009-04-17,244345,KC@TEX
2009-04-17,244335,LAA@MIN
2009-04-17,244342,COL@LAD
2009-04-17,244343,DET@SEA
2009-04-17,244336,AZ@SF
2009-04-18,244352,ATL@PIT
2009-04-18,244359,FLA@WSH
2009-04-18,244362,OAK@TOR
2009-04-18,244361,MIL@NYM
2009-04-18,244357,COL@LAD
2009-04-18,244364,STL@CHC
2009-04-18,244356,CLE@NYY
2009-04-18,244351,AZ@SF
2009-04-18,244355,CIN@HOU
2009-04-18,244363,SD@PHI
2009-04-18,244354,CWS@TB
2009-04-18,244353,BAL@BOS
2009-04-18,244350,LAA@MIN
2009-04-18,244360,KC@TEX
2009-04-18,244358,DET@SEA
2009-04-19,244371,CLE@NYY
2009-04-19,244377,OAK@TOR
2009-04-19,244376,MIL@NYM
2009-04-19,244368,BAL@BOS
2009-04-19,244378,SD@PHI
2009-04-19,244367,ATL@PIT
2009-04-19,244374,FLA@WSH
2009-04-19,244369,CWS@TB
2009-04-19,244370,CIN@HOU
2009-04-19,244365,LAA@MIN
2009-04-19,244375,KC@TEX
2009-04-19,244366,AZ@SF
2009-04-19,244372,COL@LAD
2009-04-19,244373,DET@SEA
2009-04-20,244381,BAL@BOS
2009-04-20,244380,ATL@WSH
2009-04-20,244384,FLA@PIT
2009-04-20,244382,CIN@HOU
2009-04-20,244383,COL@AZ
2009-04-21,244393,KC@CLE
2009-04-21,244387,ATL@WSH
2009-04-21,244388,CWS@BAL
2009-04-21,244392,FLA@PIT
2009-04-21,244398,OAK@NYY
2009-04-21,244395,MIL@PHI
2009-04-21,244401,TEX@TOR
2009-04-21,244389,CIN@CHC
2009-04-21,244394,LAD@HOU
2009-04-21,244397,NYM@STL
2009-04-21,244390,COL@AZ
2009-04-21,244391,DET@LAA
2009-04-21,244400,TB@SEA
2009-04-21,244399,SD@SF
2009-04-22,244396,MIN@BOS
2009-04-22,244411,MIN@BOS
2009-04-22,244407,FLA@PIT
2009-04-22,244413,OAK@NYY
2009-04-22,244405,COL@AZ
2009-04-22,244414,SD@SF
2009-04-22,244408,KC@CLE
2009-04-22,244402,ATL@WSH
2009-04-22,244403,CWS@BAL
2009-04-22,244410,MIL@PHI
2009-04-22,244416,TEX@TOR
2009-04-22,244404,CIN@CHC
2009-04-22,244409,LAD@HOU
2009-04-22,244412,NYM@STL
2009-04-22,244406,DET@LAA
2009-04-22,244415,TB@SEA
2009-04-23,244420,KC@CLE
2009-04-23,244422,MIL@PHI
2009-04-23,244423,NYM@STL
2009-04-23,244418,CIN@CHC
2009-04-23,244424,TB@SEA
2009-04-23,244417,CWS@BAL
2009-04-23,244425,TEX@TOR
2009-04-23,244421,LAD@HOU
2009-04-23,244419,DET@LAA
2009-04-24,244438,TEX@BAL
2009-04-24,244431,MIN@CLE
2009-04-24,244440,WSH@NYM
2009-04-24,244426,ATL@CIN
2009-04-24,244433,PHI@FLA
2009-04-24,244432,NYY@BOS
2009-04-24,244430,MIL@HOU
2009-04-24,244428,DET@KC
2009-04-24,244439,TOR@CWS
2009-04-24,244427,CHC@STL
2009-04-24,244429,LAD@COL
2009-04-24,244436,SF@AZ
2009-04-24,244434,PIT@SD
2009-04-24,244435,SEA@LAA
2009-04-24,244437,TB@OAK
2009-04-25,244455,WSH@NYM
2009-04-25,244441,ATL@CIN
2009-04-25,244452,TB@OAK
2009-04-25,244442,CHC@STL
2009-04-25,244447,NYY@BOS
2009-04-25,244453,TEX@BAL
2009-04-25,244446,MIN@CLE
2009-04-25,244454,TOR@CWS
2009-04-25,244445,MIL@HOU
2009-04-25,244443,DET@KC
2009-04-25,244448,PHI@FLA
2009-04-25,244444,LAD@COL
2009-04-25,244451,SF@AZ
2009-04-25,244450,SEA@LAA
2009-04-25,244449,PIT@SD
2009-04-26,244463,PHI@FLA
2009-04-26,244461,MIN@CLE
2009-04-26,244470,WSH@NYM
2009-04-26,244456,ATL@CIN
2009-04-26,244468,TEX@BAL
2009-04-26,244469,TOR@CWS
2009-04-26,244460,MIL@HOU
2009-04-26,244458,DET@KC
2009-04-26,244457,CHC@STL
2009-04-26,244459,LAD@COL
2009-04-26,244465,SEA@LAA
2009-04-26,244464,PIT@SD
2009-04-26,244467,TB@OAK
2009-04-26,244466,SF@AZ
2009-04-26,244462,NYY@BOS
2009-04-27,244480,STL@ATL
2009-04-27,244471,BOS@CLE
2009-04-27,244482,TEX@BAL
2009-04-27,244484,WSH@PHI
2009-04-27,244476,NYY@DET
2009-04-27,244474,HOU@CIN
2009-04-27,244473,FLA@NYM
2009-04-27,244477,PIT@MIL
2009-04-27,244483,TOR@KC
2009-04-27,244481,TB@MIN
2009-04-27,244478,SD@COL
2009-04-27,244472,CHC@AZ
2009-04-27,244475,LAD@SF
2009-04-28,244495,SEA@CWS
2009-04-28,244479,SEA@CWS
2009-04-28,244496,STL@ATL
2009-04-28,244485,LAA@BAL
2009-04-28,244486,BOS@CLE
2009-04-28,244499,WSH@PHI
2009-04-28,244491,NYY@DET
2009-04-28,244489,HOU@CIN
2009-04-28,244488,FLA@NYM
2009-04-28,244492,OAK@TEX
2009-04-28,244493,PIT@MIL
2009-04-28,244498,TOR@KC
2009-04-28,244497,TB@MIN
2009-04-28,244494,SD@COL
2009-04-28,244487,CHC@AZ
2009-04-28,244490,LAD@SF
2009-04-29,244500,LAA@BAL
2009-04-29,244508,PIT@MIL
2009-04-29,244503,FLA@NYM
2009-04-29,244510,SEA@CWS
2009-04-29,244509,SD@COL
2009-04-29,244502,CHC@AZ
2009-04-29,244511,STL@ATL
2009-04-29,244501,BOS@CLE
2009-04-29,244514,WSH@PHI
2009-04-29,244506,NYY@DET
2009-04-29,244504,HOU@CIN
2009-04-29,244513,TOR@KC
2009-04-29,244512,TB@MIN
2009-04-29,244505,LAD@SF
2009-04-30,244519,OAK@TEX
2009-04-30,244522,TOR@KC
2009-04-30,244521,STL@WSH
2009-04-30,244515,LAA@NYY
2009-04-30,244517,BOS@TB
2009-04-30,244518,FLA@CHC
2009-04-30,244516,AZ@MIL
2009-04-30,244520,SD@LAD
2009-05-01,244531,FLA@CHC
2009-05-01,244529,CLE@DET
2009-05-01,244528,CIN@PIT
2009-05-01,244537,STL@WSH
2009-05-01,244534,NYM@PHI
2009-05-01,244523,LAA@NYY
2009-05-01,244525,BAL@TOR
2009-05-01,244532,HOU@ATL
2009-05-01,244526,BOS@TB
2009-05-01,244527,CWS@TEX
2009-05-01,244524,AZ@MIL
2009-05-01,244533,KC@MIN
2009-05-01,244536,SD@LAD
2009-05-01,244535,OAK@SEA
2009-05-01,244530,COL@SF
2009-05-02,244552,STL@WSH
2009-05-02,244546,FLA@CHC
2009-05-02,244538,LAA@NYY
2009-05-02,244540,BAL@TOR
2009-05-02,244547,HOU@ATL
2009-05-02,244544,CLE@DET
2009-05-02,244549,NYM@PHI
2009-05-02,244545,COL@SF
2009-05-02,244543,CIN@PIT
2009-05-02,244539,AZ@MIL
2009-05-02,244541,BOS@TB
2009-05-02,244548,KC@MIN
2009-05-02,244542,CWS@TEX
2009-05-02,244550,OAK@SEA
2009-05-02,244551,SD@LAD
2009-05-03,244559,CLE@DET
2009-05-03,244555,BAL@TOR
2009-05-03,244562,HOU@ATL
2009-05-03,244558,CIN@PIT
2009-05-03,244556,BOS@TB
2009-05-03,244554,AZ@MIL
2009-05-03,244563,KC@MIN
2009-05-03,244561,FLA@CHC
2009-05-03,244560,COL@SF
2009-05-03,244566,SD@LAD
2009-05-03,244565,OAK@SEA
2009-05-03,244557,CWS@TEX
2009-05-04,244579,NYM@ATL
2009-05-04,244576,HOU@WSH
2009-05-04,244578,MIN@DET
2009-05-04,244571,BOS@NYY
2009-05-04,244577,MIL@PIT
2009-05-04,244574,CLE@TOR
2009-05-04,244570,BAL@TB
2009-05-04,244573,CIN@FLA
2009-05-04,244581,SF@CHC
2009-05-04,244572,CWS@KC
2009-05-04,244580,PHI@STL
2009-05-04,244568,LAA@OAK
2009-05-04,244575,COL@SD
2009-05-04,244569,AZ@LAD
2009-05-04,244582,TEX@SEA
2009-05-05,244591,HOU@WSH
2009-05-05,244589,CLE@TOR
2009-05-05,244596,SF@CHC
2009-05-05,244585,BAL@TB
2009-05-05,244597,TEX@SEA
2009-05-05,244594,NYM@ATL
2009-05-05,244593,MIN@DET
2009-05-05,244586,BOS@NYY
2009-05-05,244592,MIL@PIT
2009-05-05,244588,CIN@FLA
2009-05-05,244587,CWS@KC
2009-05-05,244595,PHI@STL
2009-05-05,244583,LAA@OAK
2009-05-05,244590,COL@SD
2009-05-05,244584,AZ@LAD
2009-05-06,244604,MIN@BAL
2009-05-06,244609,TB@NYY
2009-05-06,244601,CLE@BOS
2009-05-06,244605,PHI@NYM
2009-05-06,244599,ATL@FLA
2009-05-06,244603,MIL@CIN
2009-05-06,244600,CHC@HOU
2009-05-06,244607,SEA@KC
2009-05-06,244606,PIT@STL
2009-05-06,244608,SF@COL
2009-05-06,244598,AZ@SD
2009-05-06,244610,TEX@OAK
2009-05-06,244611,TOR@LAA
2009-05-06,244612,WSH@LAD
2009-05-07,244614,ATL@FLA
2009-05-07,244621,PIT@STL
2009-05-07,244622,SEA@KC
2009-05-07,244623,SF@COL
2009-05-07,244613,AZ@SD
2009-05-07,244625,TEX@OAK
2009-05-07,244619,MIN@BAL
2009-05-07,244624,TB@NYY
2009-05-07,244616,CLE@BOS
2009-05-07,244620,PHI@NYM
2009-05-07,244618,MIL@CIN
2009-05-07,244615,CHC@HOU
2009-05-07,244617,DET@CWS
2009-05-07,244626,TOR@LAA
2009-05-07,244627,WSH@LAD
2009-05-08,244630,DET@CLE
2009-05-08,244628,ATL@PHI
2009-05-08,244633,NYY@BAL
2009-05-08,244634,PIT@NYM
2009-05-08,244638,STL@CIN
2009-05-08,244639,TB@BOS
2009-05-08,244635,SD@HOU
2009-05-08,244629,CHC@MIL
2009-05-08,244636,SEA@MIN
2009-05-08,244640,TEX@CWS
2009-05-08,244631,FLA@COL
2009-05-08,244642,WSH@AZ
2009-05-08,244632,KC@LAA
2009-05-08,244641,TOR@OAK
2009-05-08,244637,SF@LAD
2009-05-09,244649,PIT@NYM
2009-05-09,244652,SF@LAD
2009-05-09,244654,TB@BOS
2009-05-09,244643,ATL@PHI
2009-05-09,244656,TOR@OAK
2009-05-09,244645,DET@CLE
2009-05-09,244650,SD@HOU
2009-05-09,244655,TEX@CWS
2009-05-09,244648,NYY@BAL
2009-05-09,244644,CHC@MIL
2009-05-09,244653,STL@CIN
2009-05-09,244651,SEA@MIN
2009-05-09,244657,WSH@AZ
2009-05-09,244646,FLA@COL
2009-05-09,244647,KC@LAA
2009-05-10,244658,ATL@PHI
2009-05-10,244660,DET@CLE
2009-05-10,244664,PIT@NYM
2009-05-10,244668,STL@CIN
2009-05-10,244663,NYY@BAL
2009-05-10,244665,SD@HOU
2009-05-10,244670,TEX@CWS
2009-05-10,244659,CHC@MIL
2009-05-10,244666,SEA@MIN
2009-05-10,244661,FLA@COL
2009-05-10,244662,KC@LAA
2009-05-10,244671,TOR@OAK
2009-05-10,244672,WSH@AZ
2009-05-10,244667,SF@LAD
2009-05-10,244669,TB@BOS
2009-05-11,244674,CWS@CLE
2009-05-11,244673,ATL@NYM
2009-05-11,244675,CIN@AZ
2009-05-11,244676,WSH@SF
2009-05-12,244689,STL@PIT
2009-05-12,244690,TB@BAL
2009-05-12,244685,LAD@PHI
2009-05-12,244679,CWS@CLE
2009-05-12,244686,NYY@TOR
2009-05-12,244677,ATL@NYM
2009-05-12,244687,SD@CHC
2009-05-12,244688,SEA@TEX
2009-05-12,244682,FLA@MIL
2009-05-12,244681,DET@MIN
2009-05-12,244683,HOU@COL
2009-05-12,244680,CIN@AZ
2009-05-12,244678,BOS@LAA
2009-05-12,244684,KC@OAK
2009-05-12,244691,WSH@SF
2009-05-13,244694,CWS@CLE
2009-05-13,244692,ATL@NYM
2009-05-13,244706,WSH@SF
2009-05-13,244704,STL@PIT
2009-05-13,244705,TB@BAL
2009-05-13,244700,LAD@PHI
2009-05-13,244701,NYY@TOR
2009-05-13,244702,SD@CHC
2009-05-13,244703,SEA@TEX
2009-05-13,244697,FLA@MIL
2009-05-13,244696,DET@MIN
2009-05-13,244698,HOU@COL
2009-05-13,244695,CIN@AZ
2009-05-13,244693,BOS@LAA
2009-05-13,244699,KC@OAK
2009-05-14,244713,LAD@PHI
2009-05-14,244711,FLA@MIL
2009-05-14,244710,DET@MIN
2009-05-14,244717,SEA@TEX
2009-05-14,244716,SD@CHC
2009-05-14,244712,HOU@COL
2009-05-14,244708,BOS@LAA
2009-05-14,244718,STL@PIT
2009-05-14,244714,NYY@TOR
2009-05-14,244709,CLE@TB
2009-05-14,244707,BAL@KC
2009-05-14,244715,NYM@SF
2009-05-15,244732,OAK@DET
2009-05-15,244726,COL@PIT
2009-05-15,244733,PHI@WSH
2009-05-15,244730,MIN@NYY
2009-05-15,244723,CWS@TOR
2009-05-15,244728,LAD@FLA
2009-05-15,244720,AZ@ATL
2009-05-15,244725,CLE@TB
2009-05-15,244719,LAA@TEX
2009-05-15,244721,BAL@KC
2009-05-15,244724,CIN@SD
2009-05-15,244722,BOS@SEA
2009-05-15,244731,NYM@SF
2009-05-16,244742,HOU@CHC
2009-05-16,244321,PHI@WSH
2009-05-16,244748,PHI@WSH
2009-05-16,244745,MIN@NYY
2009-05-16,244738,CWS@TOR
2009-05-16,244744,MIL@STL
2009-05-16,244746,NYM@SF
2009-05-16,244740,CLE@TB
2009-05-16,244734,LAA@TEX
2009-05-16,244743,LAD@FLA
2009-05-16,244735,AZ@ATL
2009-05-16,244747,OAK@DET
2009-05-16,244741,COL@PIT
2009-05-16,244736,BAL@KC
2009-05-16,244739,CIN@SD
2009-05-16,244737,BOS@SEA
2009-05-17,244762,OAK@DET
2009-05-17,244760,MIN@NYY
2009-05-17,244753,CWS@TOR
2009-05-17,244758,LAD@FLA
2009-05-17,244756,COL@PIT
2009-05-17,244763,PHI@WSH
2009-05-17,244755,CLE@TB
2009-05-17,244749,LAA@TEX
2009-05-17,244751,BAL@KC
2009-05-17,244759,MIL@STL
2009-05-17,244757,HOU@CHC
2009-05-17,244754,CIN@SD
2009-05-17,244752,BOS@SEA
2009-05-17,244761,NYM@SF
2009-05-18,244766,CWS@TOR
2009-05-18,244767,COL@ATL
2009-05-18,244771,PIT@WSH
2009-05-18,244768,MIN@NYY
2009-05-18,244770,OAK@TB
2009-05-18,244729,MIL@STL
2009-05-18,244769,NYM@LAD
2009-05-18,244764,LAA@SEA
2009-05-19,244777,COL@ATL
2009-05-19,244783,PIT@WSH
2009-05-19,244785,TEX@DET
2009-05-19,244774,BAL@NYY
2009-05-19,244781,OAK@TB
2009-05-19,244786,TOR@BOS
2009-05-19,244782,PHI@CIN
2009-05-19,244773,AZ@FLA
2009-05-19,244778,MIL@HOU
2009-05-19,244776,CLE@KC
2009-05-19,244779,MIN@CWS
2009-05-19,244775,CHC@STL
2009-05-19,244784,SF@SD
2009-05-19,244780,NYM@LAD
2009-05-19,244772,LAA@SEA
2009-05-20,244788,AZ@FLA
2009-05-20,244765,AZ@FLA
2009-05-20,244792,COL@ATL
2009-05-20,244798,PIT@WSH
2009-05-20,244800,TEX@DET
2009-05-20,244789,BAL@NYY
2009-05-20,244796,OAK@TB
2009-05-20,244801,TOR@BOS
2009-05-20,244797,PHI@CIN
2009-05-20,244793,MIL@HOU
2009-05-20,244791,CLE@KC
2009-05-20,244794,MIN@CWS
2009-05-20,244790,CHC@STL
2009-05-20,244799,SF@SD
2009-05-20,244795,NYM@LAD
2009-05-20,244787,LAA@SEA
2009-05-21,244811,PHI@CIN
2009-05-21,244814,TEX@DET
2009-05-21,244809,MIN@CWS
2009-05-21,244806,CLE@KC
2009-05-21,244810,OAK@TB
2009-05-21,244807,COL@ATL
2009-05-21,244812,PIT@WSH
2009-05-21,244804,BAL@NYY
2009-05-21,244815,TOR@BOS
2009-05-21,244803,AZ@FLA
2009-05-21,244808,MIL@HOU
2009-05-21,244805,CHC@STL
2009-05-21,244813,SF@SD
2009-05-21,244802,LAA@SEA
2009-05-22,244821,COL@DET
2009-05-22,244818,BAL@WSH
2009-05-22,244825,PHI@NYY
2009-05-22,244820,CLE@CIN
2009-05-22,244824,NYM@BOS
2009-05-22,244828,TB@FLA
2009-05-22,244830,TOR@ATL
2009-05-22,244829,TEX@HOU
2009-05-22,244823,MIL@MIN
2009-05-22,244826,PIT@CWS
2009-05-22,244822,KC@STL
2009-05-22,244817,AZ@OAK
2009-05-22,244819,CHC@SD
2009-05-22,244816,LAA@LAD
2009-05-22,244827,SF@SEA
2009-05-23,244837,KC@STL
2009-05-23,244844,TEX@HOU
2009-05-23,244840,PHI@NYY
2009-05-23,244845,TOR@ATL
2009-05-23,244836,COL@DET
2009-05-23,244833,BAL@WSH
2009-05-23,244841,PIT@CWS
2009-05-23,244835,CLE@CIN
2009-05-23,244839,NYM@BOS
2009-05-23,244843,TB@FLA
2009-05-23,244838,MIL@MIN
2009-05-23,244832,AZ@OAK
2009-05-23,244834,CHC@SD
2009-05-23,244831,LAA@LAD
2009-05-23,244842,SF@SEA
2009-05-24,244851,COL@DET
2009-05-24,244855,PHI@NYY
2009-05-24,244850,CLE@CIN
2009-05-24,244858,TB@FLA
2009-05-24,244860,TOR@ATL
2009-05-24,244848,BAL@WSH
2009-05-24,244854,NYM@BOS
2009-05-24,244859,TEX@HOU
2009-05-24,244856,PIT@CWS
2009-05-24,244852,KC@STL
2009-05-24,244847,AZ@OAK
2009-05-24,244849,CHC@SD
2009-05-24,244846,LAA@LAD
2009-05-24,244857,SF@SEA
2009-05-24,244853,MIL@MIN
2009-05-25,244866,HOU@CIN
2009-05-25,244874,TOR@BAL
2009-05-25,244868,NYY@TEX
2009-05-25,244872,STL@MIL
2009-05-25,244864,DET@KC
2009-05-25,244862,BOS@MIN
2009-05-25,244867,LAD@COL
2009-05-25,244870,SD@AZ
2009-05-25,244871,SEA@OAK
2009-05-25,244861,ATL@SF
2009-05-25,244873,TB@CLE
2009-05-25,244865,FLA@PHI
2009-05-25,244875,WSH@NYM
2009-05-25,244869,PIT@CHC
2009-05-25,244863,CWS@LAA
2009-05-26,244888,TB@CLE
2009-05-26,244889,TOR@BAL
2009-05-26,244880,FLA@PHI
2009-05-26,244881,HOU@CIN
2009-05-26,244890,WSH@NYM
2009-05-26,244884,PIT@CHC
2009-05-26,244883,NYY@TEX
2009-05-26,244887,STL@MIL
2009-05-26,244879,DET@KC
2009-05-26,244877,BOS@MIN
2009-05-26,244882,LAD@COL
2009-05-26,244885,SD@AZ
2009-05-26,244886,SEA@OAK
2009-05-26,244878,CWS@LAA
2009-05-26,244876,ATL@SF
2009-05-27,244902,STL@MIL
2009-05-27,244904,TOR@BAL
2009-05-27,244894,DET@KC
2009-05-27,244899,PIT@CHC
2009-05-27,244897,LAD@COL
2009-05-27,244901,SEA@OAK
2009-05-27,244903,TB@CLE
2009-05-27,244895,FLA@PHI
2009-05-27,244896,HOU@CIN
2009-05-27,244905,WSH@NYM
2009-05-27,244898,NYY@TEX
2009-05-27,244892,BOS@MIN
2009-05-27,244900,SD@AZ
2009-05-27,244893,CWS@LAA
2009-05-27,244891,ATL@SF
2009-05-28,244910,TB@CLE
2009-05-28,244907,BOS@MIN
2009-05-28,244908,DET@BAL
2009-05-28,244909,LAD@CHC
2009-05-28,244906,ATL@AZ
2009-05-29,244918,LAD@CHC
2009-05-29,244921,OAK@TEX
2009-05-29,244507,OAK@TEX
2009-05-29,244915,DET@BAL
2009-05-29,244917,HOU@PIT
2009-05-29,244925,WSH@PHI
2009-05-29,244920,NYY@CLE
2009-05-29,244912,BOS@TOR
2009-05-29,244916,FLA@NYM
2009-05-29,244919,MIN@TB
2009-05-29,244914,CIN@MIL
2009-05-29,244913,CWS@KC
2009-05-29,244922,SD@COL
2009-05-29,244911,ATL@AZ
2009-05-29,244923,SEA@LAA
2009-05-29,244924,STL@SF
2009-05-30,244927,BOS@TOR
2009-05-30,244931,FLA@NYM
2009-05-30,244933,LAD@CHC
2009-05-30,244934,MIN@TB
2009-05-30,244926,ATL@AZ
2009-05-30,244930,DET@BAL
2009-05-30,244932,HOU@PIT
2009-05-30,244940,WSH@PHI
2009-05-30,244935,NYY@CLE
2009-05-30,244929,CIN@MIL
2009-05-30,244928,CWS@KC
2009-05-30,244936,OAK@TEX
2009-05-30,244937,SD@COL
2009-05-30,244938,SEA@LAA
2009-05-30,244939,STL@SF
2009-05-31,244950,NYY@CLE
2009-05-31,244942,BOS@TOR
2009-05-31,244946,FLA@NYM
2009-05-31,244945,DET@BAL
2009-05-31,244947,HOU@PIT
2009-05-31,244955,WSH@PHI
2009-05-31,244949,MIN@TB
2009-05-31,244944,CIN@MIL
2009-05-31,244943,CWS@KC
2009-05-31,244951,OAK@TEX
2009-05-31,244952,SD@COL
2009-05-31,244953,SEA@LAA
2009-05-31,244954,STL@SF
2009-05-31,244941,ATL@AZ
2009-05-31,244948,LAD@CHC
2009-06-01,244962,NYM@PIT
2009-06-01,244961,NYY@CLE
2009-06-01,244960,MIL@FLA
2009-06-01,244959,COL@HOU
2009-06-01,244963,OAK@CWS
2009-06-01,244958,CIN@STL
2009-06-01,244964,PHI@SD
2009-06-01,244956,AZ@LAD
2009-06-01,244957,BAL@SEA
2009-06-02,244969,CHC@ATL
2009-06-02,244968,BOS@DET
2009-06-02,244975,NYM@PIT
2009-06-02,244978,SF@WSH
2009-06-02,244979,TEX@NYY
2009-06-02,244965,LAA@TOR
2009-06-02,244973,KC@TB
2009-06-02,244974,MIL@FLA
2009-06-02,244972,COL@HOU
2009-06-02,244971,CLE@MIN
2009-06-02,244976,OAK@CWS
2009-06-02,244970,CIN@STL
2009-06-02,244977,PHI@SD
2009-06-02,244966,AZ@LAD
2009-06-02,244967,BAL@SEA
2009-06-03,244984,CHC@ATL
2009-06-03,244983,BOS@DET
2009-06-03,244994,TEX@NYY
2009-06-03,244980,LAA@TOR
2009-06-03,244988,KC@TB
2009-06-03,244989,MIL@FLA
2009-06-03,244987,COL@HOU
2009-06-03,244986,CLE@MIN
2009-06-03,244991,OAK@CWS
2009-06-03,244985,CIN@STL
2009-06-03,244992,PHI@SD
2009-06-03,244981,AZ@LAD
2009-06-03,244982,BAL@SEA
2009-06-04,245003,NYM@PIT
2009-06-04,244995,LAA@TOR
2009-06-04,244996,BOS@DET
2009-06-04,245007,TEX@NYY
2009-06-04,244999,CLE@MIN
2009-06-04,245004,OAK@CWS
2009-06-04,245001,KC@TB
2009-06-04,245006,SF@WSH
