Date,Fav Team,Dog Team,Away,Home,Fav Home?,Fav Moneyline Odds,Dog Moneyline Odds,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home Spread Odds,Away Score,Home Score,Home/Away +/-,Favorite Starting Pitcher Name,Underdog Starting Pitcher Name,Favorite Starting Pitcher Games Started,Underdog Starting Pitcher Games Started,Favorite Starting Pitcher Innings Pitched,Underdog Starting Pitcher Innings Pitched,Favorite Starting Pitcher Wins,Underdog Starting Pitcher Wins,Favorite Starting Pitcher Losses,Underdog Starting Pitcher Losses,Favorite Starting Pitcher ERA,Underdog Starting Pitcher ERA,Favorite Starting Pitcher WHIP,Underdog Starting Pitcher WHIP,Favorite Starting Pitcher Strikeouts,Underdog Starting Pitcher Strikeouts,Favorite Starting Pitcher Walks,Underdog Starting Pitcher Walks,Favorite Starting Pitcher K/9,Underdog Starting Pitcher K/9,Favorite Starting Pitcher BB/9,Underdog Starting Pitcher BB/9,Favorite Starting Pitcher H/9,Underdog Starting Pitcher H/9,Favorite Starting Pitcher K/BB Ratio,Underdog Starting Pitcher K/BB Ratio,Favorite Starting Pitcher Hits Allowed,Underdog Starting Pitcher Hits Allowed,Favorite Starting Pitcher Runs Allowed,Underdog Starting Pitcher Runs Allowed,Favorite Starting Pitcher Earned Runs,Underdog Starting Pitcher Earned Runs,Favorite Starting Pitcher Home Runs Allowed,Underdog Starting Pitcher Home Runs Allowed,Favorite Starting Pitcher Batters Faced,Underdog Starting Pitcher Batters Faced,Favorite Starting Pitcher Opponent Batting Average,Underdog Starting Pitcher Opponent Batting Average,Favorite Starting Pitcher Pitch Count,Underdog Starting Pitcher Pitch Count,Favorite Starting Pitcher Strikes,Underdog Starting Pitcher Strikes,Favorite Starting Pitcher Wild Pitches,Underdog Starting Pitcher Wild Pitches
2025-09-03,STL,OAK,OAK,STL,1,,,,,,5,1,4,,1,,,1,5,4,Matthew Liberatore,Jeffrey Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,ATL,CHC,ATL,CHC,0,,,,,,5,1,4,,1,,,5,1,-4,Bryce Elder,Cade Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,TB,SEA,SEA,TB,1,,,,,,9,4,5,,1,,,4,9,5,George Kirby,Adrian Houser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,PIT,LAD,LAD,PIT,1,,,,,,5,3,2,,1,,,3,5,2,Paul Skenes,Blake Snell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,HOU,NYY,NYY,HOU,1,,,,,,8,7,1,,1,,,7,8,1,Will Warren,Jason Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,PHI,MIL,PHI,MIL,0,,,,,,2,0,2,,1,,,2,0,-2,Ranger Suarez,Freddy Peralta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,SF,COL,SF,COL,0,,,,,,10,8,2,,1,,,10,8,-2,Robbie Ray,German Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,KC,LAA,LAA,KC,1,,,,,,4,3,1,,1,,,3,4,1,Noah Cameron,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,CHW,MIN,CHW,MIN,0,,,,,,11,8,3,,1,,,11,8,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,NYY,HOU,NYY,HOU,0,,,,,,8,4,4,,1,,,8,4,-4,Jason Alexander,Will Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,TB,CLE,CLE,TB,1,,,,,,4,2,2,,1,,,2,4,2,Logan Allen,Ryan Pepiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,MIL,PIT,MIL,PIT,0,,,,,,5,2,3,,1,,,5,2,-3,Johan Oviedo,Quinn Priester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,BAL,LAD,LAD,BAL,1,,,,,,2,1,1,,1,,,1,2,1,Shohei Ohtani,Dean Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,CHC,WSH,WSH,CHC,1,,,,,,11,5,6,,1,,,5,11,6,Javier Assad,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,CHW,DET,CHW,DET,0,,,,,,7,5,2,,1,,,7,5,-2,Jack Flaherty,Shane Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,NYM,CIN,NYM,CIN,0,,,,,,5,4,1,,1,,,5,4,-1,David Peterson,Andrew Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,KC,MIN,MIN,KC,1,,,,,,2,1,1,,1,,,1,2,1,Pablo Lopez,Michael Wacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,PHI,MIA,PHI,MIA,0,,,,,,9,3,6,,1,,,9,3,-6,Cristopher Sanchez,Valente Bellozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,ATL,SEA,SEA,ATL,1,,,,,,4,1,3,,1,,,1,4,3,Logan Gilbert,Chris Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,CLE,TB,CLE,TB,0,,,,,,7,1,6,,1,,,7,1,-6,Griffin Jax,Gavin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,TOR,NYY,TOR,NYY,0,,,,,,7,1,6,,1,,,7,1,-6,Kevin Gausman,Cam Schlittler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,PHI,MIA,PHI,MIA,0,,,,,,4,2,2,,1,,,4,2,-2,Sandy Alcantara,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,TEX,HOU,HOU,TEX,1,,,,,,4,3,1,,1,,,3,4,1,Colton Gordon,Merrill Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,SF,STL,SF,STL,0,,,,,,8,2,6,,1,,,8,2,-6,Carson Seymour,Michael McGreevy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,COL,SD,SD,COL,1,,,,,,3,0,3,,1,,,0,3,3,Nick Pivetta,Kyle Freeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,OAK,LAA,OAK,LAA,0,,,,,,10,4,6,,1,,,10,4,-6,Jose Soriano,Mason Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,ARI,BOS,BOS,ARI,1,,,,,,10,5,5,,1,,,5,10,5,Payton Tolle,Eduardo Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,NYY,TOR,TOR,NYY,1,,,,,,3,1,2,,1,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,CIN,NYM,NYM,CIN,1,,,,,,6,3,3,,1,,,3,6,3,Jonah Tong,Brady Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,WSH,CHC,WSH,CHC,0,,,,,,2,1,1,,1,,,2,1,-1,Matthew Boyd,Brad Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,MIL,PIT,MIL,PIT,0,,,,,,4,1,3,,1,,,4,1,-3,Mitch Keller,Brandon Woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,CLE,TB,CLE,TB,0,,,,,,3,2,1,,1,,,3,2,-1,Shane Baz,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,BAL,LAD,LAD,BAL,1,,,,,,4,3,1,,1,,,3,4,1,Yoshinobu Yamamoto,Trevor Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,SEA,ATL,SEA,ATL,0,,,,,,10,2,8,,1,,,10,2,-8,Bryce Miller,Hurston Waldrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,HOU,TEX,HOU,TEX,0,,,,,,11,0,11,,1,,,11,0,-11,Merrill Kelly,Colton Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,KC,MIN,MIN,KC,1,,,,,,11,2,9,,1,,,2,11,9,Stephen Kolek,Joe Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,STL,SF,SF,STL,1,,,,,,3,2,1,,1,,,2,3,1,Michael McGreevy,Carson Seymour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,DET,CHW,CHW,DET,1,,,,,,6,0,6,,1,,,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,CHW,DET,CHW,DET,0,,,,,,6,4,2,,1,,,6,4,-2,Charlie Morton,Davis Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,SD,COL,SD,COL,0,,,,,,10,8,2,,1,,,10,8,-2,McCade Brown,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,ARI,BOS,BOS,ARI,1,,,,,,5,1,4,,1,,,1,5,4,Brandon Pfaadt,Lucas Giolito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,OAK,LAA,OAK,LAA,0,,,,,,17,4,13,,1,,,17,4,-13,Yusei Kikuchi,J.T. Ginn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,CLE,TB,CLE,TB,0,,,,,,2,1,1,,1,,,2,1,-1,Drew Rasmussen,Parker Messick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,LAD,BAL,LAD,BAL,0,,,,,,5,2,3,,1,,,5,2,-3,Clayton Kershaw,Tomoyuki Sugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,MIL,PIT,MIL,PIT,0,,,,,,10,2,8,,1,,,10,2,-8,Bubba Chandler,Jacob Misiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,SEA,ATL,SEA,ATL,0,,,,,,18,2,16,,1,,,18,2,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,NYY,TOR,TOR,NYY,1,,,,,,4,3,1,,1,,,3,4,1,Max Fried,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,TEX,HOU,HOU,TEX,1,,,,,,4,2,2,,1,,,2,4,2,Framber Valdez,Patrick Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,MIA,PHI,PHI,MIA,1,,,,,,5,4,1,,1,,,4,5,1,Tyler Phillips,Taijuan Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,LAA,OAK,OAK,LAA,1,,,,,,4,3,1,,1,,,3,4,1,J.T. Ginn,Yusei Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,SD,COL,SD,COL,0,,,,,,8,1,7,,1,,,8,1,-7,McCade Brown,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,BOS,ARI,BOS,ARI,0,,,,,,7,4,3,,1,,,7,4,-3,Lucas Giolito,Brandon Pfaadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,WSH,CHC,WSH,CHC,0,,,,,,6,3,3,,1,,,6,3,-3,Drew Pomeranz,Andrew Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,STL,SF,SF,STL,1,,,,,,4,3,1,,1,,,3,4,1,Kai-Wei Teng,Sonny Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,MIN,KC,MIN,KC,0,,,,,,5,1,4,,1,,,5,1,-4,Michael Lorenzen,Bailey Ober,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,CIN,NYM,NYM,CIN,1,,,,,,3,2,1,,1,,,2,3,1,Brandon Sproat,Hunter Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,CLE,KC,KC,CLE,1,,,,,,10,2,8,,1,,,2,10,8,Ryan Bergert,Slade Cecconi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,WSH,MIA,WSH,MIA,0,,,,,,15,7,8,,1,,,15,7,-8,Cade Cavalli,Janson Junk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,ATL,CHC,CHC,ATL,1,,,,,,4,1,3,,1,,,1,4,3,Shota Imanaga,Bryce Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,PHI,NYM,NYM,PHI,1,,,,,,1,0,1,,1,,,0,1,1,Nolan McLean,Aaron Nola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,LAD,COL,COL,LAD,1,,,,,,3,1,2,,1,,,1,3,2,Chase Dollander,Tyler Glasnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,BAL,PIT,PIT,BAL,1,,,,,,3,2,1,,1,,,2,3,1,Mike Burrows,Kyle Bradish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,MIN,LAA,MIN,LAA,0,,,,,,12,3,9,,1,,,12,3,-9,Simeon Woods Richardson,Caden Dana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,SEA,STL,STL,SEA,1,,,,,,4,2,2,,1,,,2,4,2,Bryan Woo,Miles Mikolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,SF,ARI,ARI,SF,1,,,,,,11,5,6,,1,,,5,11,6,Nabil Crismatt,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,BOS,OAK,BOS,OAK,0,,,,,,7,0,7,,1,,,7,0,-7,Garrett Crochet,Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,SD,CIN,CIN,SD,1,,,,,,4,3,1,,1,,,3,4,1,Nick Lodolo,Yu Darvish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,TEX,MIL,MIL,TEX,1,,,,,,5,0,5,,1,,,0,5,5,Jacob Latz,Jose Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,PHI,NYM,NYM,PHI,1,,,,,,9,3,6,,1,,,3,9,6,Ranger Suarez,Sean Manaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,DET,NYY,DET,NYY,0,,,,,,12,2,10,,1,,,12,2,-10,Casey Mize,Will Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,TOR,HOU,HOU,TOR,1,,,,,,4,3,1,,1,,,3,4,1,Luis Garcia,Shane Bieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,CHC,ATL,CHC,ATL,0,,,,,,6,1,5,,1,,,6,1,-5,Spencer Strider,Cade Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,TB,CHW,TB,CHW,0,,,,,,5,4,1,,1,,,5,4,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,WSH,MIA,WSH,MIA,0,,,,,,7,5,2,,1,,,7,5,-2,Mitchell Parker,Adam Mazur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,CLE,KC,KC,CLE,1,,,,,,2,0,2,,1,,,0,2,2,Noah Cameron,Joey Cantillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,OAK,BOS,BOS,OAK,1,,,,,,5,4,1,,1,,,4,5,1,Connelly Early,Jeffrey Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,TEX,MIL,MIL,TEX,1,,,,,,5,4,1,,1,,,4,5,1,Chad Patrick,Jack Leiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,LAA,MIN,MIN,LAA,1,,,,,,12,2,10,,1,,,2,12,10,Zebby Matthews,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,CIN,SD,CIN,SD,0,,,,,,4,2,2,,1,,,4,2,-2,Zack Littell,Michael King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,SEA,STL,STL,SEA,1,,,,,,5,3,2,,1,,,3,5,2,George Kirby,Matthew Liberatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,SF,ARI,ARI,SF,1,,,,,,5,3,2,,1,,,3,5,2,Zac Gallen,Robbie Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,BOS,OAK,BOS,OAK,0,,,,,,6,0,6,,1,,,6,0,-6,Jeffrey Springs,Connelly Early,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,LAD,COL,COL,LAD,1,,,,,,7,2,5,,1,,,2,7,5,Emmet Sheehan,German Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,TEX,MIL,MIL,TEX,1,,,,,,6,3,3,,1,,,3,6,3,Chad Patrick,Jack Leiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,LAA,MIN,MIN,LAA,1,,,,,,4,3,1,,1,,,3,4,1,Zebby Matthews,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,ARI,SF,ARI,SF,0,,,,,,5,3,2,,1,,,5,3,-2,Robbie Ray,Zac Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,BAL,PIT,PIT,BAL,1,,,,,,2,1,1,,1,,,1,2,1,Paul Skenes,Tyler Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,KC,CLE,KC,CLE,0,,,,,,4,3,1,,1,,,4,3,-1,Jonathan Bowlan,Logan Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,PHI,NYM,NYM,PHI,1,,,,,,11,3,8,,1,,,3,11,8,Cristopher Sanchez,Clay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,DET,NYY,DET,NYY,0,,,,,,11,1,10,,1,,,11,1,-10,Carlos Rodon,Jack Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,HOU,TOR,HOU,TOR,0,,,,,,3,2,1,,1,,,3,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,CHC,ATL,CHC,ATL,0,,,,,,3,2,1,,1,,,3,2,-1,Chris Sale,Jameson Taillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,CHW,TB,TB,CHW,1,,,,,,6,5,1,,1,,,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,MIA,WSH,WSH,MIA,1,,,,,,8,3,5,,1,,,3,8,5,Eury Perez,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,BAL,PIT,PIT,BAL,1,,,,,,3,2,1,,1,,,2,3,1,Cade Povich,Johan Oviedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,CIN,SD,CIN,SD,0,,,,,,2,1,1,,1,,,2,1,-1,Nick Pivetta,Andrew Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,SEA,STL,STL,SEA,1,,,,,,4,2,2,,1,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,LAD,COL,COL,LAD,1,,,,,,9,0,9,,1,,,0,9,9,Kyle Freeland,Blake Snell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,CHW,TB,TB,CHW,1,,,,,,5,1,4,,1,,,1,5,4,Shane Smith,Ian Seymour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,MIA,WSH,WSH,MIA,1,,,,,,5,0,5,,1,,,0,5,5,Ryan Weathers,MacKenzie Gore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,NYY,DET,DET,NYY,1,,,,,,9,3,6,,1,,,3,9,6,Cam Schlittler,Tyler Holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,CLE,KC,KC,CLE,1,,,,,,3,2,1,,1,,,2,3,1,Stephen Kolek,Gavin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,PHI,NYM,NYM,PHI,1,,,,,,6,4,2,,1,,,4,6,2,David Peterson,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,TOR,HOU,HOU,TOR,1,,,,,,6,0,6,,1,,,0,6,6,Cristian Javier,Kevin Gausman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,TOR,BAL,BAL,TOR,1,,,,,,6,1,5,,1,,,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,SD,COL,COL,SD,1,,,,,,2,0,2,,1,,,0,2,2,Randy Vasquez,McCade Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,CHC,TB,TB,CHC,1,,,,,,6,4,2,,1,,,4,6,2,Shane Baz,Matthew Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,PHI,KC,KC,PHI,1,,,,,,8,2,6,,1,,,2,8,6,Walker Buehler,Michael Lorenzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,SEA,LAA,LAA,SEA,1,,,,,,7,6,1,,1,,,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,WSH,PIT,PIT,WSH,1,,,,,,6,5,1,,1,,,5,6,1,Brad Lord,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,NYY,BOS,NYY,BOS,0,,,,,,4,1,3,,1,,,4,1,-3,Lucas Giolito,Luis Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,TEX,NYM,TEX,NYM,0,,,,,,8,3,5,,1,,,8,3,-5,Jacob deGrom,Jonah Tong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,HOU,ATL,HOU,ATL,0,,,,,,11,3,8,,1,,,11,3,-8,Jayden Murray,Hurston Waldrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,MIA,DET,DET,MIA,1,,,,,,8,2,6,,1,,,2,8,6,Tarik Skubal,Sandy Alcantara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,CLE,CHW,CHW,CLE,1,,,,,,4,0,4,,1,,,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,SF,LAD,LAD,SF,1,,,,,,5,1,4,,1,,,1,5,4,Yoshinobu Yamamoto,Justin Verlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,MIN,ARI,ARI,MIN,1,,,,,,9,8,1,,1,,,8,9,1,Brandon Pfaadt,Pablo Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,MIL,STL,STL,MIL,1,,,,,,8,2,6,,1,,,2,8,6,Andre Pallante,Quinn Priester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,COL,SD,COL,SD,0,,,,,,4,2,2,,1,,,4,2,-2,JP Sears,Tanner Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,OAK,CIN,CIN,OAK,1,,,,,,3,0,3,,1,,,0,3,3,J.T. Ginn,Brady Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,TOR,BAL,BAL,TOR,1,,,,,,5,4,1,,1,,,4,5,1,Tomoyuki Sugano,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,SEA,LAA,LAA,SEA,1,,,,,,2,1,1,,1,,,1,2,1,Yusei Kikuchi,Luis Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,TB,CHC,TB,CHC,0,,,,,,5,4,1,,1,,,5,4,-1,Colin Rea,Drew Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,TEX,NYM,TEX,NYM,0,,,,,,3,2,1,,1,,,3,2,-1,Patrick Corbin,Brandon Sproat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,PIT,WSH,PIT,WSH,0,,,,,,5,1,4,,1,,,5,1,-4,Andrew Alvarez,Bubba Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
