game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_starter_qs_rate,away_starter_qs_rate,home_starter_ip_per_gs,away_starter_ip_per_gs,home_starter_hr_per_9,away_starter_hr_per_9,home_starter_bb_per_9,away_starter_bb_per_9,home_starter_h_per_9,away_starter_h_per_9,home_starter_win_pct,away_starter_win_pct,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5
718613,2023-04-11,607536,571945,Kyle Freeland,Miles Mikolas,115,138,COL,STL,2023,2023,0,0,regular,regular,2,2,2,2,2,0,2,0,0,1,0.0,9.64,0,0,0,0,12.7,9.3,7,19,0,10,0,1,3,1,0.79,2.14,6,12,4.26,11.57,,,2.0,12.0,1.0,0.0,6.35,4.65,0.0,0.9677419354838709,2.125984251968504,0.9677419354838709,4.960629921259843,18.387096774193548,1.0,0.0,0.0,9.64289158175565,0.0,9.64289158175565,0.7894716066536668,2.1428647959457,0.7894716066536668,2.1428647959457,4.263146675929801,11.57146989810678,4.263146675929801,11.57146989810678,2.0,12.0,2.0,12.0,6.333349999999999,4.66665,0.0,0.9642891581755648,2.1315733379649004,0.9642891581755648
718624,2023-04-11,622072,669160,Alex Wood,Dustin May,137,119,SF,LAD,2023,2023,0,0,regular,regular,1,2,1,2,0,2,0,1,0,1,3.0,0.69,0,0,0,0,3.0,13.0,6,5,1,1,0,0,2,3,2.67,0.62,3,9,9.0,6.23,,,1.5,3.0,0.0,1.0,3.0,6.5,0.0,0.0,6.0,2.076923076923077,18.0,3.4615384615384617,,0.5,3.0,0.6923076923076923,3.0,0.6923076923076923,2.6666666666666665,0.6153846153846154,2.6666666666666665,0.6153846153846154,9.0,6.230769230769231,9.0,6.230769230769231,1.5,3.0,1.5,3.0,3.0,6.5,0.0,0.0,6.0,2.076923076923077
718615,2023-04-11,594798,543475,Jacob deGrom,Jordan Lyles,140,118,TEX,KC,2023,2023,0,0,regular,regular,2,2,2,2,1,0,1,0,0,2,5.59,4.91,0,0,0,0,9.7,11.0,8,13,6,6,1,2,2,2,1.03,1.36,18,11,16.76,9.0,,,9.0,5.5,0.5,0.0,4.85,5.5,0.9278350515463918,1.6363636363636365,1.8556701030927836,1.6363636363636365,7.422680412371134,10.636363636363637,1.0,0.0,5.5861876338357455,4.909090909090909,5.5861876338357455,4.909090909090909,1.0344791914510638,1.3636363636363635,1.0344791914510638,1.3636363636363635,16.758562901507236,9.0,16.758562901507236,9.0,9.0,5.5,9.0,5.5,4.83335,5.5,0.9310312723059576,1.6363636363636365,1.862062544611915,1.6363636363636365
718616,2023-04-11,641154,458681,Pablo López,Lance Lynn,142,145,MIN,CWS,2023,2023,0,0,regular,regular,2,2,2,2,1,0,1,0,1,2,0.73,9.0,0,0,0,0,12.3,10.0,5,12,1,10,1,4,4,7,0.73,1.9,16,11,11.68,9.9,,,4.0,1.5714285714285714,0.5,0.0,6.15,5.0,0.7317073170731707,3.6,2.926829268292683,6.3,3.6585365853658534,10.8,0.5,0.0,0.7297317019775729,9.0,0.7297317019775729,9.0,0.7297317019775729,1.9,0.7297317019775729,1.9,11.675707231641166,9.9,11.675707231641166,9.9,4.0,1.5714285714285714,4.0,1.5714285714285714,6.166650000000001,5.0,0.7297317019775729,3.6,2.9189268079102915,6.3
718614,2023-04-11,660271,680686,Shohei Ohtani,Josiah Gray,108,120,LAA,WSH,2023,2023,0,0,regular,regular,2,2,2,2,2,1,1,0,1,2,0.75,4.91,0,0,0,0,12.0,11.0,5,15,1,6,0,3,7,3,1.0,1.64,18,10,13.5,8.18,,,2.5714285714285716,3.3333333333333335,1.0,0.5,6.0,5.5,0.0,2.4545454545454546,5.25,2.4545454545454546,3.75,12.272727272727273,0.5,0.0,0.75,4.909090909090909,0.75,4.909090909090909,1.0,1.6363636363636365,1.0,1.6363636363636365,13.5,8.181818181818182,13.5,8.181818181818182,2.571428571428572,3.333333333333333,2.571428571428572,3.333333333333333,6.0,5.5,0.0,2.4545454545454546,5.25,2.4545454545454546
718604,2023-04-12,685410,657376,Peyton Battenfield,Clarke Schmidt,114,147,CLE,NYY,2023,2023,0,0,regular,regular,0,2,0,2,0,0,0,0,0,0,0.0,9.45,0,0,0,0,0.0,6.7,0,10,0,7,0,2,0,4,0.0,2.1,0,8,0.0,10.8,,,,2.0,,0.0,,3.35,,2.6865671641791042,,5.3731343283582085,,13.432835820895521,,,0.0,9.45009450094501,0.0,9.45009450094501,0.0,2.100021000210002,0.0,2.100021000210002,0.0,10.80010800108001,0.0,10.80010800108001,0.0,2.0,0.0,2.0,,3.3333,0.0,2.700027000270002,0.0,5.400054000540005
718612,2023-04-12,502171,477132,Alex Cobb,Clayton Kershaw,137,119,SF,LAD,2023,2023,0,0,regular,regular,2,2,2,2,1,1,0,1,1,1,2.53,3.75,0,0,0,0,10.7,12.0,11,11,3,5,2,3,1,2,1.12,1.08,12,13,10.12,9.75,,,12.0,6.5,0.5,0.5,5.35,6.0,1.6822429906542058,2.25,0.8411214953271029,1.5,9.25233644859813,8.25,0.0,0.5,2.531242089868469,3.75,2.531242089868469,3.75,1.1249964843859863,1.0833333333333333,1.1249964843859863,1.0833333333333333,10.124968359473876,9.75,10.124968359473876,9.75,12.0,6.5,12.0,6.5,5.33335,6.0,1.6874947265789793,2.25,0.8437473632894896,1.5
718610,2023-04-12,656731,605483,Tylor Megill,Blake Snell,121,135,NYM,SD,2023,2023,0,0,regular,regular,2,2,2,2,1,0,2,0,0,1,1.64,7.88,0,0,0,0,11.0,8.0,9,12,2,7,1,1,4,5,1.18,2.12,10,11,8.18,12.38,,,2.5,2.2,0.5,0.0,5.5,4.0,0.8181818181818182,1.125,3.272727272727273,5.625,7.363636363636363,13.5,1.0,0.0,1.6363636363636365,7.875,1.6363636363636365,7.875,1.181818181818182,2.125,1.181818181818182,2.125,8.181818181818182,12.375,8.181818181818182,12.375,2.5,2.2,2.5,2.2,5.5,4.0,0.8181818181818182,1.125,3.272727272727273,5.625
718609,2023-04-12,554430,665795,Zack Wheeler,Edward Cabrera,143,146,PHI,MIA,2023,2023,0,0,regular,regular,2,2,2,2,0,0,1,0,1,1,5.59,5.4,0,0,0,0,9.7,6.7,12,2,6,4,1,0,4,13,1.66,2.25,12,6,11.17,8.1,,,3.0,0.46153846153846156,0.0,0.0,4.85,3.35,0.9278350515463918,0.0,3.711340206185567,17.46268656716418,11.134020618556702,2.6865671641791042,0.5,0.0,5.586245422382223,5.399973000134999,5.586245422382223,5.399973000134999,1.655183828853992,2.2499887500562497,1.655183828853992,2.2499887500562497,11.172490844764448,8.099959500202498,11.172490844764448,8.099959500202498,3.0,0.4615384615384615,3.0,0.4615384615384615,4.8333,3.3333500000000003,0.9310409037303704,0.0,3.724163614921482,17.549912250438748
718608,2023-04-12,448179,664353,Rich Hill,José Urquidy,134,117,PIT,HOU,2023,2023,0,0,regular,regular,2,2,2,2,0,0,0,0,1,1,10.0,3.86,0,0,0,0,9.0,9.3,11,14,10,4,5,2,2,2,1.44,1.71,8,11,8.0,10.61,,,4.0,5.5,0.0,0.0,4.5,4.65,5.0,1.9354838709677418,2.0,1.9354838709677418,11.0,13.548387096774192,0.0,0.0,10.0,3.8571566327022593,10.0,3.8571566327022593,1.4444444444444444,1.7142918367565596,1.4444444444444444,1.7142918367565596,8.0,10.607180739931213,8.0,10.607180739931213,4.0,5.5,4.0,5.5,4.5,4.666650000000001,5.0,1.9285783163511296,2.0,1.9285783163511296
718607,2023-04-12,570632,656427,José Ureña,Jack Flaherty,115,138,COL,STL,2023,2023,0,0,regular,regular,2,2,2,2,0,0,0,1,0,1,14.4,1.8,0,0,0,0,5.0,10.0,12,4,8,2,3,0,7,13,3.8,1.7,1,7,1.8,6.3,,,0.14285714285714285,0.5384615384615384,0.0,0.0,2.5,5.0,5.4,0.0,12.6,11.7,21.6,3.6,,0.5,14.4,1.8,14.4,1.8,3.8,1.7,3.8,1.7,1.8,6.3,1.8,6.3,0.1428571428571428,0.5384615384615384,0.1428571428571428,0.5384615384615384,2.5,5.0,5.4,0.0,12.6,11.7
718606,2023-04-12,573186,669302,Marcus Stroman,Logan Gilbert,112,136,CHC,SEA,2023,2023,0,0,regular,regular,2,2,2,2,2,1,2,0,0,1,0.0,3.6,0,0,0,0,12.0,10.0,5,10,0,4,0,1,6,3,0.92,1.3,14,13,10.5,11.7,,,2.3333333333333335,4.333333333333333,1.0,0.5,6.0,5.0,0.0,0.9,4.5,2.7,3.75,9.0,1.0,0.0,0.0,3.6,0.0,3.6,0.9166666666666666,1.3,0.9166666666666666,1.3,10.5,11.7,10.5,11.7,2.333333333333333,4.333333333333333,2.333333333333333,4.333333333333333,6.0,5.0,0.0,0.9,4.5,2.7
718605,2023-04-12,543243,608337,Sonny Gray,Lucas Giolito,142,145,MIN,CWS,2023,2023,0,0,regular,regular,2,2,2,2,1,0,2,0,0,2,0.75,9.0,0,0,0,0,12.0,9.0,7,17,1,9,0,2,5,1,1.0,2.0,14,9,10.5,9.0,,,2.8,9.0,0.5,0.0,6.0,4.5,0.0,2.0,3.75,1.0,5.25,17.0,1.0,0.0,0.75,9.0,0.75,9.0,1.0,2.0,1.0,2.0,10.5,9.0,10.5,9.0,2.8,9.0,2.8,9.0,6.0,4.5,0.0,2.0,3.75,1.0
718601,2023-04-12,675911,668881,Spencer Strider,Hunter Greene,144,113,ATL,CIN,2023,2023,0,0,regular,regular,2,2,2,2,1,0,2,0,0,1,2.45,5.62,0,0,0,0,11.0,8.0,7,10,3,5,1,1,6,6,1.18,2.0,18,13,14.73,14.62,,,3.0,2.1666666666666665,0.5,0.0,5.5,4.0,0.8181818181818182,1.125,4.909090909090909,6.75,5.7272727272727275,11.25,1.0,0.0,2.4545454545454546,5.625,2.4545454545454546,5.625,1.181818181818182,2.0,1.181818181818182,2.0,14.727272727272728,14.625,14.727272727272728,14.625,3.0,2.1666666666666665,3.0,2.1666666666666665,5.5,4.0,0.8181818181818182,1.125,4.909090909090909,6.75
718602,2023-04-12,656288,669022,Griffin Canning,MacKenzie Gore,108,120,LAA,WSH,2023,2023,0,0,regular,regular,0,2,0,2,0,1,0,2,0,0,0.0,2.38,0,0,0,0,0.0,11.3,0,8,0,3,0,1,0,6,0.0,1.24,0,12,0.0,9.53,,,,2.0,,0.5,,5.65,,0.7964601769911503,,4.778761061946902,,6.371681415929203,,1.0,0.0,2.3823599481174944,0.0,2.3823599481174944,0.0,1.2352977508757377,0.0,1.2352977508757377,0.0,9.529439792469978,0.0,9.529439792469978,0.0,2.0,0.0,2.0,,5.666650000000001,0.0,0.7941199827058314,0.0,4.764719896234989
718600,2023-04-12,671737,519242,Taj Bradley,Chris Sale,139,111,TB,BOS,2023,2023,0,0,regular,regular,0,2,0,2,0,0,0,1,0,0,0.0,11.25,0,0,0,0,0.0,8.0,0,11,0,10,0,4,0,5,0.0,2.0,0,13,0.0,14.62,,,,2.6,,0.0,,4.0,,4.5,,5.625,,12.375,,1.0,0.0,11.25,0.0,11.25,0.0,2.0,0.0,2.0,0.0,14.625,0.0,14.625,0.0,2.6,0.0,2.6,,4.0,0.0,4.5,0.0,5.625
718599,2023-04-12,665152,686610,Dean Kremer,Ken Waldichuk,110,133,BAL,OAK,2023,2023,0,0,regular,regular,2,2,2,2,0,0,1,0,0,1,10.12,14.54,0,0,0,0,8.0,8.7,11,17,9,14,3,7,4,4,1.88,2.42,7,7,7.88,7.27,,,1.75,1.75,0.0,0.0,4.0,4.35,3.375,7.241379310344828,4.5,4.137931034482759,12.375,17.586206896551726,1.0,0.0,10.125,14.538405621516842,10.125,14.538405621516842,1.875,2.4230676035861403,1.875,2.4230676035861403,7.875,7.269202810758421,7.875,7.269202810758421,1.75,1.75,1.75,1.75,4.0,4.333349999999999,3.375,7.269202810758421,4.5,4.153830177576241
718598,2023-04-12,686753,676083,Drey Jameson,Janson Junk,109,158,AZ,MIL,2023,2023,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
718595,2023-04-12,543135,641745,Nathan Eovaldi,Brad Keller,140,118,TEX,KC,2023,2023,0,0,regular,regular,2,2,2,2,0,0,1,1,1,1,4.22,2.61,0,0,0,0,10.7,10.3,11,8,5,3,0,0,3,7,1.31,1.45,12,9,10.12,7.84,,,4.0,1.2857142857142858,0.0,0.0,5.35,5.15,0.0,0.0,2.5233644859813085,6.116504854368932,9.25233644859813,6.990291262135922,0.5,0.5,4.218736816447449,2.612886368475042,4.218736816447449,2.612886368475042,1.3124958984503174,1.45160353804169,1.3124958984503174,1.45160353804169,10.124968359473876,7.838659105425127,10.124968359473876,7.838659105425127,4.0,1.2857142857142858,4.0,1.2857142857142858,5.333349999999999,5.1667,0.0,0.0,2.5312420898684693,6.096734859775099
718603,2023-04-12,592332,593958,Kevin Gausman,Eduardo Rodriguez,141,116,TOR,DET,2023,2023,0,0,regular,regular,2,2,2,2,2,0,1,0,1,2,0.0,6.3,0,0,0,0,12.0,10.0,12,9,0,7,0,3,3,4,1.25,1.3,14,6,10.5,5.4,,,4.666666666666667,1.5,1.0,0.0,6.0,5.0,0.0,2.7,2.25,3.6,9.0,8.1,0.5,0.0,0.0,6.3,0.0,6.3,1.25,1.3,1.25,1.3,10.5,5.4,10.5,5.4,4.666666666666667,1.5,4.666666666666667,1.5,6.0,5.0,0.0,2.7,2.25,3.6
718597,2023-04-13,666157,663559,Nick Lodolo,Bailey Falter,113,143,CIN,PHI,2023,2023,0,0,regular,regular,2,2,2,2,1,0,1,1,1,1,1.5,2.61,0,0,0,0,12.0,10.3,10,11,2,3,0,2,4,0,1.17,1.06,21,5,15.75,4.35,,,5.25,,0.5,0.0,6.0,5.15,0.0,1.7475728155339805,3.0,0.0,7.5,9.611650485436893,0.5,0.5,1.5,2.612911654553724,1.5,2.612911654553724,1.1666666666666667,1.064519562966332,1.1666666666666667,1.064519562966332,15.75,4.35485275758954,15.75,4.35485275758954,5.25,0.0,5.25,0.0,6.0,5.166650000000001,0.0,1.741941103035816,3.0,0.0
718596,2023-04-13,608344,670124,Cole Irvin,Adam Oller,110,133,BAL,OAK,2023,2023,0,0,regular,regular,2,0,2,0,0,0,0,0,2,0,9.35,0.0,0,0,0,0,8.7,0.0,12,0,9,0,1,0,6,0,2.08,0.0,9,0,9.35,0.0,,,1.5,,0.0,,4.35,,1.0344827586206897,,6.206896551724139,,12.413793103448278,,0.0,,9.346117899546542,0.0,9.346117899546542,0.0,2.0769150887881205,0.0,2.0769150887881205,0.0,9.346117899546542,0.0,9.346117899546542,0.0,1.5,0.0,1.5,0.0,4.333349999999999,,1.0384575443940602,0.0,6.230745266364361,0.0
718594,2023-04-13,605488,446372,Jeffrey Springs,Corey Kluber,139,111,TB,BOS,2023,2023,0,0,regular,regular,2,2,2,2,2,0,2,0,0,1,0.0,6.48,0,0,0,0,13.0,8.3,3,9,0,6,0,3,4,5,0.54,1.68,19,6,13.15,6.48,,,4.75,1.2,1.0,0.0,6.5,4.15,0.0,3.2530120481927707,2.769230769230769,5.421686746987952,2.076923076923077,9.759036144578312,1.0,0.0,0.0,6.480025920103681,0.0,6.480025920103681,0.5384615384615384,1.6800067200268802,0.5384615384615384,1.6800067200268802,13.153846153846152,6.480025920103681,13.153846153846152,6.480025920103681,4.75,1.2,4.75,1.2,6.5,4.16665,0.0,3.2400129600518404,2.769230769230769,5.400021600086401
718593,2023-04-13,605135,605513,Chris Bassitt,Spencer Turnbull,141,116,TOR,DET,2023,2023,0,0,regular,regular,2,2,2,2,1,0,1,0,0,1,10.61,13.5,0,0,0,0,9.3,8.0,13,13,11,12,5,1,5,5,1.93,2.25,5,4,4.82,4.5,,,1.0,0.8,0.5,0.0,4.65,4.0,4.838709677419354,1.125,4.838709677419354,5.625,12.580645161290322,14.625,1.0,0.0,10.607180739931216,13.5,10.607180739931216,13.5,1.9285783163511296,2.25,1.9285783163511296,2.25,4.821445790877825,4.5,4.821445790877825,4.5,1.0,0.8,1.0,0.8,4.66665,4.0,4.821445790877825,1.125,4.821445790877825,5.625
718590,2023-04-13,666745,657746,Jhony Brito,Joe Ryan,147,142,NYY,MIN,2023,2023,0,0,regular,regular,2,2,2,2,0,1,2,2,0,0,0.9,3.75,0,0,0,0,10.0,12.0,5,6,1,5,0,2,3,3,0.8,0.75,8,16,7.2,12.0,,,2.6666666666666665,5.333333333333333,0.0,0.5,5.0,6.0,0.0,1.5,2.7,2.25,4.5,4.5,1.0,1.0,0.9,3.75,0.9,3.75,0.8,0.75,0.8,0.75,7.2,12.0,7.2,12.0,2.6666666666666665,5.333333333333333,2.6666666666666665,5.333333333333333,5.0,6.0,0.0,1.5,2.7,2.25
718589,2023-04-13,607259,607067,Nick Martinez,Colin Rea,135,158,SD,MIL,2023,2023,0,0,regular,regular,2,0,2,0,0,0,0,0,1,0,6.17,0.0,0,0,0,0,11.7,0.0,10,0,8,0,2,0,7,0,1.46,0.0,9,0,6.94,0.0,,,1.2857142857142858,,0.0,,5.85,,1.5384615384615385,,5.384615384615385,,7.6923076923076925,,0.0,,6.17141093882589,0.0,6.17141093882589,0.0,1.4571386938894462,0.0,1.4571386938894462,0.0,6.9428373061791255,0.0,6.9428373061791255,0.0,1.2857142857142858,0.0,1.2857142857142858,0.0,5.833349999999999,,1.5428527347064724,0.0,5.399984571472653,0.0
718591,2023-04-13,656756,592826,Jordan Montgomery,Vince Velasquez,138,134,STL,PIT,2023,2023,0,0,regular,regular,2,2,2,2,1,0,2,0,0,1,2.25,9.82,0,0,0,0,12.0,7.3,9,11,3,8,0,2,3,5,1.0,2.18,12,4,9.0,4.91,,,4.0,0.8,0.5,0.0,6.0,3.65,0.0,2.4657534246575343,2.25,6.164383561643835,6.75,13.561643835616438,1.0,0.0,2.25,9.818092562794885,2.25,9.818092562794885,1.0,2.181798347287752,1.0,2.181798347287752,9.0,4.909046281397442,9.0,4.909046281397442,4.0,0.8,4.0,0.8,6.0,3.6667,0.0,2.454523140698721,2.25,6.136307851746803
718592,2023-04-14,592866,615698,Trevor Williams,Cal Quantrill,120,114,WSH,CLE,2023,2023,0,0,regular,regular,2,2,2,2,0,0,1,0,1,1,4.35,6.52,0,0,0,0,10.3,9.7,11,15,5,7,2,1,1,3,1.16,1.86,7,6,6.1,5.59,,,7.0,2.0,0.0,0.0,5.15,4.85,1.7475728155339805,0.9278350515463918,0.8737864077669902,2.7835051546391756,9.611650485436893,13.917525773195877,0.5,0.0,4.35485275758954,6.517218906141704,4.35485275758954,6.517218906141704,1.161294068690544,1.8620625446119157,1.161294068690544,1.8620625446119157,6.096793860625356,5.586187633835746,6.096793860625356,5.586187633835746,7.0,2.0,7.0,2.0,5.166650000000001,4.833349999999999,1.741941103035816,0.9310312723059576,0.870970551517908,2.793093816917873
718588,2023-04-14,641482,686973,Nestor Cortes,Louis Varland,147,142,NYY,MIN,2023,2023,0,0,regular,regular,2,0,2,0,0,0,2,0,0,0,2.61,0.0,0,0,0,0,10.3,0.0,11,0,3,0,0,0,2,0,1.26,0.0,8,0,6.97,0.0,,,4.0,,0.0,,5.15,,0.0,,1.7475728155339805,,9.611650485436893,,1.0,,2.612911654553724,0.0,2.612911654553724,0.0,1.258068574414756,0.0,1.258068574414756,0.0,6.967764412143264,0.0,6.967764412143264,0.0,4.0,0.0,4.0,0.0,5.166650000000001,,0.0,0.0,1.741941103035816,0.0
718587,2023-04-14,621244,656876,José Berríos,Drew Rasmussen,141,139,TOR,TB,2023,2023,0,0,regular,regular,2,2,2,2,0,2,0,2,2,0,11.17,0.0,0,0,0,0,9.7,13.0,15,3,12,0,1,0,3,0,1.86,0.23,12,15,11.17,10.38,,,4.0,,0.0,1.0,4.85,6.5,0.9278350515463918,0.0,2.7835051546391756,0.0,13.917525773195877,2.076923076923077,0.0,1.0,11.172375267671493,0.0,11.172375267671493,0.0,1.8620625446119157,0.2307692307692307,1.8620625446119157,0.2307692307692307,11.172375267671493,10.384615384615383,11.172375267671493,10.384615384615383,4.0,0.0,4.0,0.0,4.833349999999999,6.5,0.9310312723059576,0.0,2.793093816917873,0.0
718586,2023-04-14,656818,592836,Connor Overton,Taijuan Walker,113,143,CIN,PHI,2023,2023,0,0,regular,regular,2,2,2,2,0,0,0,0,0,2,10.12,6.0,0,0,0,0,8.0,9.0,14,7,9,6,2,1,4,8,2.25,1.67,9,10,10.12,10.0,,,2.25,1.25,0.0,0.0,4.0,4.5,2.25,1.0,4.5,8.0,15.75,7.0,,0.0,10.125,6.0,10.125,6.0,2.25,1.6666666666666667,2.25,1.6666666666666667,10.125,10.0,10.125,10.0,2.25,1.25,2.25,1.25,4.0,4.5,2.25,1.0,4.5,8.0
718585,2023-04-14,666214,640455,Joey Wentz,Sean Manaea,116,137,DET,SF,2023,2023,0,0,regular,regular,2,1,2,1,0,1,0,0,1,1,10.29,1.5,0,0,0,0,7.0,6.0,5,3,8,1,1,1,5,1,1.43,0.67,3,8,3.86,12.0,,,0.6,8.0,0.0,1.0,3.5,6.0,1.2857142857142858,1.5,6.428571428571429,1.5,6.428571428571429,4.5,0.0,0.0,10.285714285714286,1.5,10.285714285714286,1.5,1.4285714285714286,0.6666666666666666,1.4285714285714286,0.6666666666666666,3.857142857142857,12.0,3.857142857142857,12.0,0.6,8.0,0.6,8.0,3.5,6.0,1.2857142857142858,1.5,6.428571428571429,1.5
718583,2023-04-14,605182,669330,Mike Clevinger,Tyler Wells,145,110,CWS,BAL,2023,2023,0,0,regular,regular,2,1,2,1,0,0,2,0,0,1,3.48,6.0,0,0,0,0,10.3,6.0,11,6,4,4,0,2,5,0,1.55,1.0,9,6,7.84,9.0,,,1.8,,0.0,0.0,5.15,6.0,0.0,3.0,4.368932038834951,0.0,9.611650485436893,9.0,1.0,0.0,3.483882206071632,6.0,3.483882206071632,6.0,1.548392091587392,1.0,1.548392091587392,1.0,7.838734963661172,9.0,7.838734963661172,9.0,1.8,0.0,1.8,0.0,5.166650000000001,6.0,0.0,3.0,4.35485275758954,0.0
718582,2023-04-14,663765,670912,Jake Woodford,Johan Oviedo,138,134,STL,PIT,2023,2023,0,0,regular,regular,2,2,2,2,0,1,0,1,2,0,9.0,3.18,0,0,0,0,9.0,11.3,13,11,9,4,4,3,4,4,1.89,1.32,8,9,8.0,7.15,,,2.0,2.25,0.0,0.5,4.5,5.65,4.0,2.389380530973451,4.0,3.1858407079646014,13.0,8.761061946902654,0.0,1.0,9.0,3.1764519032240988,9.0,3.1764519032240988,1.8888888888888888,1.3235216263433744,1.8888888888888888,1.3235216263433744,8.0,7.147016782254222,8.0,7.147016782254222,2.0,2.25,2.0,2.25,4.5,5.6667,4.0,2.382338927418074,4.0,3.1764519032240988
718584,2023-04-14,669432,518516,Trevor Rogers,Madison Bumgarner,146,109,MIA,AZ,2023,2023,0,0,regular,regular,2,2,2,2,0,0,0,0,2,1,6.0,7.27,0,0,0,0,9.0,8.7,8,9,6,7,2,3,4,10,1.33,2.19,9,7,9.0,7.27,,,2.25,0.7,0.0,0.0,4.5,4.35,2.0,3.1034482758620694,4.0,10.344827586206897,8.0,9.310344827586208,0.0,0.0,6.0,7.269202810758421,6.0,7.269202810758421,1.3333333333333333,2.1922992603874603,1.3333333333333333,2.1922992603874603,9.0,7.269202810758421,9.0,7.269202810758421,2.25,0.7,2.25,0.7,4.5,4.333349999999999,2.0,3.1153726331821807,4.0,10.384575443940602
718580,2023-04-14,656557,663776,Tanner Houck,Patrick Sandoval,111,108,BOS,LAA,2023,2023,0,0,regular,regular,2,2,2,2,0,1,2,1,0,1,4.5,1.64,0,0,0,0,10.0,11.0,8,8,5,2,2,1,3,3,1.1,1.0,9,4,8.1,3.27,,,3.0,1.3333333333333333,0.0,0.5,5.0,5.5,1.8,0.8181818181818182,2.7,2.4545454545454546,7.2,6.545454545454546,1.0,0.5,4.5,1.6363636363636365,4.5,1.6363636363636365,1.1,1.0,1.1,1.0,8.1,3.272727272727273,8.1,3.272727272727273,3.0,1.3333333333333333,3.0,1.3333333333333333,5.0,5.5,1.8,0.8181818181818182,2.7,2.4545454545454546
718579,2023-04-14,663903,450203,Brady Singer,Charlie Morton,118,144,KC,ATL,2023,2023,0,0,regular,regular,2,2,2,2,0,0,2,1,0,1,4.91,4.35,0,0,0,0,11.0,10.3,10,15,6,5,1,1,3,5,1.18,1.94,7,7,5.73,6.1,,,2.3333333333333335,1.4,0.0,0.0,5.5,5.15,0.8181818181818182,0.8737864077669902,2.4545454545454546,4.368932038834951,8.181818181818182,13.106796116504853,1.0,0.5,4.909090909090909,4.35485275758954,4.909090909090909,4.35485275758954,1.181818181818182,1.93549011448424,1.181818181818182,1.93549011448424,5.727272727272728,6.096793860625356,5.727272727272728,6.096793860625356,2.333333333333333,1.4,2.333333333333333,1.4,5.5,5.166650000000001,0.8181818181818182,0.870970551517908,2.4545454545454546,4.35485275758954
718578,2023-04-14,621076,673540,James Kaprielian,Kodai Senga,133,121,OAK,NYM,2023,2023,0,0,regular,regular,2,2,2,2,0,1,0,2,2,0,11.17,1.59,0,0,0,0,9.7,11.3,14,6,12,2,4,1,5,6,1.97,1.06,11,14,10.24,11.12,,,2.2,2.3333333333333335,0.0,0.5,4.85,5.65,3.711340206185567,0.7964601769911503,4.639175257731959,4.778761061946902,12.989690721649486,4.778761061946902,0.0,1.0,11.172375267671493,1.5882399654116628,11.172375267671493,1.5882399654116628,1.9655104637570215,1.0588266436077751,1.9655104637570215,1.0588266436077751,10.241343995365536,11.11767975788164,10.241343995365536,11.11767975788164,2.2,2.333333333333333,2.2,2.333333333333333,4.833349999999999,5.666650000000001,3.724125089223831,0.7941199827058314,4.655156361529788,4.764719896234989
