balldontlie_game_id,date,home_starter_id,away_starter_id,home_starter_bb_per_9_entering,away_starter_bb_per_9_entering,home_starter_bb_per_9_l5,away_starter_bb_per_9_l5,home_starter_h_per_9_entering,away_starter_h_per_9_entering,home_starter_hr_per_9_entering,away_starter_hr_per_9_entering,home_starter_hr_per_9_l10,away_starter_hr_per_9_l10,home_starter_ip_per_gs_entering,away_starter_ip_per_gs_entering,home_starter_ip_per_gs_l5,away_starter_ip_per_gs_l5,home_starter_k_bb_ratio_entering,away_starter_k_bb_ratio_entering,home_starter_k_bb_ratio_l10,away_starter_k_bb_ratio_l10,home_starter_k_bb_ratio_l5,away_starter_k_bb_ratio_l5,home_starter_pitching_era_entering,away_starter_pitching_era_entering,home_starter_pitching_era_l10,away_starter_pitching_era_l10,home_starter_pitching_era_l5,away_starter_pitching_era_l5,home_starter_pitching_gp_entering,away_starter_pitching_gp_entering,home_starter_pitching_gs_entering,away_starter_pitching_gs_entering,home_starter_pitching_ip_entering,away_starter_pitching_ip_entering,home_starter_pitching_k_per_9_entering,away_starter_pitching_k_per_9_entering,home_starter_pitching_k_per_9_l10,away_starter_pitching_k_per_9_l10,home_starter_pitching_k_per_9_l5,away_starter_pitching_k_per_9_l5,home_starter_pitching_whip_entering,away_starter_pitching_whip_entering,home_starter_pitching_whip_l10,away_starter_pitching_whip_l10,home_starter_pitching_whip_l5,away_starter_pitching_whip_l5,home_starter_qs_rate_entering,away_starter_qs_rate_entering,home_starter_qs_rate_l10,away_starter_qs_rate_l10,home_starter_win_pct_entering,away_starter_win_pct_entering
36392,2025-07-22,808967,680573,3.14,3.56,3.17,3.47,6.47,8.3,0.92,1.19,0.84,1.48,5.41,5.26,5.59,5.29,3.21,2.19,3.4,2.59,3.21,2.28,2.77,4.08,3.61,3.83,4.56,1.38,18.0,14.0,18.0,13.0,97.33,68.33,10.08,7.77,9.63,7.3,8.75,6.92,1.07,1.32,1.15,1.2,1.27,0.81,0.56,0.08,0.59,0.04,0.53,0.56
36679,2025-07-23,640455,656271,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.33,0.0,18.9,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36680,2025-07-23,677944,621107,2.95,1.62,3.02,1.34,8.51,10.77,1.47,2.21,1.9,1.73,5.5,5.55,5.29,5.76,3.11,3.82,0.0,5.09,3.04,4.47,3.44,5.46,3.44,5.73,2.73,5.53,10.0,11.0,10.0,11.0,55.0,61.0,9.16,6.2,9.16,6.55,8.49,7.81,1.27,1.38,1.27,1.47,1.21,1.63,0.4,0.55,0.27,0.69,0.5,0.6
36681,2025-07-23,666200,608337,3.11,2.61,3.05,2.83,9.58,8.46,0.6,1.0,0.61,1.41,5.49,5.56,5.55,5.33,3.39,3.05,3.6,2.71,3.44,2.82,4.14,3.36,6.44,2.73,3.86,0.83,19.0,13.0,19.0,13.0,104.33,72.33,10.52,7.96,11.62,8.04,10.17,9.09,1.41,1.23,1.65,1.21,1.44,0.86,0.53,0.69,0.56,0.57,0.62,0.86
36682,2025-07-23,671737,686563,3.47,3.39,3.57,3.1,7.99,9.58,1.04,1.4,1.2,1.31,5.46,5.92,5.41,6.22,2.22,2.1,2.2,2.14,2.21,2.31,4.6,4.44,4.42,4.14,5.4,6.14,19.0,15.0,19.0,13.0,103.67,77.0,7.73,7.13,8.15,6.71,6.48,7.77,1.27,1.44,1.21,1.4,1.24,1.77,0.53,0.31,0.57,0.35,0.45,0.3
36683,2025-07-23,647336,666157,2.54,1.86,2.37,1.89,7.89,8.1,1.34,1.27,1.63,1.12,5.18,5.61,5.3,5.61,3.89,4.41,4.5,4.42,4.12,4.29,5.35,3.38,5.06,3.33,5.68,2.28,13.0,19.0,13.0,19.0,67.33,106.67,9.89,8.18,9.96,9.17,12.08,8.78,1.16,1.11,1.12,1.13,1.22,1.05,0.31,0.58,0.25,0.57,0.3,0.5
36684,2025-07-23,663559,675512,3.14,0.0,3.15,0.0,7.67,0.0,1.29,0.0,0.97,0.0,5.12,0.0,5.21,0.0,1.74,0.0,1.82,0.0,1.74,0.0,3.79,0.0,3.58,0.0,5.24,0.0,19.0,0.0,19.0,0.0,97.33,0.0,5.46,0.0,4.47,0.0,5.24,0.0,1.2,0.0,1.19,0.0,1.48,0.0,0.32,0.0,0.41,0.0,0.6,0.0
36685,2025-07-23,605135,608331,2.44,1.82,2.3,1.81,9.67,6.81,1.09,0.68,1.07,0.58,5.63,6.26,5.65,6.32,3.59,4.62,4.29,4.49,3.88,4.71,4.12,2.27,5.01,3.32,5.4,3.48,20.0,19.0,19.0,19.0,107.0,119.0,8.75,8.39,7.92,8.52,8.78,8.71,1.35,0.96,1.42,0.98,1.46,1.03,0.37,0.68,0.32,0.72,0.69,0.85
36686,2025-07-23,645261,656302,3.66,3.4,3.9,3.4,9.69,8.54,1.19,1.31,1.3,1.05,5.06,5.44,4.98,5.41,1.92,3.31,1.67,3.43,1.83,3.34,7.22,4.88,6.63,5.11,7.39,6.51,18.0,19.0,18.0,19.0,91.0,103.33,7.02,11.24,6.63,11.34,6.75,10.73,1.48,1.33,1.38,1.31,1.46,1.41,0.22,0.32,0.19,0.35,0.31,0.25
36687,2025-07-23,675911,434378,3.5,3.05,3.48,3.31,7.01,9.74,1.17,1.17,1.44,1.28,5.61,5.11,5.42,5.13,3.08,2.58,2.97,2.31,3.1,2.3,3.94,4.7,3.97,4.33,3.52,5.47,11.0,15.0,11.0,15.0,61.67,76.67,10.8,7.87,10.96,7.62,10.86,9.49,1.17,1.42,1.16,1.38,1.17,1.46,0.55,0.4,0.28,0.38,0.3,0.0
36688,2025-07-23,607067,607625,2.25,2.76,2.27,2.73,9.1,6.95,1.57,1.34,1.27,1.4,6.13,5.94,6.1,5.92,2.83,2.84,2.87,2.68,2.87,2.79,3.91,2.67,4.62,2.37,3.9,1.48,19.0,17.0,15.0,17.0,92.0,101.0,6.36,7.84,5.78,8.53,5.1,10.68,1.26,1.08,1.28,1.11,1.03,0.92,0.33,0.59,0.27,0.57,0.7,0.55
36689,2025-07-23,571578,676664,2.6,2.21,2.68,2.19,9.26,9.03,1.35,1.75,1.43,1.89,5.49,5.14,5.49,5.1,2.74,3.29,2.45,3.6,2.61,3.22,4.15,4.79,4.69,6.29,5.33,3.96,17.0,19.0,17.0,19.0,93.33,97.67,7.14,7.28,7.28,7.58,8.33,7.56,1.32,1.25,1.33,1.4,1.56,1.24,0.29,0.26,0.25,0.3,0.46,0.5
36690,2025-07-23,685299,669467,2.19,2.87,0.0,2.97,10.22,8.79,0.73,1.26,0.0,1.3,6.17,5.57,0.0,5.5,3.0,2.0,0.0,1.98,0.0,2.07,4.38,4.49,0.0,4.58,0.0,3.81,2.0,18.0,2.0,18.0,12.33,100.33,6.57,5.74,0.0,5.68,0.0,5.4,1.38,1.3,0.0,1.23,0.0,1.09,0.5,0.39,0.0,0.39,0.5,0.5
36691,2025-07-23,694297,687888,2.08,0.44,2.22,0.57,9.69,8.63,1.54,1.77,1.7,0.0,5.23,5.81,5.07,5.87,3.65,20.0,3.26,0.0,3.37,16.6,5.16,3.98,6.66,0.0,4.34,4.85,19.0,7.0,19.0,7.0,99.33,40.67,7.61,8.85,7.4,0.0,9.0,9.1,1.31,1.01,1.32,0.0,1.03,1.04,0.37,0.57,0.44,0.0,0.6,0.33
36692,2025-07-23,622491,682990,2.82,3.25,2.91,3.41,8.31,8.02,1.0,1.12,0.91,0.96,5.7,7.39,5.69,7.36,2.74,2.19,2.52,1.56,2.6,1.94,3.41,3.55,3.2,3.89,3.72,3.0,19.0,17.0,19.0,12.0,108.33,88.67,7.73,7.11,8.24,7.09,8.07,9.27,1.24,1.25,1.12,1.26,1.14,1.15,0.58,0.5,0.57,0.25,0.55,0.78
36693,2025-07-23,607192,663978,5.48,2.25,6.56,2.41,5.48,9.27,1.57,1.26,0.0,1.19,3.83,5.26,3.9,5.3,2.0,2.8,0.0,2.43,1.91,2.64,3.52,4.95,0.0,5.74,4.5,6.93,6.0,19.0,6.0,19.0,23.0,100.0,10.96,6.3,0.0,6.24,10.0,6.2,1.22,1.28,0.0,1.37,1.28,1.42,0.17,0.21,0.0,0.24,1.0,0.27
37029,2025-07-24,671106,450203,3.8,4.1,3.93,4.29,8.5,9.61,1.1,1.19,0.91,1.6,5.29,5.95,5.2,6.02,1.84,2.32,1.66,1.98,1.75,2.28,4.0,5.18,3.79,4.15,3.41,2.3,18.0,20.0,17.0,14.0,90.0,83.33,7.0,9.5,7.41,9.55,7.45,10.21,1.37,1.52,1.17,1.42,1.07,1.17,0.29,0.29,0.16,0.19,0.46,0.42
37030,2025-07-24,681857,641778,3.41,2.62,3.62,2.79,7.76,6.71,0.47,0.98,0.45,0.0,5.27,6.88,5.37,7.73,2.5,3.62,2.27,0.0,2.55,3.29,2.95,2.78,2.53,0.0,2.16,3.28,11.0,14.0,11.0,8.0,58.0,55.0,8.53,9.49,8.44,0.0,8.28,10.95,1.24,1.04,1.24,0.0,1.24,1.18,0.27,0.12,0.33,0.0,0.57,0.67
37031,2025-07-24,669920,622663,7.5,3.02,0.0,2.91,18.0,9.69,4.5,0.95,0.0,0.71,0.0,5.67,0.0,5.82,1.0,2.13,0.0,2.23,0.0,2.13,18.0,5.16,0.0,6.2,0.0,7.94,4.0,20.0,0.0,20.0,6.0,113.33,7.5,6.43,0.0,6.04,0.0,7.94,2.83,1.41,0.0,1.57,0.0,1.85,0.0,0.35,0.0,0.43,0.0,0.15
37032,2025-07-24,543243,506433,1.58,6.48,1.65,0.0,8.17,8.64,0.83,0.0,1.07,0.0,5.68,4.17,5.78,0.0,6.21,1.17,5.6,0.0,5.87,0.0,3.5,6.48,2.64,0.0,2.54,0.0,19.0,2.0,19.0,2.0,108.0,8.33,9.83,7.56,10.4,0.0,10.48,0.0,1.08,1.68,1.0,0.0,0.81,0.0,0.47,0.0,0.54,0.0,0.75,0.0
37033,2025-07-24,579328,688138,3.9,2.68,4.08,2.7,8.44,9.48,1.12,1.61,1.02,0.0,5.65,5.59,5.65,5.65,2.35,2.33,1.97,0.0,2.24,2.44,3.11,3.75,2.75,3.75,3.26,4.6,20.0,9.0,20.0,9.0,113.0,50.33,9.16,6.26,9.92,6.26,10.98,6.44,1.37,1.35,1.31,1.35,1.09,1.23,0.4,0.22,0.43,0.0,0.4,0.5
37360,2025-07-25,681347,669194,3.73,2.87,2.97,2.85,9.44,6.78,1.76,0.92,0.0,0.82,4.56,7.83,4.84,8.49,2.47,2.6,0.0,2.72,3.16,2.69,4.83,3.68,4.83,3.08,4.7,2.86,10.0,20.0,9.0,10.0,41.0,78.33,9.22,7.47,9.22,6.6,9.78,7.62,1.46,1.07,1.46,1.04,1.48,0.95,0.0,0.3,0.0,0.2,0.25,0.71
37361,2025-07-25,665152,607536,2.24,2.22,2.35,2.0,9.22,11.69,1.16,0.91,1.36,0.89,6.02,5.25,6.01,5.23,3.26,3.05,2.91,3.7,3.06,3.43,4.24,5.44,3.53,5.26,2.17,4.82,19.0,17.0,18.0,17.0,108.33,89.33,7.31,6.75,8.2,6.62,8.38,6.11,1.27,1.54,1.27,1.6,1.0,1.36,0.28,0.47,0.23,0.44,0.53,0.09
37362,2025-07-25,678394,686218,3.34,2.7,3.81,0.0,8.15,6.75,0.88,0.0,0.96,0.0,6.11,6.67,5.78,0.0,2.06,3.25,1.56,0.0,1.8,0.0,3.14,2.03,3.48,0.0,2.06,0.0,16.0,3.0,15.0,2.0,91.67,13.33,6.87,8.78,7.38,0.0,7.55,0.0,1.28,1.05,1.22,0.0,0.92,0.0,0.6,0.0,0.43,0.0,0.67,1.0
37363,2025-07-25,701542,592836,4.15,3.7,4.01,3.73,8.59,8.02,0.85,1.08,0.8,0.0,4.77,6.48,4.72,5.83,2.55,2.04,2.88,0.0,2.81,2.08,4.63,3.55,5.18,3.55,4.1,4.19,20.0,20.0,20.0,9.0,95.33,58.33,10.57,7.56,9.62,7.56,7.52,7.68,1.42,1.3,1.54,1.3,1.63,1.37,0.15,0.11,0.13,0.0,0.55,0.38
37364,2025-07-25,607259,641793,2.03,1.32,1.99,1.15,8.84,8.43,1.14,1.86,1.02,2.0,5.84,6.12,5.85,6.14,3.04,4.71,3.25,4.91,3.21,5.36,4.78,3.56,5.76,2.9,7.04,2.73,21.0,19.0,19.0,19.0,111.0,116.33,6.16,6.19,5.46,6.97,5.28,6.67,1.21,1.08,1.25,1.05,1.17,1.01,0.42,0.63,0.49,0.65,0.44,0.53
37365,2025-07-25,672456,621244,3.05,3.2,3.69,3.23,9.28,7.96,1.66,1.17,0.0,1.19,9.29,5.77,7.59,5.9,2.05,2.37,0.0,2.33,1.81,2.39,4.02,3.75,0.0,3.3,3.4,3.54,13.0,20.0,7.0,20.0,65.0,115.33,6.23,7.57,0.0,6.91,5.5,6.75,1.37,1.24,0.0,1.05,1.28,1.07,0.29,0.6,0.0,0.61,0.8,0.56
37366,2025-07-25,543135,666214,1.4,5.11,1.38,0.0,6.26,10.22,0.43,1.22,0.53,0.0,5.56,0.0,5.71,0.0,6.62,1.62,9.56,0.0,6.84,0.0,1.62,6.32,1.03,0.0,1.64,0.0,15.0,26.0,15.0,0.0,83.33,37.0,9.29,8.27,9.4,0.0,8.59,0.0,0.85,1.7,0.91,0.0,1.09,0.0,0.6,0.0,0.68,0.0,0.67,0.67
37367,2025-07-25,605288,684007,2.81,2.12,2.99,2.46,7.34,6.22,0.31,1.46,0.0,1.36,6.41,5.67,6.13,5.56,2.17,3.0,0.0,2.38,2.18,2.69,1.56,2.65,1.56,3.0,1.62,2.48,9.0,12.0,9.0,12.0,57.67,68.0,6.09,6.35,6.09,6.63,5.13,5.59,1.13,0.93,1.13,0.95,1.2,0.66,0.89,0.33,0.0,0.35,0.71,0.67
37369,2025-07-25,642547,615698,2.98,2.64,3.2,2.71,6.53,10.36,0.97,1.32,1.07,1.28,5.58,4.54,5.52,4.53,3.19,2.79,2.76,2.41,2.95,2.6,2.66,5.62,2.73,4.53,2.83,5.64,20.0,18.0,20.0,18.0,111.67,81.67,9.51,7.38,9.8,8.67,10.67,8.46,1.06,1.44,1.05,1.29,0.84,1.3,0.45,0.0,0.36,0.0,0.73,0.27
37370,2025-07-25,687473,605488,3.22,3.11,3.96,3.3,10.21,7.53,1.4,1.55,1.18,1.38,5.85,6.11,5.55,6.12,3.09,2.26,3.23,2.09,2.48,2.2,4.9,3.93,5.33,3.44,5.28,2.37,18.0,20.0,11.0,18.0,64.33,110.0,9.93,7.04,9.63,6.88,10.24,5.93,1.49,1.18,1.61,1.05,1.45,0.89,0.09,0.67,0.03,0.62,0.62,0.57
37371,2025-07-25,571945,601713,2.03,2.39,2.15,2.39,9.58,6.75,1.45,0.99,0.82,1.02,5.17,5.75,5.14,5.69,3.14,4.21,2.43,4.01,2.83,4.18,4.94,2.88,5.37,2.9,6.08,1.5,18.0,19.0,18.0,19.0,93.0,109.33,6.39,10.04,7.21,10.07,9.45,10.2,1.29,1.02,1.29,1.03,1.24,0.93,0.28,0.58,0.3,0.57,0.45,0.82
37372,2025-07-25,805673,669022,3.79,2.85,0.0,2.7,9.47,7.91,0.95,0.9,0.0,1.04,4.75,5.81,0.0,5.81,3.12,3.94,0.0,4.58,0.0,4.37,5.21,3.02,0.0,2.5,5.21,3.41,4.0,19.0,4.0,19.0,19.0,110.33,11.84,11.26,0.0,9.83,11.84,7.45,1.47,1.2,0.0,1.23,1.47,1.41,0.0,0.63,0.0,0.61,0.5,0.33
37373,2025-07-25,657277,605280,2.01,3.57,1.93,3.59,8.52,7.75,0.64,0.96,0.52,0.95,6.28,5.44,6.32,5.49,4.96,2.02,5.22,2.37,5.22,2.1,2.94,3.31,3.47,3.46,4.02,4.68,20.0,19.0,20.0,19.0,125.67,103.33,9.95,7.23,10.11,5.76,9.77,5.4,1.17,1.26,1.22,1.26,1.31,1.52,0.75,0.32,0.73,0.38,0.6,0.67
37374,2025-07-25,667755,693433,4.38,1.65,4.22,1.52,8.68,6.75,0.32,1.1,0.35,1.05,5.65,6.37,5.73,6.35,1.78,5.19,1.71,6.13,1.85,5.54,3.9,2.75,4.25,2.67,5.06,1.11,20.0,18.0,20.0,18.0,113.0,114.67,7.81,8.56,8.51,8.3,9.45,10.3,1.45,0.93,1.42,0.97,1.42,0.8,0.5,0.78,0.51,0.76,0.46,0.67
37845,2025-07-26,571760,518876,3.03,2.56,2.97,2.45,8.27,6.91,1.65,1.01,1.19,0.97,5.44,5.8,5.48,5.8,2.21,3.42,2.13,3.69,2.27,3.65,4.59,3.34,5.85,3.41,8.42,3.1,19.0,20.0,18.0,20.0,98.0,116.0,6.7,8.77,6.36,9.47,7.36,8.38,1.26,1.05,1.38,1.1,1.56,1.14,0.39,0.55,0.39,0.55,0.33,0.62
37846,2025-07-26,669432,622608,2.55,3.25,2.45,3.35,4.84,13.8,0.25,1.58,0.0,1.56,5.89,5.07,5.4,5.07,3.2,1.48,0.0,1.54,3.31,1.4,1.53,6.6,0.0,7.22,1.86,4.97,6.0,19.0,6.0,18.0,35.33,91.33,8.15,4.83,0.0,5.16,8.38,4.97,0.82,1.89,0.0,1.87,0.93,1.54,0.67,0.06,0.0,0.08,0.67,0.19
37847,2025-07-26,676979,477132,2.37,2.66,2.48,3.01,6.96,8.53,0.7,1.07,0.76,1.18,6.47,5.07,6.41,4.83,4.71,2.33,4.19,1.58,4.49,2.17,2.23,3.37,2.44,3.38,2.18,2.7,20.0,10.0,20.0,10.0,129.33,50.67,11.13,6.22,11.8,6.22,11.73,6.0,1.04,1.24,1.01,1.24,1.06,1.03,0.6,0.3,0.6,0.11,0.71,0.8
37848,2025-07-26,573186,624133,4.44,2.37,5.13,2.23,10.36,7.21,1.48,0.65,0.0,0.47,4.06,6.44,3.79,6.45,1.25,3.55,0.0,3.55,1.17,3.75,6.66,2.15,0.0,1.36,6.86,1.89,6.0,13.0,6.0,13.0,24.33,83.67,5.55,8.39,0.0,8.32,5.49,9.18,1.64,1.06,0.0,1.05,1.73,1.02,0.0,0.85,0.0,0.85,0.5,0.7
37849,2025-07-26,671096,686752,2.36,2.91,2.44,2.85,7.39,7.48,0.99,1.42,0.94,1.38,5.71,5.72,5.7,5.74,3.46,2.97,3.23,3.0,3.5,3.06,2.07,3.38,2.05,2.79,2.51,4.38,16.0,20.0,16.0,20.0,91.33,114.33,8.18,8.66,6.6,9.78,5.97,9.49,1.08,1.15,1.09,1.0,1.33,1.34,0.38,0.65,0.33,0.64,0.89,0.46
37850,2025-07-26,669373,592332,1.19,2.79,1.14,2.62,6.25,7.63,0.67,1.15,0.69,1.11,6.37,5.77,6.4,5.8,9.56,3.06,11.53,3.92,9.87,3.31,2.23,4.19,1.88,3.84,2.93,4.5,19.0,19.0,19.0,19.0,121.0,109.67,11.38,8.53,11.01,8.9,12.33,7.71,0.83,1.16,0.75,1.24,0.88,1.43,0.58,0.42,0.58,0.49,0.77,0.46
37851,2025-07-26,677958,656550,2.74,4.29,2.75,4.21,10.76,7.46,1.64,1.29,1.4,1.45,4.48,5.53,4.33,5.63,2.87,2.38,2.83,2.42,3.01,2.46,6.39,3.77,5.63,3.54,4.15,3.16,11.0,20.0,11.0,19.0,49.33,105.0,7.84,10.2,7.77,11.81,7.62,9.47,1.5,1.3,1.4,1.42,1.19,1.68,0.18,0.42,0.15,0.42,0.43,0.33
37852,2025-07-26,650644,690990,3.76,2.86,3.66,2.52,9.57,9.85,1.71,1.11,2.25,1.44,4.79,5.67,4.77,5.8,1.64,2.39,2.05,0.0,1.8,2.77,5.3,4.45,4.71,4.27,5.96,4.85,11.0,11.0,11.0,10.0,52.67,56.67,6.15,6.83,6.16,6.49,4.56,6.23,1.48,1.41,1.47,1.44,1.48,1.54,0.0,0.2,0.0,0.16,0.14,0.5
37853,2025-07-26,663460,676440,2.82,2.72,2.77,2.65,7.62,8.42,0.5,1.4,0.42,1.57,6.04,5.74,6.05,5.82,3.32,2.88,3.43,2.71,3.39,2.94,2.48,4.29,3.12,4.5,4.03,5.72,18.0,19.0,18.0,19.0,108.67,109.0,9.36,7.84,9.79,9.31,9.62,9.53,1.16,1.24,1.2,1.19,1.41,1.31,0.61,0.37,0.67,0.41,0.54,0.36
37854,2025-07-26,500779,676083,3.91,0.72,3.95,0.65,8.33,8.23,0.88,0.18,1.0,0.0,5.49,10.07,5.44,15.34,1.55,9.5,1.77,0.0,1.56,12.1,3.28,2.68,4.1,0.0,4.28,2.6,13.0,10.0,13.0,5.0,71.33,50.33,6.06,6.79,6.66,0.0,5.6,5.86,1.36,0.99,1.48,0.0,1.43,0.98,0.31,0.6,0.31,0.0,0.67,0.8
37855,2025-07-26,686613,682052,2.66,3.4,2.63,3.56,5.95,8.57,0.94,1.46,0.78,1.44,6.05,5.57,6.09,5.83,4.03,3.29,4.18,2.77,4.1,3.21,2.43,4.2,3.39,4.56,4.03,3.51,19.0,14.0,19.0,10.0,115.0,55.67,10.72,11.16,10.8,11.22,9.93,10.17,0.96,1.33,1.08,1.29,1.03,1.13,0.68,0.4,0.77,0.39,0.69,0.38
37856,2025-07-26,669461,681190,1.94,4.37,1.49,4.24,8.69,8.18,0.74,1.14,0.63,1.18,5.73,4.98,5.71,4.97,3.81,1.09,5.61,1.16,5.17,1.19,3.7,3.8,4.15,4.11,3.41,4.39,17.0,19.0,17.0,19.0,97.33,94.67,7.4,4.75,6.71,4.83,6.83,3.04,1.18,1.39,1.35,1.31,1.31,1.39,0.59,0.32,0.61,0.31,0.5,0.43
37857,2025-07-26,657746,680730,1.89,3.53,1.92,3.48,6.34,9.26,0.99,1.15,1.09,0.91,6.07,5.37,6.11,5.38,5.26,1.65,5.96,1.66,5.24,1.76,2.72,5.12,2.7,5.88,2.15,5.86,19.0,19.0,18.0,19.0,109.33,102.0,9.96,5.82,9.52,5.88,9.82,5.2,0.91,1.42,0.98,1.54,0.95,1.63,0.56,0.42,0.55,0.46,0.69,0.33
37858,2025-07-26,592662,656849,3.33,3.06,3.39,3.1,6.43,8.09,0.98,0.58,0.82,0.56,5.95,6.06,5.88,6.05,2.91,2.51,2.81,2.53,2.92,2.49,2.65,3.06,2.63,3.06,2.56,4.6,20.0,18.0,20.0,18.0,119.0,109.0,9.68,7.68,9.63,6.96,8.81,6.75,1.08,1.24,0.96,1.16,0.98,1.36,0.65,0.61,0.65,0.59,0.75,0.6
37859,2025-07-26,542881,669923,3.45,2.0,3.45,2.02,9.21,8.33,1.5,1.33,1.55,1.65,5.35,5.4,5.37,5.31,2.1,4.67,2.06,4.29,2.13,4.58,4.34,4.5,5.61,4.5,4.05,3.18,19.0,10.0,19.0,10.0,101.67,54.0,7.26,9.33,6.84,9.33,7.09,8.26,1.41,1.15,1.71,1.15,1.5,0.95,0.32,0.4,0.37,0.21,0.25,0.5
3061902,2025-07-26,608379,668909,2.8,5.27,2.53,5.1,8.66,7.58,0.93,1.29,0.85,1.26,5.58,5.12,5.68,5.08,2.55,1.67,2.78,1.85,2.79,1.74,3.74,3.7,4.47,3.25,4.85,3.21,19.0,19.0,19.0,19.0,106.0,97.33,7.13,8.78,7.79,7.16,8.31,7.39,1.27,1.43,1.34,1.27,1.42,1.32,0.42,0.32,0.44,0.28,0.31,0.56
38226,2025-07-27,694973,668678,2.23,3.52,2.37,3.72,6.1,8.84,0.45,1.64,0.46,1.57,6.05,5.75,6.19,5.75,4.37,2.44,4.17,2.19,4.02,2.29,2.01,5.4,1.54,5.64,2.88,6.04,20.0,20.0,20.0,20.0,121.0,115.0,9.74,8.61,10.65,7.78,12.24,9.21,0.93,1.37,0.91,1.37,1.2,1.45,0.6,0.35,0.71,0.34,0.33,0.41
38227,2025-07-27,608372,596295,1.99,2.2,1.81,1.92,9.69,12.24,1.72,1.88,1.58,0.0,5.52,4.78,5.57,4.86,2.68,2.0,3.19,0.0,2.96,1.87,4.44,5.65,5.94,0.0,8.25,6.85,18.0,6.0,18.0,6.0,99.33,28.67,5.35,4.4,5.6,0.0,6.37,3.8,1.3,1.6,1.55,0.0,1.92,1.82,0.39,0.0,0.43,0.0,0.58,0.0
38228,2025-07-27,621111,669160,4.04,3.61,3.97,3.66,10.04,8.23,1.96,1.3,1.73,1.12,4.88,5.6,4.84,5.58,1.8,2.33,2.39,2.45,1.98,2.28,6.12,4.52,7.51,4.61,8.87,5.46,16.0,16.0,16.0,16.0,78.0,89.67,7.27,8.43,6.9,8.89,4.84,6.75,1.56,1.32,1.83,1.36,2.01,1.46,0.31,0.5,0.33,0.44,0.5,0.5
38229,2025-07-27,607074,554430,3.08,1.92,3.11,2.07,5.94,5.83,1.13,0.96,1.09,0.99,5.98,6.42,5.95,6.31,3.29,5.92,3.37,5.7,3.35,5.54,3.08,2.36,3.0,1.83,3.3,1.32,20.0,19.0,20.0,19.0,119.67,122.0,10.15,11.36,9.45,11.25,8.4,11.65,1.0,0.86,1.02,0.81,1.03,0.79,0.5,0.74,0.5,0.77,0.62,0.75
38230,2025-07-27,663903,669358,3.6,3.27,3.73,3.41,8.55,8.02,0.99,1.39,1.07,1.57,5.26,5.79,5.28,5.69,2.3,2.68,2.07,2.52,2.13,2.57,4.32,4.17,3.71,3.25,4.26,3.31,19.0,19.0,19.0,19.0,100.0,110.0,8.28,8.75,8.27,8.7,11.37,9.92,1.35,1.25,1.39,1.13,1.38,1.1,0.37,0.47,0.35,0.38,0.5,0.62
38231,2025-07-27,656427,453286,3.58,2.74,3.64,2.27,7.6,8.61,1.7,1.96,1.64,0.0,5.3,4.6,5.27,4.04,3.1,3.43,3.3,0.0,3.0,0.0,4.65,4.7,4.83,0.0,6.57,4.7,19.0,5.0,19.0,5.0,100.67,23.0,11.09,9.39,11.33,0.0,12.41,9.39,1.24,1.26,1.26,0.0,1.58,1.26,0.37,0.2,0.34,0.0,0.36,1.0
38232,2025-07-27,683004,693821,4.26,3.16,4.24,3.04,7.95,10.39,1.12,1.81,1.01,1.67,5.02,5.31,5.05,5.35,1.82,2.46,1.67,2.48,1.74,2.51,4.37,5.65,4.38,5.81,5.47,9.67,16.0,15.0,16.0,15.0,80.33,79.67,7.73,7.79,8.06,9.06,8.76,8.06,1.36,1.51,1.44,1.56,1.62,2.37,0.19,0.4,0.21,0.42,0.45,0.33
38233,2025-07-27,691799,676962,2.25,3.03,0.0,2.99,9.0,10.29,0.0,1.09,0.0,1.0,0.0,5.72,0.0,5.62,5.0,3.52,0.0,3.1,0.0,3.68,4.5,5.57,0.0,5.72,0.0,6.61,4.0,15.0,0.0,13.0,4.0,74.33,11.25,10.65,0.0,10.8,0.0,10.47,1.25,1.48,0.0,1.39,0.0,1.38,0.0,0.31,0.0,0.28,0.0,0.44
38234,2025-07-27,702070,676282,2.83,4.39,2.93,0.0,6.17,8.56,0.9,1.54,0.87,0.0,5.83,13.67,5.78,0.0,2.64,2.7,2.3,0.0,2.36,0.0,2.31,4.17,2.67,0.0,2.93,0.0,12.0,24.0,12.0,3.0,70.0,41.0,7.46,11.85,8.16,0.0,8.46,0.0,1.0,1.44,1.08,0.0,1.16,0.0,0.58,0.0,0.74,0.0,0.43,1.0
38235,2025-07-27,605540,691587,0.0,2.91,0.0,4.42,6.1,5.29,2.61,0.53,0.0,0.0,5.17,4.86,0.0,4.33,0.0,3.18,0.0,0.0,0.0,2.14,2.61,3.18,0.0,0.0,0.0,2.33,2.0,7.0,2.0,7.0,10.33,34.0,15.68,9.26,0.0,0.0,0.0,10.0,0.68,0.91,0.0,0.0,0.0,0.67,0.5,0.29,0.0,0.0,1.0,0.6
