game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_ip_per_gs,away_starter_ip_per_gs,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_qs_rate,away_starter_qs_rate,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_win_pct,away_starter_win_pct,home_starter_pitching_h,away_starter_pitching_h,home_starter_h_per_9,away_starter_h_per_9,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_era,away_starter_pitching_era,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_hr_per_9,away_starter_hr_per_9,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_bb_per_9,away_starter_bb_per_9,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5,home_starter_pitching_whip,away_starter_pitching_whip,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_war,away_starter_pitching_war
744922,2024-06-28,579328,573186,Yusei Kikuchi,Marcus Stroman,141,147,TOR,NYY,2024,2024,0,0,regular,regular,16,16,16,16,82.4,88.3,5.15,5.51875,4.42,5.540000000000001,7,7,0.4375,0.4375,5,9,9,5,0.3571428571428571,0.6428571428571429,91,75,9.939320388349516,7.644394110985278,37,32,4.04,3.26,6.108597285067873,4.223826714801444,4.7560975609756095,2.9947460595446582,11,12,1.2014563106796117,1.2231030577576445,1.646341463414634,1.1033274956217165,20,40,2.184466019417476,4.077010192525481,2.850678733031674,4.223826714801444,1.35,1.3,1.7194570135746603,1.371841155234657,1.4634146341463414,1.2259194395796846,86,67,9.39,6.83,10.180995475113122,4.548736462093863,9.146341463414634,5.516637478108581,4.3,1.675,3.571428571428572,1.0769230769230769,4.166666666666667,1.4,0,0,0,0,,
745804,2024-06-28,500779,669854,Jose Quintana,Ronel Blanco,121,117,NYM,HOU,2024,2024,0,0,regular,regular,15,14,15,14,76.1,82.8,5.073333333333333,5.914285714285714,5.06,5.88,5,9,0.3333333333333333,0.6428571428571429,7,10,6,3,0.5384615384615384,0.7692307692307693,78,48,9.224704336399476,5.217391304347826,40,22,4.73,2.39,3.557312252964427,3.0612244897959187,4.883720930232558,2.903225806451613,12,10,1.4191852825229962,1.0869565217391304,1.569767441860465,1.4516129032258065,26,34,3.074901445466492,3.695652173913044,2.845849802371542,3.673469387755102,1.37,0.99,1.264822134387352,0.9183673469387756,1.2209302325581397,1.0573476702508962,58,79,6.86,8.59,7.82608695652174,8.571428571428571,6.627906976744186,9.193548387096774,2.230769230769231,2.323529411764706,2.75,2.333333333333333,3.1666666666666665,2.590909090909091,0,0,0,0,,
746289,2024-06-29,666142,676440,Cole Ragans,Tanner Bibee,118,114,KC,CLE,2024,2024,0,0,regular,regular,17,16,17,16,96.6,85.7,5.68235294117647,5.35625,6.2,5.64,12,6,0.7058823529411765,0.375,8,10,8,3,0.5,0.7692307692307693,80,76,7.453416149068324,7.981330221703617,33,34,3.07,3.57,2.3225806451612905,2.5531914893617023,2.7986906710310966,3.580470162748644,6,10,0.5590062111801243,1.0501750291715286,0.7364975450081833,0.976491862567812,33,22,3.074534161490684,2.3103850641773627,3.193548387096774,1.5957446808510638,1.17,1.14,1.064516129032258,0.9219858156028368,1.0310965630114566,1.030741410488246,120,106,11.18,11.13,10.741935483870968,14.042553191489365,10.900163666121111,11.555153707052442,3.636363636363636,4.818181818181818,3.363636363636364,8.8,3.7,7.1,0,0,0,0,,
747186,2024-06-29,668678,663687,Zac Gallen,Hogan Harris,109,133,AZ,OAK,2024,2024,0,0,regular,regular,11,5,11,5,57.2,27.2,5.2,5.44,5.04,5.44,6,2,0.5454545454545454,0.4,5,2,5,3,0.5,0.4,51,20,8.024475524475523,6.61764705882353,20,7,3.15,2.32,2.857142857142857,2.3161764705882355,3.275862068965517,2.3161764705882355,6,6,0.944055944055944,1.9852941176470589,1.0344827586206895,1.9852941176470589,15,10,2.36013986013986,3.308823529411765,2.142857142857143,3.308823529411765,1.15,1.1,1.0714285714285714,1.1029411764705883,1.168582375478927,1.1029411764705883,60,20,9.44,6.62,8.928571428571429,6.61764705882353,9.827586206896552,6.61764705882353,4.0,2.0,4.166666666666667,2.0,4.384615384615385,2.0,0,0,0,0,,
747104,2024-06-29,608331,694973,Max Fried,Paul Skenes,144,134,ATL,PIT,2024,2024,0,0,regular,regular,15,8,15,8,88.6,46.1,5.906666666666666,5.7625,6.22,6.0200000000000005,8,6,0.5333333333333333,0.75,9,5,4,2,0.6923076923076923,0.7142857142857143,69,38,7.009029345372461,7.418655097613882,30,11,3.05,2.15,2.315112540192926,2.093023255813953,2.242990654205608,2.1475054229934925,6,5,0.6094808126410836,0.9761388286334056,0.5607476635514018,0.9761388286334056,27,8,2.742663656884876,1.561822125813449,2.0257234726688105,1.1960132890365447,1.08,1.0,1.0932475884244377,0.9966777408637874,0.9501557632398754,0.9978308026030368,80,61,8.13,11.91,9.260450160771704,11.960132890365449,8.69158878504673,11.908893709327549,2.962962962962963,7.625,4.571428571428571,10.0,3.4444444444444446,7.625,0,0,0,0,,
747018,2024-06-29,700249,547179,Cade Povich,Michael Lorenzen,110,140,BAL,TEX,2024,2024,0,0,regular,regular,4,13,4,13,20.5,76.3,5.125,5.869230769230769,5.125,5.639999999999999,1,8,0.25,0.6153846153846154,1,4,2,9,0.3333333333333333,0.3076923076923077,18,58,7.902439024390244,6.8414154652686765,10,26,4.39,3.07,4.390243902439025,2.5531914893617027,4.390243902439025,2.7318718381112985,2,10,0.8780487804878049,1.1795543905635648,0.8780487804878049,1.2141652613827991,10,31,4.390243902439025,3.656618610747051,4.390243902439025,2.2340425531914896,1.37,1.17,1.3658536585365857,1.1347517730496457,1.3658536585365857,1.1467116357504217,14,55,6.15,6.49,6.146341463414634,5.744680851063831,6.146341463414634,6.222596964586847,1.4,1.7741935483870968,1.4,2.571428571428572,1.4,1.8636363636363635,0,0,0,0,,
746940,2024-06-29,656557,650633,Tanner Houck,Michael King,111,135,BOS,SD,2024,2024,0,0,regular,regular,16,16,16,16,101.0,88.0,6.3125,5.5,6.28,5.44,13,6,0.8125,0.375,11,8,5,6,0.6875,0.5714285714285714,82,79,7.306930693069307,8.079545454545455,25,36,2.23,3.68,2.8662420382165603,2.9779411764705883,2.587859424920128,3.0265486725663715,2,12,0.1782178217821782,1.2272727272727273,0.1437699680511182,0.4778761061946903,18,35,1.603960396039604,3.5795454545454546,1.4331210191082802,2.9779411764705883,0.99,1.3,0.9554140127388534,1.3602941176470589,1.022364217252396,1.2035398230088497,101,104,9.0,10.64,9.171974522292992,11.580882352941178,8.626198083067093,10.991150442477876,5.611111111111111,2.9714285714285715,6.4,3.888888888888889,4.615384615384615,4.0588235294117645,0,0,0,0,,
746778,2024-06-29,686563,615698,Jonathan Cannon,Cal Quantrill,145,115,CWS,COL,2024,2024,0,0,regular,regular,6,16,6,16,29.4,89.3,4.9,5.58125,4.88,5.220000000000001,2,10,0.3333333333333333,0.625,2,8,2,8,0.5,0.5,38,83,11.63265306122449,8.365061590145578,17,35,5.2,3.53,5.901639344262295,3.4482758620689653,5.204081632653062,2.513089005235602,5,9,1.530612244897959,0.9070548712206048,1.530612244897959,0.4712041884816754,6,34,1.836734693877551,3.4266517357222845,1.844262295081968,3.7931034482758617,1.5,1.31,1.639344262295082,1.532567049808429,1.4965986394557824,1.2041884816753927,25,64,7.65,6.45,8.114754098360656,5.172413793103448,7.653061224489797,7.382198952879581,4.166666666666667,1.8823529411764703,4.4,1.3636363636363635,4.166666666666667,2.35,0,0,0,0,,
746211,2024-06-29,656288,681857,Griffin Canning,Reese Olson,108,116,LAA,DET,2024,2024,0,0,regular,regular,16,15,16,15,85.8,81.0,5.3625,5.4,6.0600000000000005,5.26,5,7,0.3125,0.4666666666666667,5,3,11,11,0.3125,0.2142857142857142,87,76,9.125874125874128,8.444444444444445,45,31,4.72,3.44,3.861386138613861,6.501901140684411,3.2869565217391306,3.526119402985074,15,4,1.5734265734265735,0.4444444444444444,1.565217391304348,0.6716417910447761,30,23,3.146853146853147,2.555555555555556,2.07920792079208,1.3688212927756656,1.36,1.22,1.155115511551155,1.5209125475285172,1.2521739130434784,1.1567164179104477,59,72,6.19,8.0,5.346534653465347,8.55513307984791,5.947826086956522,7.723880597014925,1.9666666666666663,3.130434782608696,2.571428571428572,6.25,2.111111111111111,3.8333333333333335,0,0,0,0,,
745071,2024-06-29,650644,663623,Aaron Civale,Jake Irvin,139,120,TB,WSH,2024,2024,0,0,regular,regular,16,16,16,16,78.3,91.3,4.89375,5.70625,4.7,5.8,3,10,0.1875,0.625,4,6,10,10,0.2857142857142857,0.375,87,80,10.0,7.886089813800657,47,32,5.4,3.15,4.212765957446808,2.4827586206896552,5.553191489361702,2.478485370051635,15,9,1.7241379310344829,0.887185104052574,1.7234042553191489,0.9294320137693632,23,20,2.6436781609195403,1.9715224534501643,2.297872340425532,2.793103448275862,1.4,1.1,1.446808510638298,1.206896551724138,1.446808510638298,1.032702237521515,82,81,9.43,7.98,9.574468085106384,8.379310344827585,9.191489361702128,8.519793459552497,3.565217391304348,4.05,4.166666666666667,3.0,3.4285714285714284,4.230769230769231,0,0,0,0,,
745801,2024-06-29,656731,664285,Tylor Megill,Framber Valdez,121,117,NYM,HOU,2024,2024,0,0,regular,regular,7,13,7,13,33.2,79.5,4.742857142857143,6.115384615384615,4.84,6.6,1,8,0.1428571428571428,0.6153846153846154,2,6,4,7,0.3333333333333333,0.4615384615384615,32,71,8.674698795180722,8.037735849056604,18,33,4.88,3.74,5.578512396694215,2.727272727272727,4.879518072289156,3.993660855784469,2,7,0.5421686746987951,0.7924528301886793,0.5421686746987951,0.9984152139461172,16,26,4.337349397590361,2.943396226415094,4.090909090909091,3.0,1.45,1.22,1.487603305785124,1.0,1.4457831325301205,1.1885895404120443,43,63,11.66,7.13,11.900826446280991,6.818181818181818,11.656626506024097,6.70364500792393,2.6875,2.423076923076923,2.909090909090909,2.272727272727273,2.6875,2.35,0,0,0,0,,
745559,2024-06-29,605400,682610,Aaron Nola,Roddery Muñoz,143,146,PHI,MIA,2024,2024,0,0,regular,regular,16,7,16,7,98.9,35.2,6.18125,5.028571428571429,5.86,4.84,11,2,0.6875,0.2857142857142857,12,1,2,5,0.8571428571428571,0.1666666666666666,81,32,7.37108190091001,8.181818181818182,38,23,3.46,5.88,4.300341296928328,7.43801652892562,3.5702479338842976,5.8806818181818175,13,14,1.1830131445904954,3.579545454545454,0.8925619834710744,3.579545454545454,25,18,2.275025278058645,4.602272727272727,1.5358361774744027,5.578512396694215,1.07,1.42,1.0580204778156996,1.7355371900826446,1.0578512396694215,1.4204545454545454,90,34,8.19,8.69,7.679180887372014,7.43801652892562,8.03305785123967,8.693181818181818,3.6,1.8888888888888888,5.0,1.3333333333333333,3.857142857142857,1.8888888888888888,0,0,0,0,,
745317,2024-06-29,669062,607192,Erik Miller,Tyler Glasnow,137,119,SF,LAD,2024,2024,0,0,regular,regular,7,16,7,16,7.2,100.0,1.0285714285714287,6.25,1.0,6.6,0,11,0.0,0.6875,0,10,0,6,,0.625,6,62,7.5,5.58,1,32,1.25,2.88,0.0,2.4545454545454546,1.25,2.857142857142857,1,11,1.25,0.99,1.25,1.0,5,25,6.25,2.25,5.4,2.1818181818181817,1.53,0.87,1.4,0.7878787878787878,1.5277777777777777,0.8253968253968254,8,135,10.0,12.15,7.2,13.090909090909092,10.0,13.0,1.6,5.4,1.3333333333333333,6.0,1.6,5.6875,0,0,0,0,,
745239,2024-06-29,682243,641154,Bryce Miller,Pablo López,136,142,SEA,MIN,2024,2024,0,0,regular,regular,16,16,16,16,91.4,86.6,5.7125,5.4125,5.44,5.6,8,7,0.5,0.4375,9,7,7,7,0.5625,0.5,69,84,6.794310722100656,8.729792147806005,40,50,3.94,5.2,4.963235294117647,4.821428571428571,5.1154529307282415,5.3610108303249095,14,16,1.3785557986870896,1.6628175519630486,1.438721136767318,1.624548736462094,27,19,2.658643326039387,1.97459584295612,2.9779411764705883,2.892857142857143,1.05,1.19,1.1764705882352942,1.1785714285714286,1.1545293072824157,1.263537906137184,85,101,8.37,10.5,7.610294117647059,10.285714285714286,7.353463587921848,10.3971119133574,3.1481481481481484,5.315789473684211,2.555555555555556,3.555555555555556,3.066666666666667,5.333333333333333,0,0,0,0,,
745159,2024-06-29,543243,686730,Sonny Gray,Carson Spiers,138,113,STL,CIN,2024,2024,0,0,regular,regular,14,2,14,2,81.7,12.0,5.835714285714286,6.0,6.08,6.0,7,1,0.5,0.5,10,1,4,1,0.7142857142857143,0.5,57,14,6.27906976744186,10.5,26,7,2.86,5.25,3.256578947368421,5.25,3.532423208191126,5.25,7,0,0.7711138310893513,0.0,0.9215017064846416,0.0,22,2,2.423500611995104,1.5,2.960526315789474,1.5,0.97,1.33,0.8881578947368421,1.3333333333333333,0.9726962457337884,1.3333333333333333,103,10,11.35,7.5,10.657894736842106,7.5,10.90443686006826,7.5,4.681818181818182,5.0,3.6,5.0,3.9444444444444446,5.0,0,0,0,0,,
744921,2024-06-29,605135,641482,Chris Bassitt,Nestor Cortes,141,147,TOR,NYY,2024,2024,0,0,regular,regular,16,17,16,17,89.0,99.5,5.5625,5.852941176470588,6.2,5.839999999999999,8,8,0.5,0.4705882352941176,6,6,9,10,0.4,0.375,90,90,9.101123595505618,8.140703517587939,35,38,3.54,3.44,2.3225806451612905,3.698630136986302,2.388059701492537,3.130434782608696,8,13,0.8089887640449438,1.1758793969849246,0.2985074626865672,1.2521739130434784,35,18,3.539325842696629,1.628140703517588,2.903225806451613,0.9246575342465756,1.4,1.09,1.2580645161290325,1.13013698630137,1.1442786069651742,1.0782608695652174,83,93,8.39,8.41,7.838709677419355,8.013698630136988,7.91044776119403,8.765217391304347,2.3714285714285714,5.166666666666667,2.7,8.666666666666666,2.9444444444444446,5.090909090909091,0,0,0,0,,
745972,2024-06-29,668964,657006,Tobias Myers,Justin Steele,158,112,MIL,CHC,2024,2024,0,0,regular,regular,10,11,10,11,50.3,62.0,5.029999999999999,5.636363636363637,5.839999999999999,6.26,3,5,0.3,0.4545454545454545,4,2,3,9,0.5714285714285714,0.1818181818181818,41,52,7.335984095427436,7.548387096774194,18,22,3.22,3.19,2.157534246575343,1.7252396166134183,3.2206759443339963,3.2698961937716264,8,8,1.4314115308151094,1.1612903225806452,1.4314115308151094,1.245674740484429,16,16,2.862823061630219,2.3225806451612905,2.157534246575343,2.587859424920128,1.13,1.1,0.9246575342465756,1.0862619808306708,1.1332007952286285,1.1072664359861593,43,65,7.69,9.44,6.78082191780822,9.77635782747604,7.693836978131213,9.186851211072664,2.6875,4.0625,3.142857142857143,3.7777777777777777,2.6875,3.933333333333333,0,0,0,0,,
746290,2024-06-30,607625,671106,Seth Lugo,Logan Allen,118,114,KC,CLE,2024,2024,0,0,regular,regular,17,16,17,16,107.9,75.4,6.347058823529412,4.7125,6.24,4.24,13,5,0.7647058823529411,0.3125,11,9,6,4,0.6470588235294118,0.6923076923076923,89,91,7.42354031510658,10.86206896551724,28,50,2.34,5.97,3.75,8.066037735849056,2.830188679245283,6.105032822757112,9,18,0.7506950880444856,2.1485411140583555,0.8490566037735849,2.3632385120350112,26,31,2.1686746987951806,3.7002652519893897,2.3076923076923075,5.518867924528301,1.07,1.62,1.1538461538461535,1.8396226415094337,1.0849056603773584,1.7067833698030637,95,64,7.92,7.64,8.365384615384615,5.943396226415094,9.056603773584904,7.483588621444202,3.6538461538461537,2.064516129032258,3.625,1.0769230769230769,4.266666666666667,1.9,0,0,0,0,,
747182,2024-06-30,694297,665622,Brandon Pfaadt,Luis Medina,109,133,AZ,OAK,2024,2024,0,0,regular,regular,16,5,16,5,95.6,22.6,5.975,4.5200000000000005,5.859999999999999,4.5200000000000005,8,0,0.5,0.0,7,1,9,3,0.4375,0.25,90,26,8.472803347280335,10.353982300884956,48,15,4.52,5.97,5.22184300341297,5.973451327433628,4.404567699836868,5.973451327433628,13,2,1.2238493723849373,0.7964601769911503,1.1745513866231647,0.7964601769911503,24,12,2.259414225941423,4.778761061946902,3.686006825938567,4.778761061946902,1.19,1.68,1.4334470989761094,1.6814159292035398,1.223491027732463,1.6814159292035398,86,17,8.1,6.77,7.064846416382253,6.769911504424778,7.047308319738988,6.769911504424778,3.583333333333333,1.4166666666666667,1.9166666666666667,1.4166666666666667,2.6666666666666665,1.4166666666666667,0,0,0,0,,
747101,2024-06-30,680885,663559,Spencer Schwellenbach,Bailey Falter,144,134,ATL,PIT,2024,2024,0,0,regular,regular,5,15,5,15,26.2,82.4,5.24,5.493333333333334,5.24,5.0,2,7,0.4,0.4666666666666667,1,5,4,9,0.2,0.3571428571428571,27,73,9.274809160305344,7.973300970873786,16,37,5.5,4.04,5.496183206106871,5.04,5.496183206106871,4.386281588447654,2,12,0.6870229007633588,1.3106796116504853,0.6870229007633588,1.2996389891696751,7,22,2.404580152671756,2.402912621359224,2.404580152671756,2.88,1.3,1.15,1.297709923664122,1.52,1.297709923664122,1.2815884476534296,25,54,8.59,5.9,8.587786259541986,7.56,8.587786259541986,5.848375451263538,3.571428571428572,2.4545454545454546,3.571428571428572,2.625,3.571428571428572,2.4,0,0,0,0,,
747016,2024-06-30,608344,571760,Cole Irvin,Andrew Heaney,110,140,BAL,TEX,2024,2024,0,0,regular,regular,13,15,13,15,68.4,72.3,5.261538461538462,4.819999999999999,4.94,5.279999999999999,4,4,0.3076923076923077,0.2666666666666666,7,3,4,8,0.6363636363636364,0.2727272727272727,79,78,10.394736842105262,9.709543568464731,29,36,3.82,4.48,5.82995951417004,3.75,2.9889298892988934,3.5502958579881656,8,12,1.0526315789473684,1.4937759336099583,0.996309963099631,1.242603550295858,15,21,1.973684210526316,2.6141078838174274,1.45748987854251,2.7272727272727275,1.37,1.37,1.7813765182186232,1.25,1.2730627306273063,1.3806706114398422,52,74,6.84,9.21,6.558704453441295,9.886363636363637,6.808118081180813,9.23076923076923,3.466666666666667,3.523809523809524,4.5,3.625,4.1,4.333333333333333,0,0,0,0,,
746938,2024-06-30,670174,663362,Josh Winckowski,Matt Waldron,111,135,BOS,SD,2024,2024,0,0,regular,regular,3,16,3,16,10.2,87.7,3.4,5.48125,3.4,6.42,0,7,0.0,0.4375,0,7,1,8,0.0,0.4666666666666667,8,77,7.058823529411765,7.901938426453819,2,34,1.76,3.49,1.7647058823529411,1.9626168224299063,1.7647058823529411,2.979094076655052,1,7,0.8823529411764707,0.7183580387685291,0.8823529411764707,0.470383275261324,2,27,1.7647058823529411,2.7708095781071838,1.7647058823529411,2.242990654205608,0.98,1.19,0.9803921568627452,0.8099688473520249,0.9803921568627452,1.0801393728222994,2,84,1.76,8.62,1.7647058823529411,6.728971962616822,1.7647058823529411,8.937282229965156,1.0,3.111111111111111,1.0,3.0,1.0,3.3529411764705883,0,0,0,0,,
746779,2024-06-30,676979,607536,Garrett Crochet,Kyle Freeland,145,115,CWS,COL,2024,2024,0,0,regular,regular,17,5,17,5,93.4,21.2,5.494117647058824,4.24,6.040000000000001,4.24,10,1,0.5882352941176471,0.2,7,1,9,2,0.4375,0.3333333333333333,69,33,6.6488222698072805,14.00943396226415,32,23,3.08,9.76,1.7880794701986753,9.764150943396226,1.3682432432432434,9.764150943396226,10,3,0.9635974304068522,1.2735849056603774,0.4560810810810811,1.2735849056603774,20,9,1.9271948608137044,3.820754716981132,1.7880794701986753,3.820754716981132,0.95,1.98,0.9933774834437084,1.981132075471698,0.8614864864864865,1.981132075471698,130,13,12.53,5.52,13.410596026490063,5.518867924528302,12.618243243243244,5.518867924528302,6.5,1.4444444444444444,7.5,1.4444444444444444,7.545454545454546,1.4444444444444444,0,0,0,0,,
746209,2024-06-30,542881,663554,Tyler Anderson,Casey Mize,108,116,LAA,DET,2024,2024,0,0,regular,regular,16,15,16,15,97.7,71.7,6.10625,4.78,5.86,4.64,9,5,0.5625,0.3333333333333333,8,5,8,6,0.5,0.4545454545454545,75,90,6.908904810644831,11.297071129707112,29,37,2.67,4.64,3.0716723549488054,4.267241379310345,2.9220779220779223,5.526315789473685,11,7,1.0133060388945752,0.8786610878661087,0.8766233766233767,1.1842105263157896,46,19,4.237461617195496,2.384937238493724,5.221843003412969,2.7155172413793105,1.24,1.52,1.4675767918088738,1.637931034482759,1.3311688311688312,1.6885964912280704,65,56,5.99,7.03,5.221843003412969,8.53448275862069,5.551948051948052,7.500000000000001,1.4130434782608696,2.9473684210526314,1.0,3.142857142857143,1.2258064516129032,2.923076923076923,0,0,0,0,,
745154,2024-06-30,458681,668881,Lance Lynn,Hunter Greene,138,113,STL,CIN,2024,2024,0,0,regular,regular,16,16,16,16,79.8,90.8,4.9875,5.675,4.680000000000001,5.46,4,6,0.25,0.375,4,5,7,11,0.3636363636363636,0.3125,81,69,9.135338345864662,6.83920704845815,35,39,3.95,3.87,4.999999999999999,5.604395604395604,4.717741935483872,3.975265017667845,10,9,1.1278195488721805,0.8920704845814978,0.9072580645161292,1.1130742049469966,30,39,3.3834586466165413,3.865638766519824,2.692307692307692,4.615384615384615,1.39,1.19,1.452991452991453,1.2454212454212454,1.370967741935484,1.236749116607774,78,103,8.8,10.21,9.615384615384617,10.54945054945055,8.891129032258066,9.699646643109542,2.6,2.641025641025641,3.571428571428572,2.2857142857142856,2.8823529411764706,2.259259259259259,0,0,0,0,,
745802,2024-06-30,622663,681869,Luis Severino,Shawn Dubin,121,117,NYM,HOU,2024,2024,0,0,regular,regular,15,0,15,0,89.4,0.0,5.96,,6.24,,7,0,0.4666666666666667,,8,0,7,0,0.5333333333333333,,73,0,7.348993288590604,,33,0,3.32,0.0,3.4615384615384617,0.0,3.605769230769231,0.0,8,0,0.8053691275167785,,0.8653846153846154,0.0,31,0,3.1208053691275164,,1.4423076923076923,0.0,1.16,0.0,1.153846153846154,0.0,1.1217948717948718,0.0,71,0,7.15,0.0,6.057692307692308,0.0,6.490384615384616,0.0,2.290322580645161,,4.2,0.0,2.0454545454545454,0.0,0,0,0,0,,
745555,2024-06-30,624133,630023,Ranger Suarez,Yonny Chirinos,143,146,PHI,MIA,2024,2024,0,0,regular,regular,16,2,16,2,97.4,10.0,6.0875,5.0,5.08,5.0,11,0,0.6875,0.0,12,2,3,0,0.8,1.0,71,11,6.560574948665297,9.9,20,3,1.85,2.7,2.125984251968504,2.7,2.2340425531914896,2.7,6,1,0.5544147843942505,0.9,0.4787234042553192,0.9,19,3,1.7556468172484598,2.7,1.062992125984252,2.7,0.92,1.4,1.220472440944882,1.4,1.1347517730496457,1.4,99,11,9.15,9.9,7.795275590551181,9.9,9.414893617021276,9.9,5.2105263157894735,3.6666666666666665,7.333333333333333,3.6666666666666665,4.214285714285714,3.6666666666666665,0,0,0,0,,
745320,2024-06-30,702352,572020,Spencer Bivens,James Paxton,137,119,SF,LAD,2024,2024,0,0,regular,regular,0,14,0,14,0.0,69.8,,4.985714285714286,,4.44,0,6,,0.4285714285714285,0,9,0,2,,0.8181818181818182,0,57,,7.349570200573066,0,27,0.0,3.48,0.0,3.243243243243243,0.0,3.8104838709677424,0,8,,1.0315186246418335,0.0,1.088709677419355,0,36,,4.641833810888253,0.0,3.243243243243243,0.0,1.33,0.0,1.036036036036036,0.0,1.2298387096774197,0,49,0.0,6.32,0.0,8.513513513513512,0.0,6.895161290322582,,1.3611111111111112,0.0,2.625,0.0,2.0,0,0,0,0,,
745243,2024-06-30,622491,657746,Luis Castillo,Joe Ryan,136,142,SEA,MIN,2024,2024,0,0,regular,regular,17,16,17,16,98.5,97.3,5.794117647058823,6.08125,5.619999999999999,6.2,10,11,0.5882352941176471,0.6875,8,8,9,8,0.4705882352941176,0.5,91,79,8.314720812182742,7.307297019527236,42,36,3.84,3.33,5.124555160142349,4.064516129032258,4.0837696335078535,3.280507131537243,14,15,1.2791878172588833,1.3874614594039054,1.4136125654450262,1.5689381933438986,30,15,2.7411167512690358,1.3874614594039054,3.523131672597865,1.7419354838709675,1.23,0.97,1.2811387900355873,1.0,1.256544502617801,0.9191759112519812,100,100,9.14,9.25,8.007117437722421,7.838709677419355,8.010471204188482,8.415213946117275,3.333333333333333,6.666666666666667,2.272727272727273,4.5,2.3181818181818183,5.9,0,0,0,0,,
745072,2024-06-30,671737,571578,Taj Bradley,Patrick Corbin,139,120,TB,WSH,2024,2024,0,0,regular,regular,9,16,9,16,49.2,86.9,5.466666666666667,5.43125,5.24,5.64,3,4,0.3333333333333333,0.25,5,3,3,11,0.625,0.2142857142857142,39,104,7.134146341463414,10.771001150747985,21,54,3.84,5.59,4.465648854961832,4.148936170212767,3.841463414634146,4.787234042553192,10,12,1.829268292682927,1.242807825086306,1.829268292682927,1.2765957446808511,18,32,3.292682926829268,3.314154200230149,4.122137404580153,2.872340425531915,1.16,1.57,1.3740458015267176,1.2056737588652482,1.1585365853658536,1.3475177304964538,61,60,11.16,6.21,10.99236641221374,7.659574468085107,11.158536585365852,6.0638297872340425,3.388888888888889,1.875,2.6666666666666665,2.6666666666666665,3.388888888888889,2.0,0,0,0,0,,
744916,2024-06-30,592332,543037,Kevin Gausman,Gerrit Cole,141,147,TOR,NYY,2024,2024,0,0,regular,regular,16,2,16,2,84.1,8.0,5.25625,4.0,6.279999999999999,4.0,7,0,0.4375,0.0,6,0,6,2,0.5,0.0,90,10,9.63139120095125,11.25,41,8,4.39,9.0,4.585987261146497,9.0,4.226086956521739,9.0,13,4,1.3912009512485135,4.5,1.4086956521739131,4.5,20,5,2.1403091557669445,5.625,1.7197452229299364,5.625,1.31,1.88,1.1464968152866242,1.875,1.2521739130434784,1.875,84,5,8.99,5.62,8.02547770700637,5.625,9.547826086956524,5.625,4.2,1.0,4.666666666666667,1.0,4.357142857142857,1.0,0,0,0,0,,
745971,2024-06-30,642547,543294,Freddy Peralta,Kyle Hendricks,158,112,MIL,CHC,2024,2024,0,0,regular,regular,16,9,16,9,84.9,41.7,5.30625,4.633333333333334,4.840000000000001,5.08,6,1,0.375,0.1111111111111111,9,2,5,5,0.6428571428571429,0.2857142857142857,71,57,7.526501766784452,12.302158273381297,39,39,4.13,8.42,5.206611570247933,5.31496062992126,4.637404580152672,8.417266187050359,11,10,1.166077738515901,2.158273381294964,1.202290076335878,2.158273381294964,31,13,3.2862190812720846,2.805755395683453,4.090909090909091,2.125984251968504,1.2,1.68,1.487603305785124,1.2598425196850394,1.3931297709923665,1.6786570743405274,112,37,11.87,7.99,11.157024793388429,9.212598425196852,11.50763358778626,7.985611510791366,3.612903225806452,2.8461538461538463,2.727272727272727,4.333333333333333,3.0454545454545454,2.8461538461538463,0,0,0,0,,
