gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
126,126,1046,1073,503,191,13,136,1149,339,7,1042,40,.244,4275,.304,.390,.694,31,76,.710,.290,64,18056,3.78,1119.1,73,53,34,53,58,19,470,1.23,4689,3358,126,2,11,11739,.650,40,3,28,10,1667,0.97,.579,16.13,124,3.39,9.24,2.73,8.38,4.04,1.09,0,11,24,Philadelphia Phillies
126,126,1044,1090,567,205,16,147,1101,422,19,1028,52,.244,4216,.318,.405,.723,30,114,.792,.208,67,18658,4.33,1115.2,57,69,24,40,54,16,537,1.30,4737,3347,126,1,6,11906,.640,52,7,32,14,1706,0.96,.452,16.72,125,2.61,8.88,3.40,8.29,4.57,1.19,0,15,32,Atlanta Braves
126,126,979,1249,571,231,19,140,959,464,23,1045,65,.250,4185,.331,.414,.745,26,111,.810,.190,92,18432,4.21,1098.1,45,81,17,36,54,19,514,1.37,4765,3295,126,0,6,11509,.620,65,7,33,14,1734,0.78,.357,16.78,126,2.07,7.86,3.80,8.56,4.68,1.15,4,10,37,Chicago White Sox
126,126,1067,1195,609,221,19,137,994,388,13,1065,58,.249,4272,.318,.406,.724,19,157,.892,.108,73,18451,4.55,1115.1,59,67,30,49,66,19,564,1.30,4771,3346,126,0,9,11811,.640,58,5,48,3,1735,0.89,.468,16.54,126,2.56,8.02,3.13,8.59,4.91,1.11,4,9,40,Miami Marlins
125,125,1044,1094,540,186,18,140,1110,432,10,956,44,.229,4171,.307,.383,.690,21,79,.790,.210,74,18334,4.01,1107.2,68,57,33,50,76,17,494,1.25,4685,3323,125,0,10,11624,.630,44,4,38,14,1598,0.95,.544,16.55,125,2.57,9.02,3.51,7.77,4.39,1.14,5,11,22,New York Yankees
126,126,1004,1175,487,176,13,136,1095,415,16,963,44,.230,4191,.304,.375,.679,25,63,.716,.284,79,18402,3.58,1122.2,79,47,36,50,86,14,446,1.23,4698,3368,126,0,12,11718,.640,44,5,28,6,1573,0.85,.627,16.39,126,2.64,8.78,3.33,7.72,3.90,1.09,2,17,29,Milwaukee Brewers
126,126,1065,1170,632,177,19,174,998,484,38,1121,35,.261,4299,.338,.432,.770,21,90,.811,.189,114,18840,4.70,1118.0,60,66,29,57,68,28,584,1.44,4874,3354,126,0,5,12000,.640,35,8,48,6,1858,0.91,.476,16.85,126,2.06,8.03,3.90,9.02,5.09,1.40,1,14,41,Los Angeles Angels
127,127,1097,1177,621,263,20,157,1017,398,18,1111,51,.255,4360,.323,.432,.755,22,88,.800,.200,86,18548,4.57,1128.0,61,66,34,58,65,24,573,1.34,4853,3384,127,0,7,11776,.630,51,8,23,9,1885,0.93,.480,16.44,127,2.56,8.11,3.18,8.86,4.95,1.25,2,17,25,Arizona Diamondbacks
126,126,1058,1134,611,200,22,167,1039,410,14,1122,40,.261,4304,.328,.434,.762,21,84,.800,.200,79,18575,4.65,1112.0,59,67,30,47,86,17,574,1.38,4805,3336,126,1,6,11899,.640,40,6,48,9,1867,0.93,.468,16.70,125,2.53,8.41,3.32,9.08,4.95,1.35,2,15,34,Baltimore Orioles
127,127,1127,1132,542,164,7,129,1040,420,15,1056,62,.245,4310,.319,.376,.695,35,104,.748,.252,91,18594,3.75,1138.0,68,59,33,56,65,23,474,1.30,4845,3414,127,2,7,11948,.640,62,5,38,2,1621,1.00,.535,16.34,125,2.48,8.22,3.32,8.35,4.29,1.02,8,12,33,Boston Red Sox
126,126,1001,1279,509,179,13,154,959,327,8,1022,39,.243,4211,.301,.401,.702,27,62,.697,.303,85,17693,3.81,1118.2,72,54,31,45,84,14,474,1.21,4629,3356,126,0,13,11609,.660,39,0,22,17,1689,0.78,.571,15.82,126,2.93,7.72,2.63,8.22,4.10,1.24,2,18,32,Chicago Cubs
127,127,986,1260,526,220,13,140,1056,396,10,995,47,.234,4245,.305,.391,.696,25,88,.779,.221,67,18609,3.80,1125.2,67,60,31,49,83,18,475,1.24,4742,3377,127,3,7,11940,.640,47,2,35,8,1661,0.78,.528,16.53,124,2.67,8.44,3.17,7.96,4.21,1.12,2,21,31,Cincinnati Reds
125,125,986,1192,529,189,18,133,1050,444,17,1015,43,.242,4191,.319,.391,.710,34,88,.721,.279,71,18575,3.88,1112.2,64,61,37,53,88,16,480,1.31,4731,3338,125,1,10,11810,.640,43,7,38,13,1639,0.83,.512,16.69,124,2.36,8.49,3.59,8.21,4.28,1.08,1,15,37,Cleveland Guardians
126,126,1159,1184,810,267,26,182,833,436,14,1335,47,.300,4451,.365,.494,.859,26,111,.810,.190,108,18730,6.00,1100.1,36,90,25,46,50,21,734,1.61,4997,3301,126,0,2,11829,.630,47,6,53,7,2200,0.98,.286,17.02,126,1.91,6.81,3.57,10.92,6.63,1.49,3,14,46,Colorado Rockies
128,128,1087,1119,524,186,16,141,1099,370,12,1013,51,.237,4272,.304,.387,.691,29,65,.691,.309,88,18358,3.77,1136.1,75,53,34,50,59,16,476,1.22,4741,3409,128,1,14,11898,.650,51,1,35,7,1654,0.97,.586,16.16,127,2.97,8.70,2.93,8.02,4.15,1.12,2,15,31,Detroit Tigers
126,126,942,1150,514,200,14,151,1189,387,7,980,51,.233,4205,.303,.395,.698,20,126,.863,.137,70,18320,3.86,1123.2,69,57,36,49,73,13,482,1.22,4702,3371,126,3,9,11681,.640,51,4,30,8,1661,0.82,.548,16.30,123,3.07,9.52,3.10,7.85,4.12,1.21,3,21,35,Houston Astros
126,126,1069,1205,480,191,20,127,987,380,16,1008,34,.238,4234,.305,.383,.688,19,34,.642,.358,89,18082,3.59,1122.0,65,61,37,52,67,15,447,1.24,4684,3366,126,0,10,11593,.640,34,2,39,8,1620,0.89,.516,16.12,126,2.60,7.92,3.05,8.09,3.85,1.02,1,15,20,Kansas City Royals
126,126,1023,1118,560,204,24,151,1117,432,22,1028,56,.243,4235,.319,.409,.728,33,88,.727,.273,71,18701,4.12,1120.2,72,54,36,57,100,21,513,1.30,4774,3362,126,0,6,11875,.630,56,4,50,9,1733,0.92,.571,16.69,126,2.59,8.97,3.47,8.26,4.50,1.21,0,15,36,Los Angeles Dodgers
125,125,1040,1203,690,211,26,157,948,423,4,1165,74,.271,4292,.344,.442,.786,35,84,.706,.294,85,18725,5.35,1098.1,50,75,24,39,50,15,653,1.45,4853,3295,125,0,8,11903,.640,74,3,55,5,1899,0.86,.400,17.05,125,2.24,7.77,3.47,9.55,5.65,1.29,0,18,46,Washington Nationals
125,125,1106,1057,519,192,18,115,1069,447,6,1009,59,.240,4202,.320,.376,.696,29,57,.663,.337,80,18797,3.76,1109.0,67,58,36,58,80,22,463,1.31,4751,3327,125,1,7,11870,.630,59,4,46,5,1582,1.05,.536,16.95,124,2.39,8.68,3.63,8.19,4.21,0.93,4,11,28,New York Mets
