gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
143,143,1259,1270,610,190,8,148,1178,473,16,1186,67,.245,4840,.319,.379,.698,39,111,.740,.260,103,20836,3.78,1279.0,78,65,40,64,76,24,537,1.30,5441,3837,143,2,9,13408,.640,67,5,45,3,1836,0.99,.545,16.29,141,2.49,8.29,3.33,8.35,4.29,1.04,8,14,38,Boston Red Sox
142,142,1123,1432,580,199,19,175,1089,366,8,1147,48,.242,4733,.301,.403,.704,31,69,.690,.310,98,19851,3.87,1260.0,81,61,37,53,94,16,542,1.20,5207,3780,142,0,13,13003,.660,48,1,27,22,1909,0.78,.570,15.75,142,2.98,7.78,2.61,8.19,4.14,1.25,2,20,38,Chicago Cubs
142,142,1083,1400,615,249,16,168,1205,447,13,1130,56,.238,4753,.308,.403,.711,31,99,.762,.238,75,20931,3.95,1257.2,71,71,32,52,89,20,552,1.25,5325,3773,142,3,7,13416,.640,56,2,42,8,1915,0.77,.500,16.64,139,2.70,8.62,3.20,8.09,4.40,1.20,4,23,42,Cincinnati Reds
142,142,1122,1338,599,221,18,154,1169,486,18,1164,46,.246,4737,.320,.398,.718,39,100,.719,.281,87,20877,3.93,1254.0,71,70,40,58,92,18,547,1.32,5326,3762,142,1,11,13301,.640,46,9,41,16,1883,0.84,.504,16.65,140,2.41,8.39,3.49,8.35,4.30,1.11,1,18,38,Cleveland Guardians
142,142,1287,1334,904,297,30,213,951,493,17,1492,58,.298,4999,.365,.498,.863,29,120,.805,.195,121,21097,6.00,1239.1,40,102,26,49,51,23,826,1.60,5618,3718,142,0,3,13323,.630,58,7,55,7,2488,0.96,.282,17.02,142,1.93,6.91,3.58,10.83,6.56,1.55,3,14,51,Colorado Rockies
143,143,1229,1255,602,213,17,162,1202,418,13,1146,55,.240,4778,.306,.393,.699,35,72,.673,.327,104,20481,3.88,1268.2,82,61,36,54,65,18,547,1.23,5309,3806,143,1,16,13238,.650,55,1,43,9,1879,0.98,.573,16.14,142,2.88,8.53,2.97,8.13,4.27,1.15,4,20,34,Detroit Tigers
143,143,1078,1295,586,217,15,174,1360,452,7,1109,56,.232,4783,.303,.393,.696,23,143,.861,.139,76,20887,3.86,1276.2,78,65,40,54,80,14,547,1.22,5354,3830,143,3,12,13306,.640,56,4,36,9,1878,0.83,.545,16.36,140,3.01,9.59,3.19,7.82,4.13,1.23,4,22,37,Houston Astros
142,142,1189,1369,547,218,23,143,1110,421,16,1146,41,.240,4778,.306,.385,.691,20,40,.667,.333,98,20444,3.63,1263.0,73,69,43,61,77,18,509,1.24,5277,3789,142,0,10,13091,.640,41,2,46,11,1839,0.87,.514,16.19,142,2.64,7.91,3.00,8.17,3.90,1.02,1,15,21,Kansas City Royals
142,142,1147,1244,622,226,24,163,1268,484,24,1136,59,.240,4734,.316,.401,.717,36,96,.727,.273,79,20927,4.11,1258.0,78,64,37,60,105,23,575,1.29,5338,3774,142,0,7,13297,.640,59,5,65,11,1899,0.92,.549,16.64,142,2.62,9.07,3.46,8.13,4.45,1.17,0,19,42,Los Angeles Dodgers
141,141,1163,1348,770,233,27,184,1085,486,4,1282,80,.267,4809,.341,.441,.782,37,90,.709,.291,96,21170,5.30,1236.1,57,84,29,44,67,15,728,1.43,5445,3709,141,0,9,13429,.630,80,4,58,6,2121,0.86,.404,17.12,141,2.23,7.90,3.54,9.33,5.61,1.34,1,18,51,Washington Nationals
142,142,1252,1193,615,222,22,128,1221,503,6,1164,66,.244,4780,.322,.379,.701,33,64,.660,.340,89,21340,3.93,1257.0,76,66,38,62,89,24,549,1.33,5405,3771,142,1,8,13510,.630,66,4,54,5,1814,1.05,.535,16.98,141,2.43,8.74,3.60,8.33,4.40,0.92,6,12,38,New York Mets
