gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
125,125,1078,1151,613,262,20,154,1008,392,17,1098,51,.256,4293,.324,.434,.758,22,85,.794,.206,86,18280,4.58,1110.0,60,65,33,57,63,24,565,1.34,4780,3330,125,0,7,11608,.640,51,8,23,9,1862,0.94,.480,16.47,125,2.57,8.17,3.18,8.90,4.97,1.25,2,17,25,Arizona Diamondbacks
124,124,1032,1118,605,198,22,166,1023,402,14,1108,39,.262,4234,.329,.436,.765,20,84,.808,.192,77,18255,4.69,1092.0,57,67,29,45,83,16,569,1.38,4724,3276,124,1,6,11699,.640,39,5,47,9,1848,0.92,.460,16.72,123,2.54,8.43,3.31,9.13,4.99,1.37,2,14,33,Baltimore Orioles
125,125,1107,1115,532,159,6,128,1018,409,15,1038,60,.245,4233,.318,.376,.694,34,103,.752,.248,91,18245,3.74,1118.0,68,57,33,56,65,23,465,1.29,4755,3354,125,2,7,11729,.640,60,5,36,2,1593,0.99,.544,16.32,123,2.49,8.19,3.29,8.36,4.28,1.03,8,12,33,Boston Red Sox
123,123,971,1256,497,174,13,151,934,313,8,998,38,.243,4109,.300,.402,.702,27,61,.693,.307,83,17224,3.82,1091.2,70,53,29,43,79,14,463,1.20,4512,3275,123,0,13,11321,.660,38,0,21,17,1651,0.77,.569,15.78,123,2.98,7.70,2.58,8.23,4.10,1.24,2,18,32,Chicago Cubs
125,125,974,1246,521,216,13,138,1031,391,10,978,47,.234,4177,.305,.391,.696,25,87,.777,.223,65,18307,3.82,1107.2,65,60,29,46,80,17,470,1.24,4669,3323,125,3,7,11745,.640,47,2,34,8,1634,0.78,.520,16.53,122,2.64,8.38,3.18,7.95,4.23,1.12,2,21,31,Cincinnati Reds
123,123,971,1172,522,188,14,132,1035,438,16,1000,41,.242,4126,.319,.391,.710,34,86,.717,.283,71,18295,3.89,1095.2,63,60,36,52,85,16,473,1.31,4658,3287,123,1,10,11628,.640,41,7,38,13,1612,0.83,.512,16.70,122,2.36,8.50,3.60,8.21,4.29,1.08,1,15,37,Cleveland Guardians
124,124,1142,1165,796,261,26,180,818,429,14,1309,46,.299,4376,.364,.494,.858,26,110,.809,.191,105,18399,5.99,1082.1,35,89,25,46,50,21,720,1.61,4912,3247,124,0,2,11632,.630,46,6,52,7,2162,0.98,.282,17.00,124,1.91,6.80,3.57,10.88,6.62,1.50,3,13,45,Colorado Rockies
126,126,1070,1106,524,184,16,141,1076,366,12,1004,50,.238,4210,.305,.390,.695,29,64,.688,.312,85,18102,3.83,1117.1,73,53,34,50,59,16,476,1.23,4674,3352,126,1,12,11720,.650,50,1,35,7,1643,0.97,.579,16.20,125,2.94,8.67,2.95,8.09,4.22,1.14,2,15,31,Detroit Tigers
124,124,929,1132,503,199,11,147,1172,374,6,962,49,.232,4140,.301,.392,.693,19,124,.867,.133,67,17997,3.84,1106.0,69,55,36,49,73,13,472,1.21,4621,3318,124,3,9,11489,.640,49,4,30,8,1624,0.82,.556,16.27,121,3.13,9.54,3.04,7.83,4.09,1.20,3,21,34,Houston Astros
124,124,1051,1184,475,190,20,125,977,376,16,993,33,.238,4170,.305,.383,.688,19,34,.642,.358,86,17798,3.60,1104.0,63,61,35,50,65,15,442,1.24,4615,3312,124,0,10,11409,.640,33,2,39,7,1598,0.89,.508,16.12,124,2.60,7.96,3.07,8.10,3.87,1.02,1,15,20,Kansas City Royals
124,124,1005,1099,552,203,23,148,1103,428,22,1014,56,.243,4170,.319,.409,.728,33,88,.727,.273,71,18459,4.12,1103.1,71,53,36,57,100,21,505,1.31,4705,3310,124,0,6,11710,.630,56,4,50,9,1707,0.91,.573,16.73,124,2.58,9.00,3.49,8.27,4.50,1.21,0,15,36,Los Angeles Dodgers
124,124,1032,1192,682,208,26,153,942,418,4,1153,74,.271,4255,.343,.440,.783,35,83,.703,.297,84,18567,5.33,1089.1,50,74,24,39,50,15,645,1.44,4811,3268,124,0,8,11807,.640,74,3,55,5,1872,0.87,.403,17.04,124,2.25,7.78,3.45,9.53,5.63,1.26,0,18,46,Washington Nationals
124,124,1096,1052,518,191,17,115,1059,446,6,1004,59,.241,4172,.321,.377,.698,29,57,.663,.337,78,18689,3.78,1100.0,66,58,36,58,80,22,462,1.32,4720,3300,124,1,7,11797,.630,59,4,46,5,1574,1.04,.532,16.99,123,2.37,8.66,3.65,8.21,4.24,0.94,4,11,28,New York Mets
