gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
130,130,1009,1288,584,235,19,144,994,477,24,1073,67,.249,4317,.330,.412,.742,26,114,.814,.186,94,19026,4.16,1133.1,47,83,17,36,55,19,524,1.37,4912,3400,130,0,7,11884,.620,67,7,34,15,1778,0.78,.362,16.79,130,2.08,7.89,3.79,8.52,4.64,1.14,4,10,37,Chicago White Sox
130,130,1112,1238,626,228,19,141,1019,400,14,1094,59,.248,4413,.316,.404,.720,19,159,.893,.107,79,19073,4.50,1154.1,61,69,31,50,69,19,577,1.29,4926,3463,130,0,9,12224,.640,59,5,48,3,1783,0.90,.469,16.52,130,2.55,7.94,3.12,8.53,4.88,1.10,4,9,41,Miami Marlins
130,130,1098,1127,565,197,19,144,1157,458,11,1000,46,.230,4346,.309,.384,.693,22,85,.794,.206,78,19149,4.02,1153.2,70,60,34,53,79,19,515,1.26,4891,3461,130,0,10,12139,.630,46,6,39,15,1667,0.97,.538,16.60,130,2.53,9.03,3.57,7.80,4.41,1.12,5,11,25,New York Yankees
131,131,1035,1225,507,181,13,142,1143,439,16,996,46,.229,4352,.304,.374,.678,25,68,.731,.269,82,19193,3.57,1166.2,81,50,37,54,92,17,463,1.23,4886,3500,131,0,12,12217,.640,46,5,29,6,1629,0.84,.618,16.45,131,2.60,8.82,3.39,7.68,3.91,1.10,2,17,30,Milwaukee Brewers
130,130,1096,1216,652,187,19,179,1026,497,38,1155,36,.260,4435,.337,.432,.769,21,90,.811,.189,116,19396,4.71,1154.0,61,69,30,58,68,28,604,1.43,5027,3462,130,0,5,12359,.640,36,8,49,6,1917,0.90,.469,16.81,130,2.06,8.00,3.88,9.01,5.08,1.40,1,14,44,Los Angeles Angels
131,131,1140,1216,635,268,23,158,1047,409,19,1141,52,.254,4500,.321,.429,.750,22,92,.807,.193,90,19120,4.52,1167.0,64,67,35,60,66,25,586,1.33,5007,3501,131,0,7,12137,.630,52,8,26,9,1929,0.94,.489,16.38,131,2.56,8.07,3.15,8.80,4.90,1.22,2,19,25,Arizona Diamondbacks
130,130,1098,1174,639,208,22,175,1067,422,14,1163,40,.261,4451,.328,.436,.764,21,86,.804,.196,81,19111,4.70,1148.0,60,70,31,48,87,17,599,1.38,4966,3444,130,1,6,12242,.640,40,7,49,9,1940,0.94,.462,16.65,129,2.53,8.36,3.31,9.12,5.01,1.37,2,16,35,Baltimore Orioles
131,131,1161,1165,553,166,8,135,1075,432,15,1081,63,.244,4435,.317,.376,.693,35,106,.752,.248,93,19140,3.72,1173.0,71,60,35,58,69,23,485,1.29,4985,3519,131,2,8,12299,.640,63,5,38,2,1668,1.00,.542,16.32,129,2.49,8.25,3.31,8.29,4.24,1.04,8,13,34,Boston Red Sox
131,131,1044,1325,522,182,13,159,1002,340,8,1050,41,.240,4370,.299,.397,.696,28,66,.702,.298,88,18360,3.76,1163.2,76,55,35,50,89,15,486,1.19,4804,3491,131,0,13,12040,.660,41,0,23,18,1735,0.79,.580,15.78,131,2.95,7.75,2.63,8.12,4.04,1.23,2,19,32,Chicago Cubs
131,131,1010,1294,545,225,15,145,1102,406,10,1024,49,.234,4375,.304,.392,.696,26,92,.780,.220,70,19195,3.80,1160.2,68,63,31,50,83,19,490,1.23,4888,3482,131,3,7,12322,.640,49,2,38,8,1714,0.78,.519,16.54,128,2.71,8.55,3.15,7.94,4.23,1.12,3,22,33,Cincinnati Reds
129,129,1020,1229,551,197,18,141,1076,456,17,1051,43,.243,4323,.319,.395,.714,35,93,.727,.273,72,19157,3.93,1146.0,64,65,37,55,90,18,500,1.32,4876,3438,129,1,10,12176,.640,43,7,39,13,1707,0.83,.496,16.72,128,2.36,8.45,3.58,8.25,4.33,1.11,1,16,37,Cleveland Guardians
131,131,1196,1231,840,281,28,191,869,454,16,1384,50,.300,4619,.365,.497,.862,29,114,.797,.203,111,19484,6.00,1142.1,37,94,25,46,50,21,762,1.61,5187,3427,131,0,2,12287,.630,50,6,53,7,2294,0.97,.282,17.06,131,1.91,6.85,3.58,10.90,6.62,1.50,3,14,47,Colorado Rockies
132,132,1126,1161,543,193,16,146,1121,383,13,1049,52,.238,4410,.304,.388,.692,29,65,.691,.309,93,18912,3.80,1172.1,78,54,35,52,61,17,495,1.22,4896,3517,132,1,14,12247,.650,52,1,37,7,1712,0.97,.591,16.13,131,2.93,8.61,2.94,8.05,4.17,1.12,4,16,31,Detroit Tigers
131,131,998,1178,541,205,15,158,1229,406,7,1026,53,.235,4375,.305,.397,.702,21,133,.864,.136,74,19084,3.91,1166.2,72,59,38,52,75,14,507,1.23,4893,3500,131,3,9,12171,.640,53,4,33,8,1735,0.85,.550,16.36,128,3.03,9.48,3.13,7.91,4.17,1.22,3,21,35,Houston Astros
131,131,1107,1249,509,199,21,135,1028,392,16,1060,38,.240,4409,.307,.387,.694,20,35,.636,.364,92,18856,3.65,1165.0,67,64,39,56,73,17,472,1.25,4875,3495,131,0,10,12082,.640,38,2,41,9,1706,0.89,.511,16.19,131,2.62,7.94,3.03,8.19,3.93,1.04,1,15,20,Kansas City Royals
131,131,1071,1159,582,213,24,153,1148,445,23,1069,56,.244,4388,.319,.408,.727,34,89,.724,.276,75,19359,4.14,1162.2,74,57,36,57,100,21,535,1.30,4948,3488,131,0,6,12291,.630,56,5,51,9,1789,0.92,.565,16.65,131,2.58,8.89,3.44,8.27,4.51,1.18,0,19,40,Los Angeles Dodgers
130,130,1077,1252,710,220,26,164,988,441,4,1203,75,.270,4455,.343,.442,.785,36,85,.702,.298,88,19483,5.31,1141.1,53,77,26,41,56,15,673,1.44,5036,3424,130,0,8,12382,.640,75,4,55,6,1967,0.86,.408,17.07,130,2.24,7.79,3.48,9.49,5.60,1.29,0,18,47,Washington Nationals
130,130,1150,1094,546,200,19,118,1113,462,6,1048,63,.240,4362,.320,.376,.696,30,59,.663,.337,81,19507,3.82,1151.0,69,61,36,58,80,22,489,1.31,4935,3453,130,1,7,12324,.630,63,4,47,5,1640,1.05,.531,16.95,129,2.41,8.70,3.61,8.19,4.27,0.92,5,12,31,New York Mets
