gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
157,157,1304,1345,640,246,15,173,1417,424,9,1312,51,.246,5328,.306,.395,.701,38,96,.716,.284,83,22601,3.87,1394.1,92,65,45,72,81,27,600,1.25,5853,4183,157,2,13,14690,.650,51,4,35,15,2107,0.97,.586,16.21,155,3.34,9.15,2.74,8.47,4.13,1.12,0,15,35,Philadelphia Phillies
159,159,1296,1394,718,242,23,190,1384,520,20,1312,69,.246,5330,.319,.407,.726,37,149,.801,.199,84,23427,4.36,1404.2,75,83,33,54,72,21,680,1.30,5975,4214,159,1,8,14945,.640,69,8,39,18,2170,0.93,.475,16.68,157,2.66,8.87,3.33,8.41,4.60,1.22,0,15,41,Atlanta Braves
157,157,1185,1572,714,280,22,177,1233,578,27,1295,71,.248,5228,.328,.411,.739,31,145,.824,.176,113,23160,4.22,1374.0,58,99,24,46,71,22,644,1.36,5940,4122,157,0,8,14475,.630,71,9,45,18,2150,0.75,.369,16.86,157,2.13,8.08,3.79,8.48,4.68,1.16,6,12,45,Chicago White Sox
157,157,1351,1505,779,274,23,189,1243,486,17,1338,71,.249,5378,.317,.414,.731,24,184,.885,.115,87,23232,4.62,1400.1,77,80,39,61,85,22,719,1.30,5998,4201,157,0,10,14916,.640,71,9,61,3,2225,0.90,.490,16.59,157,2.56,7.99,3.12,8.60,5.01,1.21,4,9,50,Miami Marlins
157,157,1328,1366,674,240,22,169,1393,542,12,1214,54,.231,5257,.308,.381,.689,25,101,.802,.198,91,23086,3.96,1394.2,89,68,41,62,96,21,614,1.26,5902,4184,157,0,11,14668,.640,54,9,53,16,2005,0.97,.567,16.55,157,2.57,8.99,3.50,7.83,4.35,1.09,5,12,32,New York Yankees
158,158,1243,1463,621,221,17,164,1389,520,19,1207,65,.230,5245,.305,.373,.678,28,77,.733,.267,106,23112,3.63,1406.0,95,63,43,64,102,21,567,1.23,5891,4218,158,0,12,14741,.640,65,7,33,6,1954,0.85,.601,16.44,158,2.67,8.89,3.33,7.73,3.98,1.05,4,21,36,Milwaukee Brewers
157,157,1312,1472,811,245,22,212,1234,608,44,1392,48,.261,5333,.339,.434,.773,27,117,.813,.188,138,23364,4.88,1386.1,70,87,36,70,79,34,752,1.44,6068,4159,157,0,8,14828,.630,48,10,62,7,2317,0.89,.446,16.85,157,2.03,8.01,3.95,9.04,5.26,1.38,2,18,59,Los Angeles Angels
157,157,1371,1476,748,309,28,186,1241,484,20,1351,56,.251,5383,.317,.422,.739,24,105,.814,.186,109,23037,4.43,1400.0,80,77,42,71,89,29,689,1.31,5981,4200,157,0,9,14595,.630,56,8,31,9,2274,0.93,.510,16.46,157,2.56,7.98,3.11,8.69,4.81,1.20,2,20,36,Arizona Diamondbacks
157,157,1315,1417,760,242,26,207,1308,509,19,1385,47,.258,5364,.326,.429,.755,27,101,.789,.211,105,23149,4.58,1390.2,74,83,38,58,105,20,707,1.36,5984,4172,157,1,7,14843,.640,47,8,63,12,2300,0.93,.471,16.65,156,2.57,8.47,3.29,8.96,4.92,1.34,3,20,41,Baltimore Orioles
157,157,1377,1385,661,211,8,160,1317,514,17,1297,71,.244,5320,.317,.377,.694,42,123,.745,.255,110,22921,3.74,1404.1,86,71,44,72,84,28,584,1.29,5970,4213,157,2,11,14770,.640,71,5,53,5,2004,0.99,.548,16.32,155,2.56,8.44,3.29,8.31,4.24,1.03,9,14,41,Boston Red Sox
157,157,1236,1578,634,217,22,196,1214,396,9,1252,52,.240,5219,.298,.403,.701,34,78,.696,.304,101,21888,3.82,1390.0,88,69,42,62,107,20,590,1.19,5730,4170,157,0,14,14360,.660,52,1,29,25,2101,0.78,.561,15.75,157,3.07,7.86,2.56,8.11,4.11,1.27,2,20,41,Chicago Cubs
157,157,1218,1531,667,271,18,188,1326,477,13,1232,62,.235,5236,.304,.402,.706,34,111,.766,.234,81,23036,3.91,1389.0,80,77,38,60,98,22,604,1.23,5850,4167,157,4,9,14795,.640,62,2,44,9,2103,0.80,.510,16.58,153,2.78,8.59,3.09,7.98,4.32,1.22,4,26,45,Cincinnati Reds
157,157,1242,1468,627,240,18,163,1332,517,19,1252,50,.239,5238,.311,.385,.696,40,107,.728,.272,97,23051,3.69,1396.0,85,72,47,69,110,22,573,1.27,5862,4188,157,2,16,14724,.640,50,9,43,16,2017,0.85,.541,16.51,155,2.58,8.59,3.33,8.07,4.04,1.05,1,18,38,Cleveland Guardians
157,157,1386,1496,992,322,30,240,1062,534,18,1631,69,.296,5504,.362,.497,.859,31,129,.806,.194,131,23269,5.98,1367.1,43,114,29,54,61,25,908,1.58,6183,4102,157,0,3,14703,.630,69,7,59,7,2733,0.93,.274,17.02,157,1.99,6.99,3.51,10.74,6.53,1.58,5,14,57,Colorado Rockies
157,157,1340,1383,675,234,20,184,1328,475,14,1272,59,.242,5266,.310,.398,.708,36,79,.687,.313,111,22678,3.98,1394.0,85,72,38,59,71,21,616,1.25,5861,4182,157,1,17,14604,.640,59,4,50,10,2098,0.97,.541,16.27,156,2.80,8.57,3.07,8.21,4.36,1.19,4,22,35,Detroit Tigers
157,157,1192,1435,647,235,16,192,1461,492,7,1220,58,.233,5244,.303,.393,.696,29,156,.843,.157,86,22872,3.87,1399.0,84,73,45,61,88,16,602,1.22,5862,4197,157,3,12,14578,.640,58,4,37,10,2063,0.83,.535,16.35,154,2.97,9.40,3.17,7.85,4.16,1.24,4,23,41,Houston Astros
157,157,1322,1492,622,247,26,166,1222,465,17,1274,44,.242,5267,.307,.393,.700,23,45,.662,.338,113,22581,3.76,1393.0,79,78,46,66,84,20,582,1.25,5820,4179,157,0,10,14448,.640,44,3,51,15,2071,0.89,.503,16.21,157,2.63,7.90,3.00,8.23,4.02,1.07,1,17,25,Kansas City Royals
157,157,1241,1375,673,244,24,174,1443,549,29,1215,63,.233,5208,.311,.390,.701,39,103,.725,.275,84,23185,4.03,1394.0,88,69,42,68,122,26,624,1.27,5886,4182,157,0,9,14709,.630,63,5,69,11,2029,0.90,.561,16.63,157,2.63,9.32,3.54,7.84,4.35,1.12,0,20,46,Los Angeles Dodgers
159,159,1330,1499,873,264,29,204,1209,554,6,1454,88,.268,5417,.343,.441,.784,39,103,.725,.275,113,23885,5.34,1389.1,64,94,35,54,72,19,825,1.45,6136,4168,159,0,9,15127,.630,88,5,65,8,2388,0.89,.405,17.19,158,2.18,7.83,3.59,9.42,5.66,1.32,2,19,56,Washington Nationals
157,157,1391,1308,690,249,23,143,1350,544,6,1300,76,.246,5290,.323,.383,.706,38,74,.661,.339,98,23497,4.00,1390.0,81,76,39,67,96,28,618,1.33,5976,4170,157,1,8,14937,.640,76,4,60,7,2024,1.06,.516,16.90,156,2.48,8.74,3.52,8.42,4.47,0.93,7,16,43,New York Mets
