gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
98,98,804,833,386,150,11,101,902,283,7,811,28,.244,3319,.307,.387,.694,24,61,.718,57,14216,3.70,871.1,56,42,27,44,45,17,358,1.26,3661,2614,98,1,9,9245,.650,28,1,25,8,1286,0.97,.571,16.32,97,3.19,9.32,2.92,8.38,3.99,1.04,0,11,20,Philadelphia Phillies
97,97,797,794,401,156,11,113,896,317,15,756,38,.236,3209,.310,.397,.707,24,84,.778,52,14218,3.94,858.2,43,54,14,29,37,15,376,1.25,3598,2576,97,1,5,9123,.640,38,5,28,10,1273,1.00,.443,16.56,96,2.83,9.39,3.32,7.92,4.20,1.18,0,13,21,Atlanta Braves
99,99,782,1009,435,184,19,106,709,359,16,828,54,.252,3291,.332,.416,.748,20,80,.800,73,14351,4.10,861.2,34,65,12,28,43,16,393,1.38,3743,2585,99,0,5,8956,.620,54,4,26,12,1368,0.78,.343,16.65,99,1.97,7.41,3.75,8.65,4.54,1.11,2,7,30,Chicago White Sox
97,97,838,913,471,162,17,107,765,309,10,835,42,.252,3313,.321,.408,.729,17,121,.877,58,14305,4.55,864.0,46,51,23,39,53,16,437,1.32,3704,2592,97,0,6,9109,.640,42,5,30,3,1352,0.92,.474,16.56,97,2.48,7.97,3.22,8.70,4.91,1.11,2,6,32,Miami Marlins
98,98,809,853,406,136,12,107,875,331,6,731,34,.225,3242,.302,.374,.676,17,63,.788,57,14175,3.92,866.2,54,44,25,35,54,10,377,1.23,3637,2600,98,0,10,8974,.630,34,3,30,12,1212,0.95,.551,16.36,98,2.64,9.09,3.44,7.59,4.22,1.11,4,9,17,New York Yankees
98,98,760,932,383,130,11,104,850,325,14,760,33,.233,3265,.307,.375,.682,21,53,.716,59,14418,3.66,871.1,58,40,27,39,70,12,354,1.25,3662,2614,98,0,9,9176,.640,33,5,22,4,1224,0.82,.592,16.55,98,2.62,8.78,3.36,7.85,3.96,1.07,2,14,23,Milwaukee Brewers
98,98,840,903,494,148,11,127,769,381,34,882,29,.263,3351,.341,.428,.769,16,69,.812,92,14692,4.69,870.0,48,50,23,46,56,23,453,1.45,3805,2610,98,0,5,9352,.640,29,6,34,3,1433,0.93,.490,16.89,98,2.02,7.96,3.94,9.12,5.11,1.31,1,12,31,Los Angeles Angels
99,99,839,893,492,202,14,128,834,317,15,855,43,.252,3389,.322,.433,.755,18,66,.786,68,14581,4.60,880.2,49,50,27,44,53,17,450,1.33,3782,2642,99,0,6,9235,.630,43,8,16,9,1469,0.94,.495,16.56,99,2.63,8.52,3.24,8.74,5.03,1.31,1,11,21,Arizona Diamondbacks
98,98,817,868,498,170,17,136,799,315,8,896,31,.268,3345,.334,.451,.785,14,73,.839,61,14441,4.97,855.1,43,54,23,36,69,13,472,1.42,3728,2566,98,0,3,9205,.640,31,3,42,9,1508,0.94,.443,16.88,97,2.54,8.41,3.31,9.43,5.24,1.43,2,9,26,Baltimore Orioles
100,100,887,876,440,128,4,97,834,329,12,833,43,.246,3390,.318,.372,.690,27,83,.755,73,14650,3.82,894.2,53,47,26,44,52,18,380,1.30,3808,2684,100,2,7,9411,.640,43,3,25,2,1260,1.01,.530,16.37,98,2.53,8.39,3.31,8.38,4.43,0.98,6,11,29,Boston Red Sox
98,98,766,1018,394,139,12,117,736,262,7,806,33,.245,3291,.305,.401,.706,24,50,.676,72,13846,3.77,873.2,59,39,24,34,63,10,366,1.22,3623,2621,98,0,11,9058,.650,33,0,18,14,1320,0.75,.602,15.85,98,2.81,7.58,2.70,8.30,4.06,1.21,2,11,24,Chicago Cubs
99,99,757,1008,416,173,9,116,803,310,8,775,39,.235,3300,.306,.398,.704,21,76,.784,50,14513,3.87,875.2,52,47,24,35,63,11,377,1.24,3694,2627,99,2,5,9288,.640,39,2,26,7,1314,0.75,.525,16.57,97,2.59,8.25,3.19,7.97,4.28,1.19,2,17,26,Cincinnati Reds
97,97,752,924,412,148,10,105,814,353,15,801,32,.246,3250,.324,.395,.719,27,75,.735,58,14511,3.98,861.1,47,50,27,39,69,12,381,1.34,3677,2584,97,1,9,9205,.630,32,6,29,10,1284,0.81,.485,16.85,96,2.31,8.51,3.69,8.37,4.30,1.10,1,12,29,Cleveland Guardians
98,98,908,917,599,200,21,131,647,337,12,1007,30,.294,3428,.358,.479,.837,24,88,.786,85,14476,5.55,856.0,24,74,18,35,42,17,528,1.57,3849,2568,98,0,0,9132,.630,30,5,45,5,1642,0.99,.245,16.91,98,1.92,6.80,3.54,10.59,6.30,1.38,3,12,39,Colorado Rockies
99,99,849,869,401,134,11,106,838,289,10,785,39,.238,3303,.304,.381,.685,21,53,.716,70,14233,3.68,879.1,59,40,27,40,50,13,360,1.22,3671,2638,99,1,10,9215,.650,39,1,26,6,1259,0.98,.596,16.19,98,2.90,8.58,2.96,8.03,4.10,1.08,2,12,26,Detroit Tigers
98,98,725,876,375,153,10,111,948,289,6,728,38,.225,3240,.294,.381,.675,14,105,.882,53,14086,3.64,872.0,56,42,30,41,64,11,353,1.17,3607,2616,98,3,9,9046,.640,38,1,25,5,1234,0.83,.571,16.15,95,3.28,9.78,2.98,7.51,3.87,1.15,3,16,21,Houston Astros
99,99,831,920,367,152,16,101,806,291,14,778,28,.235,3306,.301,.383,.684,16,22,.579,69,14077,3.52,879.1,47,52,28,41,51,13,344,1.22,3655,2638,99,0,8,9059,.640,28,2,36,6,1265,0.90,.475,16.01,99,2.77,8.25,2.98,7.96,3.76,1.03,1,12,17,Kansas City Royals
99,99,811,886,459,161,19,126,867,345,19,820,44,.245,3345,.321,.418,.739,26,73,.737,59,14725,4.30,884.1,58,41,29,43,75,14,423,1.32,3773,2653,99,0,3,9338,.630,44,3,39,9,1397,0.92,.586,16.65,99,2.51,8.82,3.51,8.35,4.67,1.28,0,11,28,Los Angeles Dodgers
98,98,799,954,528,160,24,119,756,325,4,883,60,.264,3349,.337,.432,.769,28,69,.711,59,14640,5.19,861.1,39,59,20,34,41,14,497,1.40,3777,2584,98,0,6,9324,.640,60,3,41,4,1448,0.84,.398,17.00,98,2.33,7.90,3.40,9.23,5.52,1.24,0,14,29,Washington Nationals
99,99,872,837,394,149,14,87,844,357,5,784,41,.237,3302,.317,.370,.687,26,43,.623,67,14778,3.61,878.1,55,44,28,45,62,17,352,1.30,3738,2635,99,1,7,9305,.630,41,4,36,5,1222,1.04,.556,16.83,98,2.36,8.65,3.66,8.03,4.04,0.89,3,9,26,New York Mets
