id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,balldontlie_game_id
778281,2025-04-17,677958,686799,Kumar Rocker,Jack Kochanowicz,140,108,TEX,LAA,2025,2025,0,0,regular,regular,3,3,3,3,0,1,1,2,0,1,7.94,5.74,0,0,0,0,11.3,15.7,18,15,10,10,2,3,4,6,1.94,1.34,6,9,4.76,5.17,,,8656
778278,2025-04-17,656288,669467,Griffin Canning,Andre Pallante,121,138,NYM,STL,2025,2025,0,0,regular,regular,3,3,3,3,0,1,1,2,1,1,4.2,2.2,0,0,0,0,15.0,16.3,15,10,7,4,2,2,8,7,1.53,1.04,13,13,7.8,7.16,,,8654
778282,2025-04-17,671737,701542,Taj Bradley,Will Warren,139,147,TB,NYY,2025,2025,0,0,regular,regular,3,3,3,3,2,0,2,1,1,2,3.71,5.14,0,0,0,0,17.0,14.0,12,9,7,8,2,2,6,7,1.06,1.14,21,15,11.12,9.64,,,8651
778286,2025-04-17,681857,547179,Reese Olson,Michael Lorenzen,116,118,DET,KC,2025,2025,0,0,regular,regular,3,3,3,3,1,1,1,1,1,2,6.0,3.71,0,0,0,0,15.0,17.0,17,17,10,7,1,2,8,4,1.67,1.24,13,14,7.8,7.41,,,8650
778292,2025-04-17,608372,676440,Tomoyuki Sugano,Tanner Bibee,110,114,BAL,CLE,2025,2025,0,0,regular,regular,3,3,3,3,0,0,1,1,1,1,3.86,4.4,0,0,0,0,14.0,14.3,17,14,6,7,2,4,5,7,1.57,1.47,5,10,3.21,6.28,,,8649
778279,2025-04-17,650911,663855,Cristopher Sánchez,Jordan Hicks,143,137,PHI,SF,2025,2025,0,0,regular,regular,3,3,3,3,1,1,3,2,0,1,3.12,5.87,0,0,0,0,17.3,15.3,18,15,6,10,3,2,5,6,1.33,1.37,19,14,9.87,8.22,,,8653
778283,2025-04-17,663436,676664,Davis Martin,JP Sears,145,133,CWS,ATH,2025,2025,0,0,regular,regular,3,3,3,3,2,2,1,1,2,2,4.24,4.24,0,0,0,0,17.0,17.0,19,17,8,8,2,3,5,3,1.41,1.18,10,16,5.29,8.47,,,8657
778285,2025-04-17,663903,676106,Brady Singer,Emerson Hancock,113,136,CIN,SEA,2025,2025,0,0,regular,regular,3,1,3,1,1,0,3,0,0,0,3.18,81.0,0,0,0,0,17.0,0.7,12,7,6,6,1,1,6,1,1.06,12.0,18,0,9.53,0.0,,,8652
778280,2025-04-17,571760,592866,Andrew Heaney,Trevor Williams,134,120,PIT,WSH,2025,2025,0,0,regular,regular,3,3,3,3,1,0,1,1,2,2,3.0,7.36,0,0,0,0,18.0,14.7,12,23,6,12,1,2,4,3,0.89,1.77,18,11,9.0,6.75,,,8655
778291,2025-04-17,665795,593958,Edward Cabrera,Eduardo Rodriguez,146,109,MIA,AZ,2025,2025,0,0,regular,regular,1,3,1,3,0,1,0,1,1,2,3.18,4.86,0,0,0,0,5.7,16.7,4,14,2,9,1,2,3,6,1.24,1.2,5,20,7.94,10.8,,,8648
778261,2025-04-18,642547,669372,Freddy Peralta,J.T. Ginn,158,133,MIL,ATH,2025,2025,0,0,regular,regular,4,1,4,1,1,0,2,1,2,0,2.31,1.69,0,0,0,0,23.3,5.3,13,5,6,1,3,1,8,2,0.9,1.31,28,6,10.8,10.13,,,8911
778260,2025-04-18,542881,657277,Tyler Anderson,Logan Webb,108,137,LAA,SF,2025,2025,0,0,regular,regular,3,4,3,4,0,2,3,3,0,1,2.87,2.62,0,0,0,0,15.7,24.0,8,20,5,7,3,1,10,7,1.15,1.12,15,26,8.62,9.75,,,8914
778269,2025-04-18,687473,606996,Ryan Gusto,Kyle Hart,117,135,HOU,SD,2025,2025,0,0,regular,regular,1,3,1,3,0,1,0,2,1,0,6.75,5.4,0,0,0,0,4.0,11.7,4,8,3,7,1,2,1,5,1.25,1.11,6,8,13.5,6.17,,,8912
778263,2025-04-18,594798,808967,Jacob deGrom,Yoshinobu Yamamoto,140,119,TEX,LAD,2025,2025,0,0,regular,regular,3,4,3,4,0,2,2,3,1,1,4.3,1.23,0,0,0,0,14.7,22.0,13,13,7,3,4,2,6,7,1.3,0.91,13,28,7.98,11.45,,,8910
778284,2025-04-18,693821,663978,Bryce Elder,Chris Paddack,144,142,ATL,MIN,2025,2025,0,0,regular,regular,2,3,2,3,0,0,0,0,2,2,7.2,9.49,0,0,0,0,10.0,12.3,12,15,8,13,4,3,2,8,1.4,1.86,7,9,6.3,6.57,,,8905
778275,2025-04-18,690928,527048,Hunter Dobbins,Martín Pérez,111,145,BOS,CWS,2025,2025,0,0,regular,regular,1,3,1,3,0,2,1,1,0,1,3.6,1.59,0,0,0,0,5.0,17.0,8,9,2,3,0,0,2,9,2.0,1.06,5,18,9.0,9.53,,,8900
778270,2025-04-18,656849,571945,David Peterson,Miles Mikolas,121,138,NYM,STL,2025,2025,0,0,regular,regular,3,3,3,3,2,0,1,0,1,2,2.7,9.0,0,0,0,0,16.7,13.0,15,16,5,13,2,0,8,5,1.38,1.62,17,10,9.18,6.92,,,8908
778277,2025-04-18,695549,666142,Jackson Jobe,Cole Ragans,116,118,DET,KC,2025,2025,0,0,regular,regular,3,4,3,4,1,2,2,2,0,2,3.0,2.28,0,0,0,0,15.0,23.7,9,18,5,6,2,1,8,4,1.13,0.93,9,34,5.4,12.93,,,8903
778272,2025-04-18,656876,607074,Drew Rasmussen,Carlos Rodón,139,147,TB,NYY,2025,2025,0,0,regular,regular,3,4,3,4,0,0,1,1,2,3,0.6,5.48,0,0,0,0,15.0,23.0,9,14,1,14,0,5,2,12,0.73,1.13,15,28,9.0,10.96,,,8906
778276,2025-04-18,700249,671096,Cade Povich,Andrew Abbott,110,113,BAL,CIN,2025,2025,0,0,regular,regular,3,1,3,1,1,0,0,1,2,0,3.6,1.8,0,0,0,0,15.0,5.0,24,2,6,1,1,1,3,2,1.8,0.8,14,5,8.4,9.0,,,8901
778274,2025-04-18,554430,645261,Zack Wheeler,Sandy Alcantara,143,146,PHI,MIA,2025,2025,0,0,regular,regular,4,3,4,3,2,0,2,2,2,0,4.07,4.7,0,0,0,0,24.3,15.3,20,10,11,8,4,1,6,8,1.07,1.17,28,12,10.36,7.04,,,8904
778271,2025-04-18,669387,682847,Carmen Mlodzinski,Luis Ortiz,134,114,PIT,CLE,2025,2025,0,0,regular,regular,3,3,3,3,0,1,1,1,1,2,6.23,6.06,0,0,0,0,13.0,16.3,17,17,9,11,0,3,6,6,1.77,1.41,14,15,9.69,8.27,,,8902
778268,2025-04-18,607067,669203,Colin Rea,Corbin Burnes,112,109,CHC,AZ,2025,2025,0,0,regular,regular,1,3,1,3,0,1,0,1,0,1,2.45,5.28,0,0,0,0,3.7,15.3,4,15,1,9,0,3,1,9,1.36,1.57,5,14,12.27,8.22,,,8909
778273,2025-04-18,670102,693433,Bowden Francis,Bryan Woo,141,136,TOR,SEA,2025,2025,0,0,regular,regular,3,3,3,3,1,2,1,2,2,1,3.71,2.84,0,0,0,0,17.0,19.0,11,14,7,6,4,2,7,4,1.06,0.95,15,18,7.94,8.53,,,8907
778264,2025-04-19,676979,681343,Garrett Crochet,Shane Smith,111,145,BOS,CWS,2025,2025,0,0,regular,regular,4,3,4,3,2,2,3,0,1,3,1.38,2.04,0,0,0,0,26.0,17.7,15,9,4,4,1,0,8,7,0.88,0.91,28,12,9.69,6.11,,,9279
778243,2025-04-19,543294,694738,Kyle Hendricks,Landen Roupp,108,137,LAA,SF,2025,2025,0,0,regular,regular,3,3,3,3,1,1,2,1,1,1,4.2,4.8,0,0,0,0,15.0,15.0,13,17,7,8,2,1,5,7,1.2,1.6,9,20,5.4,12.0,,,9293
778267,2025-04-19,519242,623437,Chris Sale,Justin Topa,144,142,ATL,MIN,2025,2025,0,0,regular,regular,4,0,4,0,0,0,0,0,3,0,6.63,0.0,0,0,0,0,19.0,0.0,25,0,14,0,3,0,4,0,1.53,0.0,24,0,11.37,0.0,,,9284
778253,2025-04-19,694477,622663,Chad Patrick,Luis Severino,158,133,MIL,ATH,2025,2025,0,0,regular,regular,3,4,3,4,0,1,1,0,1,4,0.63,4.01,0,0,0,0,14.3,24.7,10,21,1,11,1,4,8,10,1.26,1.26,12,21,7.53,7.66,,,9290
778259,2025-04-19,669713,650633,Hayden Wesneski,Michael King,117,135,HOU,SD,2025,2025,0,0,regular,regular,3,4,3,4,2,1,1,3,2,0,4.0,2.42,0,0,0,0,18.0,22.3,10,16,8,6,5,2,3,8,0.72,1.07,21,24,10.5,9.67,,,9291
778255,2025-04-19,669358,471911,Shane Baz,Carlos Carrasco,139,147,TB,NYY,2025,2025,0,0,regular,regular,3,3,3,3,3,0,2,2,1,1,1.42,4.91,0,0,0,0,19.0,14.7,12,12,3,8,2,4,4,5,0.84,1.16,27,12,12.79,7.36,,,9285
778247,2025-04-19,801403,669022,Chase Dollander,MacKenzie Gore,115,120,COL,WSH,2025,2025,0,0,regular,regular,2,4,2,4,0,2,1,1,1,3,5.06,3.52,0,0,0,0,10.7,23.0,10,23,6,9,4,2,3,6,1.22,1.26,13,32,10.97,12.52,,,9292
778251,2025-04-19,543135,808963,Nathan Eovaldi,Roki Sasaki,140,119,TEX,LAD,2025,2025,0,0,regular,regular,4,4,4,4,2,0,1,0,3,1,2.55,3.29,0,0,0,0,24.7,13.7,16,11,7,5,2,1,2,13,0.73,1.76,24,12,8.76,7.9,,,9289
778256,2025-04-19,673540,669461,Kodai Senga,Matthew Liberatore,121,138,NYM,STL,2025,2025,0,0,regular,regular,3,3,3,3,1,2,2,1,1,2,1.06,3.93,0,0,0,0,17.0,18.3,12,17,2,8,1,1,5,1,1.0,0.98,16,18,8.47,8.84,,,9287
778254,2025-04-19,694973,594902,Paul Skenes,Ben Lively,134,114,PIT,CLE,2025,2025,0,0,regular,regular,4,4,4,4,2,0,2,2,2,2,2.96,4.87,0,0,0,0,24.3,20.3,15,20,8,11,0,3,3,7,0.74,1.33,26,16,9.62,7.08,,,9281
778262,2025-04-19,687064,668881,Brandon Young,Hunter Greene,110,113,BAL,CIN,2025,2025,0,0,regular,regular,0,4,0,4,0,3,0,2,0,2,0.0,0.98,0,0,0,0,0.0,27.7,0,12,0,3,0,1,0,4,0.0,0.58,0,31,0.0,10.08,,,9280
778258,2025-04-19,621244,669302,José Berríos,Logan Gilbert,141,136,TOR,SEA,2025,2025,0,0,regular,regular,4,4,4,4,1,1,3,3,1,1,5.16,2.38,0,0,0,0,22.7,22.7,24,11,13,6,5,3,9,4,1.46,0.66,21,32,8.34,12.71,,,9286
778257,2025-04-19,676962,668678,Ben Brown,Zac Gallen,112,109,CHC,AZ,2025,2025,0,0,regular,regular,3,4,3,4,1,2,2,2,1,2,4.8,4.64,0,0,0,0,15.0,21.3,18,19,8,11,2,3,6,11,1.6,1.41,15,24,9.0,10.12,,,9288
778265,2025-04-19,663554,607625,Casey Mize,Seth Lugo,116,118,DET,KC,2025,2025,0,0,regular,regular,3,4,3,4,1,1,2,2,1,2,2.6,3.86,0,0,0,0,17.3,23.3,12,21,5,10,2,5,6,9,1.04,1.29,15,16,7.79,6.17,,,9282
778252,2025-04-19,592836,615698,Taijuan Walker,Cal Quantrill,143,146,PHI,MIA,2025,2025,0,0,regular,regular,3,3,3,3,1,0,1,2,1,1,2.3,5.79,0,0,0,0,15.7,14.0,14,19,4,9,2,2,5,6,1.21,1.79,14,8,8.04,5.14,,,9283
778237,2025-04-20,664285,656302,Framber Valdez,Dylan Cease,117,135,HOU,SD,2025,2025,0,0,regular,regular,4,4,4,4,2,1,2,2,2,1,4.91,6.64,0,0,0,0,22.0,20.3,20,24,12,15,2,2,8,7,1.27,1.52,24,24,9.82,10.62,,,9472
778232,2025-04-20,579328,434378,Yusei Kikuchi,Justin Verlander,108,137,LAA,SF,2025,2025,0,0,regular,regular,4,4,4,4,3,0,0,1,4,2,4.12,6.75,0,0,0,0,24.0,18.7,18,24,11,14,4,3,10,9,1.17,1.77,22,17,8.25,8.2,,,9474
778235,2025-04-20,607536,663623,Kyle Freeland,Jake Irvin,115,120,COL,WSH,2025,2025,0,0,regular,regular,4,4,4,4,2,1,0,1,4,3,4.88,3.91,0,0,0,0,24.0,23.0,27,21,13,10,1,4,2,7,1.21,1.22,17,18,6.38,7.04,,,9473
778234,2025-04-20,641816,607192,Tyler Mahle,Tyler Glasnow,140,119,TEX,LAD,2025,2025,0,0,regular,regular,4,3,4,3,2,1,3,1,0,1,0.92,4.85,0,0,0,0,19.7,13.0,8,7,2,7,0,2,9,9,0.86,1.23,21,17,9.61,11.77,,,9470
778239,2025-04-20,701656,605488,Logan Henderson,Jeffrey Springs,158,133,MIL,ATH,2025,2025,0,0,regular,regular,0,4,0,4,0,2,0,3,0,0,0.0,4.5,0,0,0,0,0.0,20.0,0,18,0,10,0,3,0,10,0.0,1.4,0,20,0.0,9.0,,,9471
778240,2025-04-20,686752,608331,Ryan Pepiot,Max Fried,139,147,TB,NYY,2025,2025,0,0,regular,regular,4,4,4,4,1,2,2,3,2,0,4.91,1.87,0,0,0,0,22.0,24.0,26,23,12,5,6,2,9,5,1.59,1.17,24,28,9.82,10.5,,,9466
778244,2025-04-20,605280,543243,Clay Holmes,Sonny Gray,121,138,NYM,STL,2025,2025,0,0,regular,regular,4,4,4,4,0,1,2,4,1,0,3.66,3.13,0,0,0,0,19.7,23.0,18,15,8,8,0,4,11,3,1.47,0.78,28,23,12.81,9.0,,,9468
778236,2025-04-20,592791,518876,Jameson Taillon,Merrill Kelly,112,109,CHC,AZ,2025,2025,0,0,regular,regular,4,4,4,4,2,2,2,3,2,0,5.4,5.57,0,0,0,0,21.7,21.0,22,18,13,13,5,3,5,10,1.25,1.33,18,16,7.48,6.86,,,9469
778241,2025-04-20,687922,622491,Easton Lucas,Luis Castillo,141,136,TOR,SEA,2025,2025,0,0,regular,regular,3,4,3,4,0,1,2,1,1,3,4.7,4.22,0,0,0,0,15.3,21.3,10,20,8,10,3,3,7,10,1.11,1.41,14,18,8.22,7.59,,,9467
778248,2025-04-20,666200,687362,Jesús Luzardo,Connor Gillispie,143,146,PHI,MIA,2025,2025,0,0,regular,regular,4,4,4,4,2,0,3,0,1,4,2.31,6.63,0,0,0,0,23.3,19.0,18,19,6,14,1,4,7,7,1.07,1.37,29,18,11.19,8.53,,,9464
778245,2025-04-20,656557,680732,Tanner Houck,Sean Burke,111,145,BOS,CWS,2025,2025,0,0,regular,regular,4,4,4,4,1,1,0,1,2,1,9.16,7.56,0,0,0,0,18.7,16.7,27,19,19,14,5,5,9,6,1.93,1.5,11,10,5.3,5.4,,,9460
778249,2025-04-20,656550,657746,Grant Holmes,Joe Ryan,144,142,ATL,MIN,2025,2025,0,0,regular,regular,3,4,3,4,1,1,1,1,2,3,4.02,2.45,0,0,0,0,15.7,22.0,9,15,7,6,2,2,10,2,1.21,0.77,13,23,7.47,9.41,,,9465
778242,2025-04-20,656605,671106,Mitch Keller,Logan Allen,134,114,PIT,CLE,2025,2025,0,0,regular,regular,4,3,4,3,3,0,2,1,1,1,4.3,2.3,0,0,0,0,23.0,15.7,23,13,11,4,1,1,8,9,1.35,1.4,17,11,6.65,6.32,,,9462
778250,2025-04-20,450203,608718,Charlie Morton,Brent Suter,110,113,BAL,CIN,2025,2025,0,0,regular,regular,4,0,4,0,0,0,0,0,3,0,8.84,0.0,0,0,0,0,18.3,0.0,24,0,18,0,4,0,11,0,1.91,0.0,19,0,9.33,0.0,,,9461
778266,2025-04-20,622608,695418,Antonio Senzatela,Brad Lord,115,120,COL,WSH,2025,2025,0,0,regular,regular,4,2,4,2,0,0,0,0,3,1,5.89,4.91,0,0,0,0,18.3,7.3,36,8,12,4,4,0,4,5,2.18,1.77,7,5,3.44,6.14,,,887714
778246,2025-04-20,669373,608379,Tarik Skubal,Michael Wacha,116,118,DET,KC,2025,2025,0,0,regular,regular,4,4,4,4,2,0,2,1,2,3,2.66,4.35,0,0,0,0,23.7,20.7,20,17,7,10,3,1,4,10,1.01,1.31,25,15,9.51,6.53,,,9463
778226,2025-04-21,592662,682990,Robbie Ray,Quinn Priester,137,158,SF,MIL,2025,2025,0,0,regular,regular,4,2,4,2,1,0,2,1,0,1,4.19,0.9,0,0,0,0,19.3,10.0,15,7,9,1,4,1,15,5,1.55,1.2,21,8,9.78,7.2,,,9852
778231,2025-04-21,686613,592332,Hunter Brown,Kevin Gausman,117,141,HOU,TOR,2025,2025,0,0,regular,regular,4,4,4,4,4,3,2,3,2,1,1.5,2.49,0,0,0,0,24.0,25.3,15,15,4,7,1,4,5,3,0.83,0.71,22,20,8.25,7.11,,,9851
778233,2025-04-21,680885,607200,Spencer Schwellenbach,Erick Fedde,144,138,ATL,STL,2025,2025,0,0,regular,regular,4,4,4,4,3,3,2,1,2,2,2.55,3.43,0,0,0,0,24.7,21.0,16,13,7,8,3,2,5,11,0.85,1.14,22,10,8.03,4.29,,,9850
778225,2025-04-21,656731,605400,Tylor Megill,Aaron Nola,121,143,NYM,PHI,2025,2025,0,0,regular,regular,4,4,4,4,0,1,2,0,2,4,1.4,6.65,0,0,0,0,19.3,21.7,19,27,3,16,0,4,7,9,1.34,1.66,20,25,9.31,10.38,,,9848
778230,2025-04-21,676974,666157,Max Meyer,Nick Lodolo,146,113,MIA,CIN,2025,2025,0,0,regular,regular,4,4,4,4,3,3,2,2,2,1,2.62,2.31,0,0,0,0,24.0,23.3,20,17,7,6,3,3,7,2,1.12,0.81,27,14,10.12,5.4,,,9846
778227,2025-04-21,668909,657376,Gavin Williams,Clarke Schmidt,114,147,CLE,NYY,2025,2025,0,0,regular,regular,4,1,4,1,0,0,1,1,2,0,4.58,4.76,0,0,0,0,19.7,5.7,16,4,10,3,3,0,10,2,1.32,1.06,18,2,8.24,3.18,,,9847
778238,2025-04-21,621111,686563,Walker Buehler,Jonathan Cannon,111,145,BOS,CWS,2025,2025,0,0,regular,regular,4,4,4,4,1,0,3,0,1,3,5.23,4.42,0,0,0,0,20.7,18.3,21,17,12,9,4,3,5,11,1.26,1.53,17,18,7.4,8.84,,,9845
778228,2025-04-21,672456,681190,Keider Montero,Randy Vásquez,116,135,DET,SD,2025,2025,0,0,regular,regular,1,4,1,4,0,1,0,2,1,2,9.0,1.74,0,0,0,0,5.0,20.7,8,14,5,4,3,0,1,14,1.8,1.35,8,8,14.4,3.48,,,9849
778216,2025-04-22,641927,663436,Bailey Ober,Davis Martin,142,145,MIN,CWS,2025,2025,0,0,regular,regular,4,4,4,4,2,2,1,1,1,3,6.16,4.84,0,0,0,0,19.0,22.3,21,27,13,12,5,4,6,6,1.42,1.48,17,13,8.05,5.24,,,10221
778213,2025-04-22,674370,571578,Osvaldo Bido,Patrick Corbin,133,140,ATH,TEX,2025,2025,0,0,regular,regular,4,2,4,2,0,0,3,1,1,1,2.61,3.86,0,0,0,0,20.7,9.3,23,10,6,4,1,1,7,3,1.45,1.39,14,6,6.1,5.79,,,66820
778210,2025-04-22,663855,500779,Jordan Hicks,Jose Quintana,137,158,SF,MIL,2025,2025,0,0,regular,regular,4,2,4,2,1,1,2,2,2,0,6.04,0.71,0,0,0,0,22.3,12.7,21,8,15,1,2,1,10,3,1.39,0.87,19,6,7.66,4.26,,,10225
778212,2025-04-22,694297,641793,Brandon Pfaadt,Zack Littell,109,139,AZ,TB,2025,2025,0,0,regular,regular,4,4,4,4,2,2,3,0,1,4,3.04,5.48,0,0,0,0,23.7,23.0,21,23,8,14,5,6,5,6,1.1,1.26,18,19,6.85,7.43,,,10227
778211,2025-04-22,667755,663559,José Soriano,Bailey Falter,108,134,LAA,PIT,2025,2025,0,0,regular,regular,4,4,4,4,2,2,2,1,2,3,3.16,4.91,0,0,0,0,25.7,22.0,22,19,9,12,2,3,10,7,1.25,1.18,20,15,7.01,6.14,,,10226
778217,2025-04-22,669854,605135,Ronel Blanco,Chris Bassitt,117,141,HOU,TOR,2025,2025,0,0,regular,regular,4,4,4,4,0,2,1,2,2,2,6.48,0.77,0,0,0,0,16.7,23.3,18,20,12,2,2,0,10,5,1.68,1.07,17,31,9.18,11.96,,,10224
778220,2025-04-22,684007,669160,Shota Imanaga,Dustin May,112,119,CHC,LAD,2025,2025,0,0,regular,regular,5,3,5,3,2,2,3,2,2,1,2.22,1.06,0,0,0,0,28.3,17.0,18,7,7,2,4,0,10,6,0.99,0.76,21,14,6.67,7.41,,,10223
778229,2025-04-22,656240,669467,Scott Blewett,Andre Pallante,144,138,ATL,STL,2025,2025,0,0,regular,regular,0,4,0,4,0,1,0,2,0,2,0.0,3.22,0,0,0,0,0.0,22.3,0,17,0,8,0,3,0,7,0.0,1.07,0,15,0.0,6.04,,,10220
778223,2025-04-22,656288,650911,Griffin Canning,Cristopher Sánchez,121,143,NYM,PHI,2025,2025,0,0,regular,regular,4,4,4,4,1,2,2,4,1,0,3.43,2.96,0,0,0,0,21.0,24.3,18,22,8,8,2,4,10,6,1.33,1.15,21,31,9.0,11.47,,,10217
778224,2025-04-22,678394,682243,Brayan Bello,Bryce Miller,111,136,BOS,SEA,2025,2025,0,0,regular,regular,0,4,0,4,0,0,0,2,0,2,0.0,3.43,0,0,0,0,0.0,21.0,0,18,0,8,0,1,0,10,0.0,1.33,0,21,0.0,9.0,,,10219
778222,2025-04-22,680730,665152,Mitchell Parker,Dean Kremer,120,110,WSH,BAL,2025,2025,0,0,regular,regular,4,4,4,4,4,0,3,2,1,2,1.85,6.41,0,0,0,0,24.3,19.7,18,25,5,14,1,5,9,4,1.11,1.47,16,13,5.92,5.95,,,10214
778219,2025-04-22,665795,607259,Edward Cabrera,Nick Martinez,146,113,MIA,CIN,2025,2025,0,0,regular,regular,2,4,2,4,0,0,0,0,2,4,6.52,6.0,0,0,0,0,9.7,21.0,8,23,7,14,2,4,6,7,1.45,1.43,11,19,10.24,8.14,,,10215
778221,2025-04-22,656427,601713,Jack Flaherty,Nick Pivetta,116,135,DET,SD,2025,2025,0,0,regular,regular,4,4,4,4,0,3,1,3,3,0,2.53,1.57,0,0,0,0,21.3,23.0,14,14,6,4,2,1,9,5,1.08,0.83,25,24,10.55,9.39,,,10218
778218,2025-04-22,676440,701542,Tanner Bibee,Will Warren,114,147,CLE,NYY,2025,2025,0,0,regular,regular,4,4,4,4,0,0,1,1,2,2,5.85,5.17,0,0,0,0,20.0,15.7,19,13,13,9,7,2,11,9,1.5,1.4,15,16,6.75,9.19,,,10216
778215,2025-04-22,663460,663372,Kris Bubic,Ryan Feltner,118,115,KC,COL,2025,2025,0,0,regular,regular,4,4,4,4,3,1,2,1,2,2,1.88,4.82,0,0,0,0,24.0,18.7,20,20,5,10,1,3,9,10,1.21,1.61,27,17,10.12,8.2,,,10222
778202,2025-04-23,686799,571760,Jack Kochanowicz,Andrew Heaney,108,134,LAA,PIT,2025,2025,0,0,regular,regular,4,4,4,4,1,2,2,2,2,2,6.2,2.13,0,0,0,0,20.3,25.3,23,17,14,6,4,1,7,6,1.48,0.91,10,22,4.43,7.82,,,10399
778197,2025-04-23,676664,677958,JP Sears,Kumar Rocker,133,140,ATH,TEX,2025,2025,0,0,regular,regular,4,4,4,4,3,1,2,2,2,0,3.13,6.38,0,0,0,0,23.0,18.3,20,23,8,13,3,2,5,4,1.09,1.47,18,14,7.04,6.87,,,64166
778198,2025-04-23,657277,642547,Logan Webb,Freddy Peralta,137,158,SF,MIL,2025,2025,0,0,regular,regular,5,5,5,5,3,1,3,3,2,2,2.4,1.91,0,0,0,0,30.0,28.3,24,20,8,6,1,3,7,9,1.03,1.02,38,33,11.4,10.48,,,10398
778199,2025-04-23,593958,671737,Eduardo Rodriguez,Taj Bradley,109,139,AZ,TB,2025,2025,0,0,regular,regular,4,4,4,4,1,2,2,2,2,2,4.09,5.24,0,0,0,0,22.0,22.3,24,21,10,13,2,3,6,10,1.36,1.39,29,24,11.86,9.67,,,10400
778201,2025-04-23,701581,669060,David Festa,Bryse Wilson,142,145,MIN,CWS,2025,2025,0,0,regular,regular,2,0,2,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,9.0,0.0,8,0,0,0,0,0,2,0,1.11,0.0,10,0,10.0,0.0,,,10394
778205,2025-04-23,571510,676508,Matthew Boyd,Ben Casparius,112,119,CHC,LAD,2025,2025,0,0,regular,regular,4,0,4,0,2,0,1,0,3,0,2.01,0.0,0,0,0,0,22.3,0.0,19,0,5,0,1,0,9,0,1.25,0.0,20,0,8.06,0.0,,,10396
778200,2025-04-23,687473,670102,Ryan Gusto,Bowden Francis,117,141,HOU,TOR,2025,2025,0,0,regular,regular,2,4,2,4,0,2,1,2,1,2,5.0,3.13,0,0,0,0,9.0,23.0,13,16,5,8,1,5,1,8,1.56,1.04,8,20,8.0,7.83,,,10397
778204,2025-04-23,592866,608372,Trevor Williams,Tomoyuki Sugano,120,110,WSH,BAL,2025,2025,0,0,regular,regular,4,4,4,4,0,1,1,2,3,1,5.95,3.43,0,0,0,0,19.7,21.0,26,22,13,8,3,4,6,5,1.63,1.29,16,8,7.32,3.43,,,10387
778206,2025-04-23,682847,607074,Luis Ortiz,Carlos Rodón,114,147,CLE,NYY,2025,2025,0,0,regular,regular,4,5,4,5,1,1,2,2,2,3,5.48,4.34,0,0,0,0,21.3,29.0,21,16,13,14,4,5,9,16,1.41,1.1,23,37,9.7,11.48,,,10389
778208,2025-04-23,645261,663903,Sandy Alcantara,Brady Singer,146,113,MIA,CIN,2025,2025,0,0,regular,regular,4,4,4,4,0,1,2,3,0,1,7.27,3.8,0,0,0,0,17.3,21.3,14,18,14,9,2,2,10,9,1.38,1.27,13,24,6.75,10.13,,,10388
778203,2025-04-23,656849,554430,David Peterson,Zack Wheeler,121,143,NYM,PHI,2025,2025,0,0,regular,regular,4,5,4,5,2,3,2,3,1,2,3.27,3.73,0,0,0,0,22.0,31.3,22,25,8,13,2,5,8,6,1.36,0.99,26,41,10.64,11.78,,,10390
778209,2025-04-23,681857,606996,Reese Olson,Kyle Hart,116,135,DET,SD,2025,2025,0,0,regular,regular,4,4,4,4,1,1,2,2,1,1,4.5,6.48,0,0,0,0,20.0,16.7,21,18,10,12,1,4,10,5,1.55,1.38,18,10,8.1,5.4,,,10391
778214,2025-04-23,693821,571945,Bryce Elder,Miles Mikolas,144,138,ATL,STL,2025,2025,0,0,regular,regular,3,4,3,4,0,0,1,0,2,3,7.2,7.64,0,0,0,0,15.0,17.7,18,21,12,15,5,0,5,7,1.53,1.58,10,11,6.0,5.6,,,10393
778207,2025-04-23,656794,676106,Sean Newcomb,Emerson Hancock,111,136,BOS,SEA,2025,2025,0,0,regular,regular,4,2,4,2,0,0,0,1,2,0,3.63,12.71,0,0,0,0,17.3,5.7,24,12,7,8,0,2,9,1,1.9,2.29,19,4,9.87,6.35,,,10392
