balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
43119,776757,2025-08-13,141,112,TOR,CHC,Toronto Blue Jays,Chicago Cubs,Blue Jays,Cubs,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,122,118,70,67,52,51,0.574,0.568,593,600,561,487,32,113,4.86,5.08,4.6,4.13,0.26,0.96,0.0,0.0,0.0,0.0,0.574,0.568,0.0,0.0,39,36,19,22,31,31,33,29,W2,L2,0,0,0.0,0.0,0.0,0.0,0.5737704918032787,0.5677966101694916,0.6724137931034483,0.6206896551724138,0.484375,0.5166666666666667,0.6428571428571429,0.5,0.5737704918032787,0.5677966101694916,0.6,0.4,False
43120,776766,2025-08-13,114,146,CLE,MIA,Cleveland Guardians,Miami Marlins,Guardians,Marlins,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,123,120,65,57,58,63,0.528,0.475,496,509,506,576,-10,-67,4.03,4.24,4.11,4.8,-0.08,-0.56,0.0,0.0,0.0,0.0,0.528,0.475,0.0,0.0,31,28,27,31,34,29,31,32,W1,L5,0,0,0.0,0.0,0.0,0.0,0.5284552845528455,0.475,0.5344827586206896,0.4745762711864407,0.5230769230769231,0.4754098360655737,0.5555555555555556,0.4666666666666667,0.5284552845528455,0.475,0.8,0.2,False
43121,776760,2025-08-13,147,142,NYY,MIN,New York Yankees,Minnesota Twins,Yankees,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2025,2025,121,121,65,58,56,63,0.537,0.479,616,511,519,544,97,-33,5.09,4.22,4.29,4.5,0.8,-0.27,0.0,0.0,0.0,0.0,0.537,0.479,0.0,0.0,38,33,24,25,27,25,32,38,W2,L2,0,0,0.0,0.0,0.0,0.0,0.5371900826446281,0.4793388429752066,0.6129032258064516,0.5689655172413793,0.4576271186440678,0.3968253968253968,0.35,0.5,0.5371900826446281,0.4793388429752066,0.4,0.5,False
43122,776765,2025-08-13,113,143,CIN,PHI,Cincinnati Reds,Philadelphia Phillies,Reds,Phillies,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,125,122,64,71,61,51,0.512,0.582,555,573,521,487,34,86,4.44,4.7,4.17,3.99,0.27,0.7,0.0,0.0,0.0,0.0,0.512,0.582,0.0,0.0,35,39,29,22,29,32,32,29,W1,L1,0,0,0.0,0.0,0.0,0.0,0.512,0.5819672131147541,0.546875,0.639344262295082,0.4754098360655737,0.5245901639344263,0.4375,0.6153846153846154,0.512,0.5819672131147541,0.5,0.7,False
43123,776761,2025-08-13,110,136,BAL,SEA,Baltimore Orioles,Seattle Mariners,Orioles,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,125,120,55,67,70,53,0.44,0.558,546,548,640,510,-94,38,4.37,4.57,5.12,4.25,-0.75,0.32,0.0,0.0,0.0,0.0,0.44,0.558,0.0,0.0,30,37,31,25,25,30,39,28,L3,W8,0,0,0.0,0.0,0.0,0.0,0.44,0.5583333333333333,0.4918032786885246,0.5967741935483871,0.390625,0.5172413793103449,0.5294117647058824,0.55,0.44,0.5583333333333333,0.3,0.9,False
43124,776746,2025-08-13,140,109,TEX,AZ,Texas Rangers,Arizona Diamondbacks,Rangers,D-backs,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2025,2025,121,121,61,58,60,63,0.504,0.479,491,592,432,591,59,1,4.06,4.89,3.57,4.88,0.49,0.01,0.0,0.0,0.0,0.0,0.504,0.479,0.0,0.0,37,30,25,30,24,28,35,33,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5041322314049587,0.4793388429752066,0.5967741935483871,0.5,0.4067796610169492,0.4590163934426229,0.5,0.6,0.5041322314049587,0.4793388429752066,0.4,0.7,False
43125,776753,2025-08-13,117,111,HOU,BOS,Houston Astros,Boston Red Sox,Astros,Red Sox,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,120,126,67,70,53,56,0.558,0.556,521,652,479,539,42,113,4.34,5.17,3.99,4.28,0.35,0.9,0.0,0.0,0.0,0.0,0.558,0.556,0.0,0.0,36,43,25,22,31,27,28,34,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5583333333333333,0.5555555555555556,0.5901639344262295,0.6615384615384615,0.5254237288135594,0.4426229508196721,0.3888888888888889,0.75,0.5583333333333333,0.5555555555555556,0.5,0.6,False
43126,776758,2025-08-13,138,115,STL,COL,St. Louis Cardinals,Colorado Rockies,Cardinals,Rockies,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2025,2025,127,122,66,32,61,90,0.52,0.262,564,447,568,786,-4,-339,4.44,3.66,4.47,6.44,-0.03,-2.78,0.0,0.0,0.0,0.0,0.52,0.262,0.0,0.0,37,17,26,43,29,15,35,47,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5196850393700787,0.2622950819672131,0.5873015873015873,0.2833333333333333,0.453125,0.2419354838709677,0.4,0.16666666666666666,0.5196850393700787,0.2622950819672131,0.6,0.2,False
43127,776754,2025-08-13,145,116,CWS,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,122,125,44,72,78,53,0.361,0.576,470,615,547,521,-77,94,3.85,4.92,4.48,4.17,-0.63,0.75,0.0,0.0,0.0,0.0,0.361,0.576,0.0,0.0,26,40,37,25,18,32,41,28,W1,L1,0,0,0.0,0.0,0.0,0.0,0.360655737704918,0.576,0.4126984126984127,0.6153846153846154,0.3050847457627119,0.5333333333333333,0.4117647058823529,0.6111111111111112,0.360655737704918,0.576,0.3,0.5,True
43128,776755,2025-08-13,158,134,MIL,PIT,Milwaukee Brewers,Pittsburgh Pirates,Brewers,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,120,122,76,52,44,70,0.633,0.426,615,435,458,509,157,-74,5.12,3.57,3.82,4.17,1.31,-0.61,0.0,0.0,0.0,0.0,0.633,0.426,0.0,0.0,41,34,20,29,35,18,24,41,W11,L4,0,0,0.0,0.0,0.0,0.0,0.6333333333333333,0.4262295081967213,0.6721311475409836,0.5396825396825397,0.5932203389830508,0.3050847457627119,0.7222222222222222,0.4375,0.6333333333333333,0.4262295081967213,1.0,0.4,True
43129,776759,2025-08-13,118,120,KC,WSH,Kansas City Royals,Washington Nationals,Royals,Nationals,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,123,122,62,47,61,75,0.504,0.385,465,511,473,679,-8,-168,3.78,4.19,3.85,5.57,-0.07,-1.38,0.0,0.0,0.0,0.0,0.504,0.385,0.0,0.0,32,22,28,38,30,25,33,37,W2,L2,0,0,0.0,0.0,0.0,0.0,0.5040650406504065,0.3852459016393442,0.5333333333333333,0.3666666666666666,0.4761904761904761,0.4032258064516129,0.38461538461538464,0.0,0.5040650406504065,0.3852459016393442,0.5,0.3,False
43130,776752,2025-08-13,108,119,LAA,LAD,Los Angeles Angels,Los Angeles Dodgers,Angels,Dodgers,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2025,2025,120,120,58,68,62,52,0.483,0.567,529,621,595,540,-66,81,4.41,5.17,4.96,4.5,-0.55,0.67,0.0,0.0,0.0,0.0,0.483,0.567,0.0,0.0,32,38,30,24,26,30,32,28,W2,L3,0,0,0.0,0.0,0.0,0.0,0.4833333333333333,0.5666666666666667,0.5161290322580645,0.6129032258064516,0.4482758620689655,0.5172413793103449,0.6,0.75,0.4833333333333333,0.5666666666666667,0.5,0.4,False
43131,776749,2025-08-13,137,135,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,120,121,59,68,61,53,0.492,0.562,490,499,486,461,4,38,4.08,4.12,4.05,3.81,0.03,0.31,0.0,0.0,0.0,0.0,0.492,0.562,0.0,0.0,29,38,30,20,30,30,31,33,L4,W4,0,0,0.0,0.0,0.0,0.0,0.4916666666666666,0.5619834710743802,0.4915254237288136,0.6551724137931034,0.4918032786885246,0.4761904761904761,0.42105263157894735,0.4782608695652174,0.4916666666666666,0.5619834710743802,0.4,0.7,True
68289,776751,2025-08-13,133,139,ATH,TB,Athletics,Tampa Bay Rays,Athletics,Rays,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,122,121,54,58,68,63,0.443,0.479,542,538,637,501,-95,37,4.44,4.45,5.22,4.14,-0.78,0.31,0.0,0.0,0.0,0.0,0.443,0.479,0.0,0.0,24,32,35,30,30,26,33,33,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4426229508196721,0.4793388429752066,0.4067796610169492,0.5161290322580645,0.4761904761904761,0.4406779661016949,0.4444444444444444,0.3333333333333333,0.4426229508196721,0.4793388429752066,0.5,0.4,False
43293,776748,2025-08-14,121,144,NYM,ATL,New York Mets,Atlanta Braves,Mets,Braves,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,123,123,64,54,59,69,0.52,0.439,541,530,518,544,23,-14,4.4,4.31,4.21,4.42,0.19,-0.11,0.0,0.0,0.0,0.0,0.52,0.439,0.0,0.0,39,31,23,30,25,23,36,39,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5203252032520326,0.4390243902439024,0.6290322580645161,0.5081967213114754,0.4098360655737705,0.3709677419354839,0.4666666666666667,0.6086956521739131,0.5203252032520326,0.4390243902439024,0.2,0.6,True
43294,776747,2025-08-14,141,112,TOR,CHC,Toronto Blue Jays,Chicago Cubs,Blue Jays,Cubs,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,123,119,70,68,53,51,0.569,0.571,594,604,565,488,29,116,4.83,5.08,4.59,4.1,0.24,0.97,0.0,0.0,0.0,0.0,0.569,0.571,0.0,0.0,39,36,20,22,31,32,33,29,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5691056910569106,0.5714285714285714,0.6610169491525424,0.6206896551724138,0.484375,0.5245901639344263,0.6428571428571429,0.5,0.5691056910569106,0.5714285714285714,0.6,0.4,False
43295,776745,2025-08-14,114,146,CLE,MIA,Cleveland Guardians,Miami Marlins,Guardians,Marlins,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,124,121,65,58,59,63,0.524,0.479,500,522,519,580,-19,-58,4.03,4.31,4.19,4.79,-0.15,-0.48,0.0,0.0,0.0,0.0,0.524,0.479,0.0,0.0,31,28,28,31,34,30,31,32,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5241935483870968,0.4793388429752066,0.5254237288135594,0.4745762711864407,0.5230769230769231,0.4838709677419355,0.5555555555555556,0.4666666666666667,0.5241935483870968,0.4793388429752066,0.7,0.3,False
43296,776743,2025-08-14,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,123,123,48,71,75,52,0.39,0.577,519,573,686,495,-167,78,4.22,4.66,5.58,4.02,-1.36,0.63,0.0,0.0,0.0,0.0,0.39,0.577,0.0,0.0,22,39,38,22,26,32,37,30,W1,L2,0,0,0.0,0.0,0.0,0.0,0.3902439024390244,0.5772357723577236,0.3666666666666666,0.639344262295082,0.4126984126984127,0.5161290322580645,0.0,0.6153846153846154,0.3902439024390244,0.5772357723577236,0.4,0.7,True
43297,776750,2025-08-14,110,136,BAL,SEA,Baltimore Orioles,Seattle Mariners,Orioles,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,126,121,56,67,70,54,0.444,0.554,550,551,643,514,-93,37,4.37,4.55,5.1,4.25,-0.74,0.31,0.0,0.0,0.0,0.0,0.444,0.554,0.0,0.0,31,37,31,25,25,30,39,29,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5537190082644629,0.5,0.5967741935483871,0.390625,0.5084745762711864,0.5294117647058824,0.55,0.4444444444444444,0.5537190082644629,0.4,0.8,False
43298,776744,2025-08-14,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,122,126,59,73,63,53,0.484,0.579,515,616,545,521,-30,95,4.22,4.89,4.47,4.13,-0.25,0.75,0.0,0.0,0.0,0.0,0.484,0.579,0.0,0.0,33,40,25,25,26,33,38,28,W1,W1,0,0,0.0,0.0,0.0,0.0,0.4836065573770491,0.5793650793650794,0.5689655172413793,0.6153846153846154,0.40625,0.5409836065573771,0.5,0.631578947368421,0.4836065573770491,0.5793650793650794,0.6,0.5,True
43299,776742,2025-08-14,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,123,122,33,59,90,63,0.268,0.484,453,598,791,595,-338,3,3.68,4.9,6.43,4.88,-2.75,0.02,0.0,0.0,0.0,0.0,0.268,0.484,0.0,0.0,17,30,43,30,16,29,47,33,W2,W2,0,0,0.0,0.0,0.0,0.0,0.2682926829268293,0.4836065573770491,0.2833333333333333,0.5,0.2539682539682539,0.4677419354838709,0.16666666666666666,0.6,0.2682926829268293,0.4836065573770491,0.2,0.7,True
43654,776738,2025-08-15,114,144,CLE,ATL,Cleveland Guardians,Atlanta Braves,Guardians,Braves,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,125,124,66,55,59,69,0.528,0.444,509,534,523,547,-14,-13,4.07,4.31,4.18,4.41,-0.11,-0.1,0.0,0.0,0.0,0.0,0.528,0.444,0.0,0.0,32,31,28,30,34,24,31,39,W1,W2,0,0,0.0,0.0,0.0,0.0,0.528,0.4435483870967742,0.5333333333333333,0.5081967213114754,0.5230769230769231,0.3809523809523809,0.5555555555555556,0.625,0.528,0.4435483870967742,0.7,0.7,False
43655,776741,2025-08-15,111,146,BOS,MIA,Boston Red Sox,Miami Marlins,Red Sox,Marlins,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,127,122,70,58,57,64,0.551,0.475,653,526,543,589,110,-63,5.14,4.31,4.28,4.83,0.87,-0.52,0.0,0.0,0.0,0.0,0.551,0.475,0.0,0.0,43,28,22,31,27,30,35,33,L1,L1,0,0,0.0,0.0,0.0,0.0,0.5511811023622047,0.4754098360655737,0.6615384615384615,0.4745762711864407,0.4354838709677419,0.4761904761904761,0.75,0.4666666666666667,0.5511811023622047,0.4754098360655737,0.5,0.3,False
43656,776740,2025-08-15,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,126,121,65,77,61,44,0.516,0.636,563,627,521,463,42,164,4.47,5.18,4.13,3.83,0.33,1.36,0.0,0.0,0.0,0.0,0.516,0.636,0.0,0.0,36,42,29,20,29,35,32,24,W2,W12,0,0,0.0,0.0,0.0,0.0,0.5158730158730159,0.6363636363636364,0.5538461538461539,0.6774193548387096,0.4754098360655737,0.5932203389830508,0.4375,0.7368421052631579,0.5158730158730159,0.6363636363636364,0.6,1.0,True
43657,776739,2025-08-15,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,124,124,49,71,75,53,0.395,0.573,522,575,688,498,-166,77,4.21,4.64,5.55,4.02,-1.34,0.62,0.0,0.0,0.0,0.0,0.395,0.573,0.0,0.0,23,39,38,22,26,32,37,31,W2,L3,0,0,0.0,0.0,0.0,0.0,0.3951612903225806,0.5725806451612904,0.3770491803278688,0.639344262295082,0.4126984126984127,0.5079365079365079,0.14285714285714285,0.5714285714285714,0.3951612903225806,0.5725806451612904,0.5,0.6,True
43658,776736,2025-08-15,121,136,NYM,SEA,New York Mets,Seattle Mariners,Mets,Mariners,National League,American League,NL,AL,NL East,AL West,NL East,AL West,2025,2025,124,122,64,67,60,55,0.516,0.549,544,554,522,519,22,35,4.39,4.54,4.21,4.25,0.18,0.29,0.0,0.0,0.0,0.0,0.516,0.549,0.0,0.0,39,37,24,25,25,30,36,30,L2,L2,0,0,0.0,0.0,0.0,0.0,0.5161290322580645,0.5491803278688525,0.6190476190476191,0.5967741935483871,0.4098360655737705,0.5,0.4375,0.55,0.5161290322580645,0.5491803278688525,0.1,0.8,False
43659,776735,2025-08-15,141,140,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,124,122,71,61,53,61,0.573,0.5,596,495,566,438,30,57,4.81,4.06,4.56,3.59,0.24,0.47,0.0,0.0,0.0,0.0,0.573,0.5,0.0,0.0,40,37,20,26,31,24,33,35,W1,L2,0,0,0.0,0.0,0.0,0.0,0.5725806451612904,0.5,0.6666666666666666,0.5873015873015873,0.484375,0.4067796610169492,0.6428571428571429,0.5,0.5725806451612904,0.5,0.6,0.3,False
43660,776733,2025-08-15,117,110,HOU,BAL,Houston Astros,Baltimore Orioles,Astros,Orioles,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,121,127,68,57,53,70,0.562,0.449,525,555,480,646,45,-91,4.34,4.37,3.97,5.09,0.37,-0.72,0.0,0.0,0.0,0.0,0.562,0.449,0.0,0.0,37,32,25,31,31,25,28,39,W1,W2,0,0,0.0,0.0,0.0,0.0,0.5619834710743802,0.4488188976377952,0.5967741935483871,0.5079365079365079,0.5254237288135594,0.390625,0.3888888888888889,0.5294117647058824,0.5619834710743802,0.4488188976377952,0.6,0.4,False
43661,776728,2025-08-15,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,124,123,62,44,62,79,0.5,0.358,472,470,481,548,-9,-78,3.81,3.82,3.88,4.46,-0.07,-0.63,0.0,0.0,0.0,0.0,0.5,0.358,0.0,0.0,32,26,29,38,30,18,33,41,L1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.3577235772357723,0.5245901639344263,0.40625,0.4761904761904761,0.3050847457627119,0.38461538461538464,0.3888888888888889,0.5,0.3577235772357723,0.5,0.2,True
43662,776732,2025-08-15,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,123,127,59,74,64,53,0.48,0.583,518,620,549,524,-31,96,4.21,4.88,4.46,4.13,-0.25,0.76,0.0,0.0,0.0,0.0,0.48,0.583,0.0,0.0,33,40,26,25,26,34,38,28,L1,W2,0,0,0.0,0.0,0.0,0.0,0.4796747967479675,0.5826771653543307,0.559322033898305,0.6153846153846154,0.40625,0.5483870967741935,0.46153846153846156,0.65,0.4796747967479675,0.5826771653543307,0.5,0.6,True
43663,776731,2025-08-15,138,147,STL,NYY,St. Louis Cardinals,New York Yankees,Cardinals,Yankees,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2025,2025,128,122,66,65,62,57,0.516,0.533,569,617,574,523,-5,94,4.45,5.06,4.48,4.29,-0.04,0.77,0.0,0.0,0.0,0.0,0.516,0.533,0.0,0.0,37,38,27,25,29,27,35,32,L2,L1,0,0,0.0,0.0,0.0,0.0,0.515625,0.5327868852459017,0.578125,0.6031746031746031,0.453125,0.4576271186440678,0.4,0.35,0.515625,0.5327868852459017,0.5,0.4,False
43664,776737,2025-08-15,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,120,123,68,52,52,71,0.567,0.423,605,440,490,521,115,-81,5.04,3.58,4.08,4.24,0.96,-0.66,0.0,0.0,0.0,0.0,0.567,0.423,0.0,0.0,36,34,22,29,32,18,30,42,L1,L5,0,0,0.0,0.0,0.0,0.0,0.5666666666666667,0.4227642276422764,0.6206896551724138,0.5396825396825397,0.5161290322580645,0.3,0.5,0.4117647058823529,0.5666666666666667,0.4227642276422764,0.4,0.3,True
43665,776730,2025-08-15,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,124,123,33,60,91,63,0.266,0.488,455,606,799,597,-344,9,3.67,4.93,6.44,4.85,-2.77,0.07,0.0,0.0,0.0,0.0,0.266,0.488,0.0,0.0,17,30,44,30,16,30,47,33,L1,W3,0,0,0.0,0.0,0.0,0.0,0.2661290322580645,0.4878048780487805,0.2786885245901639,0.5,0.2539682539682539,0.4761904761904761,0.15384615384615385,0.6190476190476191,0.2661290322580645,0.4878048780487805,0.2,0.7,True
43667,776727,2025-08-15,119,135,LAD,SD,Los Angeles Dodgers,San Diego Padres,Dodgers,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,121,122,68,69,53,53,0.562,0.566,626,510,546,462,80,48,5.17,4.18,4.51,3.79,0.66,0.39,0.0,0.0,0.0,0.0,0.562,0.566,0.0,0.0,38,38,24,20,30,31,29,33,L4,W5,0,0,0.0,0.0,0.0,0.0,0.5619834710743802,0.5655737704918032,0.6129032258064516,0.6551724137931034,0.5084745762711864,0.484375,0.75,0.5,0.5619834710743802,0.5655737704918032,0.4,0.8,True
43668,776729,2025-08-15,137,139,SF,TB,San Francisco Giants,Tampa Bay Rays,Giants,Rays,National League,American League,NL,AL,NL West,AL East,NL West,AL East,2025,2025,121,122,59,59,62,63,0.488,0.484,491,546,497,503,-6,43,4.06,4.48,4.11,4.12,-0.05,0.35,0.0,0.0,0.0,0.0,0.488,0.484,0.0,0.0,29,32,31,30,30,27,31,33,L5,W1,0,0,0.0,0.0,0.0,0.0,0.4876033057851239,0.4836065573770491,0.4833333333333333,0.5161290322580645,0.4918032786885246,0.45,0.4,0.3333333333333333,0.4876033057851239,0.4836065573770491,0.4,0.4,False
68309,776734,2025-08-15,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,123,121,54,59,69,62,0.439,0.488,544,535,645,600,-101,-65,4.42,4.42,5.24,4.96,-0.82,-0.54,0.0,0.0,0.0,0.0,0.439,0.488,0.0,0.0,24,33,36,30,30,26,33,32,L1,W3,0,0,0.0,0.0,0.0,0.0,0.4390243902439024,0.4876033057851239,0.4,0.5238095238095238,0.4761904761904761,0.4482758620689655,0.4444444444444444,0.6,0.4390243902439024,0.4876033057851239,0.5,0.6,True
43962,776720,2025-08-16,114,144,CLE,ATL,Cleveland Guardians,Atlanta Braves,Guardians,Braves,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,126,125,66,56,60,69,0.524,0.448,509,536,525,547,-16,-11,4.04,4.29,4.17,4.38,-0.13,-0.09,0.0,0.0,0.0,0.0,0.524,0.448,0.0,0.0,32,31,29,30,34,25,31,39,L1,W3,0,0,0.0,0.0,0.0,0.0,0.5238095238095238,0.448,0.5245901639344263,0.5081967213114754,0.5230769230769231,0.390625,0.5555555555555556,0.625,0.5238095238095238,0.448,0.7,0.8,False
43963,776724,2025-08-16,111,146,BOS,MIA,Boston Red Sox,Miami Marlins,Red Sox,Marlins,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,128,123,71,58,57,65,0.555,0.472,655,527,544,591,111,-64,5.12,4.28,4.25,4.8,0.87,-0.52,0.0,0.0,0.0,0.0,0.555,0.472,0.0,0.0,44,28,22,31,27,30,35,34,W1,L2,0,0,0.0,0.0,0.0,0.0,0.5546875,0.4715447154471545,0.6666666666666666,0.4745762711864407,0.4354838709677419,0.46875,0.75,0.4666666666666667,0.5546875,0.4715447154471545,0.5,0.2,False
43964,776721,2025-08-16,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,127,122,65,78,62,44,0.512,0.639,571,637,531,471,40,166,4.5,5.22,4.18,3.86,0.31,1.36,0.0,0.0,0.0,0.0,0.512,0.639,0.0,0.0,36,42,30,20,29,36,32,24,L1,W13,0,0,0.0,0.0,0.0,0.0,0.5118110236220472,0.639344262295082,0.5454545454545454,0.6774193548387096,0.4754098360655737,0.6,0.4117647058823529,0.75,0.5118110236220472,0.639344262295082,0.5,1.0,True
43965,776725,2025-08-16,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,125,125,49,72,76,53,0.392,0.576,524,581,694,500,-170,81,4.19,4.65,5.55,4.0,-1.36,0.65,0.0,0.0,0.0,0.0,0.392,0.576,0.0,0.0,23,39,39,22,26,33,37,31,L1,W1,0,0,0.0,0.0,0.0,0.0,0.392,0.576,0.3709677419354839,0.639344262295082,0.4126984126984127,0.515625,0.125,0.6,0.392,0.576,0.5,0.6,True
43966,776726,2025-08-16,121,136,NYM,SEA,New York Mets,Seattle Mariners,Mets,Mariners,National League,American League,NL,AL,NL East,AL West,NL East,AL West,2025,2025,125,123,64,68,61,55,0.512,0.553,553,565,533,528,20,37,4.42,4.59,4.26,4.29,0.16,0.3,0.0,0.0,0.0,0.0,0.512,0.553,0.0,0.0,39,37,25,25,25,31,36,30,L3,W1,0,0,0.0,0.0,0.0,0.0,0.512,0.5528455284552846,0.609375,0.5967741935483871,0.4098360655737705,0.5081967213114754,0.4375,0.55,0.512,0.5528455284552846,0.1,0.8,False
43967,776723,2025-08-16,141,140,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,125,123,72,61,53,62,0.576,0.496,602,500,571,444,31,56,4.82,4.07,4.57,3.61,0.25,0.46,0.0,0.0,0.0,0.0,0.576,0.496,0.0,0.0,41,37,20,26,31,24,33,36,W2,L3,0,0,0.0,0.0,0.0,0.0,0.576,0.4959349593495935,0.6721311475409836,0.5873015873015873,0.484375,0.4,0.6428571428571429,0.5,0.576,0.4959349593495935,0.7,0.3,False
43968,776722,2025-08-16,117,110,HOU,BAL,Houston Astros,Baltimore Orioles,Astros,Orioles,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,122,128,68,58,54,70,0.557,0.453,525,562,487,646,38,-84,4.3,4.39,3.99,5.05,0.31,-0.66,0.0,0.0,0.0,0.0,0.557,0.453,0.0,0.0,37,32,26,31,31,26,28,39,L1,W3,0,0,0.0,0.0,0.0,0.0,0.5573770491803278,0.453125,0.5873015873015873,0.5079365079365079,0.5254237288135594,0.4,0.3888888888888889,0.5294117647058824,0.5573770491803278,0.453125,0.6,0.5,False
