gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
109,975,989,468,184,18,104,862,326,11,937,27,.252,3717,.315,.395,.710,32,83,.722,66,15452,4116,1469,449,748,18,28,.300,0.99,0,35.74,Miami Marlins
111,850,1038,576,185,16,177,973,419,35,952,43,.252,3772,.331,.451,.782,24,81,.771,68,16882,4281,1700,553,789,5,36,.292,0.82,6,21.31,New York Yankees
110,966,983,541,169,11,109,872,369,12,951,47,.256,3716,.328,.395,.723,39,123,.759,59,16272,4191,1469,505,762,19,37,.304,0.98,3,34.09,Milwaukee Brewers
111,853,961,478,150,12,156,1074,332,15,860,64,.232,3713,.304,.405,.709,23,56,.709,68,16294,4147,1502,462,717,8,27,.280,0.89,3,23.80,Los Angeles Angels
111,950,1057,536,193,26,152,874,389,12,929,51,.248,3744,.324,.435,.759,25,75,.750,77,16353,4252,1630,524,763,22,44,.281,0.90,2,24.63,Arizona Diamondbacks
111,900,994,486,184,12,137,953,305,9,906,54,.244,3717,.308,.410,.718,26,78,.750,79,16108,4112,1525,460,692,3,33,.289,0.91,0,27.13,Baltimore Orioles
113,931,976,559,234,20,140,1015,358,17,982,53,.254,3868,.323,.433,.756,25,95,.792,61,16757,4316,1676,536,775,9,28,.307,0.95,0,27.63,Boston Red Sox
110,865,1142,574,192,21,158,859,376,10,963,31,.254,3787,.324,.441,.765,22,121,.846,47,16420,4238,1671,559,763,7,35,.287,0.76,2,23.97,Chicago Cubs
111,899,986,510,173,14,115,951,375,12,918,42,.247,3719,.321,.394,.715,25,81,.764,76,16216,4171,1464,479,744,8,27,.300,0.91,0,32.34,Cincinnati Reds
110,834,1111,432,165,11,116,895,354,21,823,39,.228,3603,.301,.377,.678,26,85,.766,61,15918,4056,1358,416,711,20,40,.269,0.75,0,31.06,Cleveland Guardians
110,848,947,413,182,29,114,1057,285,5,875,33,.237,3694,.296,.394,.690,29,57,.663,82,15404,4045,1457,402,685,13,20,.299,0.90,0,32.40,Colorado Rockies
112,808,1076,543,174,23,144,986,344,7,944,49,.250,3776,.318,.423,.741,11,49,.817,60,16412,4210,1596,523,730,5,33,.299,0.75,3,26.22,Detroit Tigers
112,928,1042,478,166,10,123,872,325,9,969,51,.257,3765,.322,.405,.727,23,56,.709,90,15738,4187,1524,456,776,13,33,.302,0.89,0,30.61,Houston Astros
111,920,1181,404,197,18,97,760,268,14,907,42,.244,3718,.300,.385,.685,34,84,.712,60,15386,4080,1431,398,730,23,27,.280,0.78,2,38.33,Kansas City Royals
112,862,1059,573,181,15,164,948,400,21,962,41,.254,3792,.329,.439,.768,18,64,.780,73,16687,4274,1665,553,759,5,34,.294,0.81,2,23.12,Los Angeles Dodgers
110,1068,907,474,178,17,106,861,320,10,901,45,.244,3694,.310,.387,.697,36,95,.725,65,15661,4103,1431,455,700,16,27,.289,1.18,1,34.85,Washington Nationals
111,951,1010,488,176,16,137,888,385,24,891,64,.241,3695,.321,.409,.730,10,89,.899,87,16485,4191,1510,474,785,9,36,.279,0.94,2,26.97,New York Mets
