gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
159,1334,1434,773,267,24,210,1301,524,19,1409,60,.260,5423,.330,.434,.764,30,124,.805,.195,94,23546,6065,2354,748,1116,15,40,.303,0.93,3,25.82,Philadelphia Phillies
159,1338,1454,716,238,18,187,1343,566,14,1330,51,.246,5414,.321,.400,.721,24,81,.771,.229,96,24129,6083,2165,694,1143,15,36,.292,0.92,1,28.95,Atlanta Braves
159,1210,1561,624,237,10,158,1334,492,8,1218,48,.231,5266,.301,.370,.671,21,82,.796,.204,107,22824,5868,1949,603,1040,22,35,.278,0.78,5,33.33,Chicago White Sox
159,1445,1470,699,268,27,153,1230,475,13,1368,50,.251,5450,.315,.394,.709,43,133,.756,.244,93,22627,6038,2149,667,1098,19,44,.296,0.98,0,35.62,Miami Marlins
159,1184,1471,832,255,20,266,1437,628,47,1349,54,.251,5381,.332,.454,.786,36,133,.787,.213,103,24336,6132,2442,803,1113,7,53,.290,0.80,9,20.23,New York Yankees
159,1411,1436,797,258,18,164,1238,552,15,1406,69,.260,5415,.333,.405,.738,53,161,.752,.248,95,24055,6116,2192,741,1134,26,50,.306,0.98,4,33.02,Milwaukee Brewers
159,1172,1363,666,209,17,223,1603,474,22,1192,87,.226,5282,.298,.398,.696,26,87,.770,.230,97,23347,5898,2104,642,1003,13,35,.278,0.86,7,23.69,Los Angeles Angels
159,1356,1490,782,272,37,210,1283,529,21,1353,80,.251,5381,.324,.433,.757,38,120,.759,.241,106,23556,6094,2329,761,1086,37,64,.289,0.91,3,25.62,Arizona Diamondbacks
159,1293,1388,670,249,19,186,1426,473,14,1258,73,.236,5320,.305,.395,.700,36,120,.769,.231,102,23215,5911,2103,636,1023,4,41,.286,0.93,0,28.60,Baltimore Orioles
159,1340,1398,777,317,23,184,1389,512,24,1390,72,.254,5465,.324,.422,.746,38,137,.783,.217,97,23703,6102,2305,739,1106,13,40,.307,0.96,0,29.70,Boston Red Sox
159,1258,1608,772,264,27,214,1253,546,15,1343,45,.249,5397,.320,.427,.747,35,159,.820,.180,70,23464,6055,2303,750,1094,10,55,.283,0.78,2,25.22,Chicago Cubs
159,1290,1417,704,245,23,164,1385,516,15,1309,50,.245,5346,.315,.391,.706,30,104,.776,.224,103,23165,5967,2092,666,1066,12,43,.298,0.91,0,32.60,Cincinnati Reds
159,1207,1589,628,239,17,164,1316,485,29,1177,58,.226,5213,.296,.373,.669,33,123,.788,.212,78,22838,5832,1942,606,999,27,48,.268,0.76,0,31.79,Cleveland Guardians
159,1250,1357,591,250,36,156,1497,390,5,1264,47,.238,5312,.294,.387,.681,39,86,.688,.312,116,22061,5806,2054,575,971,21,35,.300,0.92,1,34.05,Colorado Rockies
159,1156,1511,750,242,36,197,1422,500,12,1321,65,.247,5355,.316,.416,.732,16,60,.789,.211,86,23594,5981,2226,716,1039,5,50,.297,0.77,6,27.18,Detroit Tigers
159,1340,1478,671,243,12,173,1273,465,15,1348,69,.250,5385,.316,.396,.712,26,79,.752,.248,123,22492,5974,2134,641,1099,16,38,.295,0.91,1,31.13,Houston Astros
159,1314,1690,635,286,22,155,1074,424,18,1315,69,.247,5324,.309,.396,.705,42,108,.720,.280,96,22398,5889,2110,624,1051,29,40,.281,0.78,3,34.35,Kansas City Royals
159,1236,1526,811,251,21,239,1323,572,33,1363,55,.253,5381,.328,.441,.769,24,87,.784,.216,107,23886,6078,2373,778,1079,13,54,.290,0.81,3,22.52,Los Angeles Dodgers
159,1458,1317,672,256,28,152,1315,438,11,1290,57,.242,5322,.305,.387,.692,48,130,.730,.270,100,22473,5877,2058,642,976,18,40,.292,1.11,2,35.01,Washington Nationals
159,1368,1424,759,258,19,222,1295,547,28,1340,87,.250,5360,.326,.429,.755,18,142,.888,.113,117,23764,6064,2302,740,1116,14,53,.287,0.96,3,24.14,New York Mets
