gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
79,625,702,400,136,13,120,705,308,21,681,32,.254,2682,.335,.449,.784,20,55,.733,52,12094,3057,1203,384,583,3,28,.298,0.89,4,22.35,New York Yankees
80,698,707,375,115,8,75,652,275,10,660,32,.247,2675,.322,.380,.702,27,97,.782,41,11813,3027,1016,348,547,17,25,.297,0.99,3,35.67,Milwaukee Brewers
79,598,688,333,103,8,116,776,208,10,594,42,.226,2631,.291,.403,.694,16,37,.698,44,11361,2909,1061,322,474,7,18,.272,0.87,3,22.68,Los Angeles Angels
79,683,752,410,144,17,114,610,284,9,686,37,.255,2686,.331,.449,.780,17,59,.776,52,11772,3053,1206,402,544,13,32,.287,0.91,1,23.56,Arizona Diamondbacks
79,627,703,315,113,9,92,697,223,7,626,37,.238,2628,.304,.393,.697,16,55,.775,61,11517,2913,1033,296,506,3,22,.287,0.89,0,28.56,Baltimore Orioles
81,668,703,379,149,12,98,752,273,16,694,37,.248,2794,.322,.416,.738,17,67,.798,44,12206,3128,1161,361,582,7,17,.304,0.95,0,28.51,Boston Red Sox
79,625,820,426,139,15,115,621,273,9,697,22,.255,2732,.325,.443,.768,16,93,.853,36,11955,3058,1211,418,545,7,24,.288,0.76,0,23.76,Chicago Cubs
80,653,700,371,134,10,88,694,273,7,665,26,.248,2685,.321,.403,.724,23,64,.736,52,11762,3011,1083,356,530,6,21,.300,0.93,0,30.51,Cincinnati Reds
77,590,745,292,109,7,78,635,239,11,578,27,.230,2511,.301,.372,.673,17,61,.782,49,11051,2814,935,277,489,11,26,.274,0.79,0,32.19,Cleveland Guardians
79,596,690,283,129,25,77,776,212,5,607,29,.230,2644,.292,.385,.677,19,43,.694,58,11080,2910,1017,278,498,8,17,.293,0.86,0,34.34,Colorado Rockies
80,592,763,402,131,15,98,696,260,7,687,35,.254,2709,.324,.422,.746,6,28,.824,45,11770,3036,1142,387,536,4,25,.304,0.78,3,27.64,Detroit Tigers
79,652,732,334,114,7,85,614,231,7,679,35,.257,2647,.322,.401,.723,19,45,.703,67,11010,2943,1062,318,544,9,21,.302,0.89,0,31.14,Houston Astros
79,642,866,263,129,15,56,533,188,12,650,25,.245,2650,.299,.369,.668,26,62,.705,39,10920,2905,977,259,542,18,23,.285,0.74,1,47.32,Kansas City Royals
80,623,768,451,138,14,125,656,298,17,726,30,.265,2741,.340,.462,.802,13,44,.772,59,12126,3102,1267,433,550,3,29,.302,0.81,1,21.93,Los Angeles Dodgers
80,810,648,342,131,10,83,600,227,4,647,38,.242,2671,.309,.392,.701,28,68,.708,49,11276,2971,1047,326,499,15,19,.281,1.25,1,32.18,Washington Nationals
80,705,715,353,126,13,104,630,285,14,650,48,.243,2672,.324,.417,.741,10,62,.861,66,12018,3035,1114,344,572,3,25,.278,0.99,2,25.69,New York Mets
