gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
146,1294,1313,740,239,16,155,1137,503,14,1289,64,.260,4967,.333,.408,.741,49,152,.756,.244,87,22003,5604,2025,686,1024,24,42,.305,0.99,4,32.04,Milwaukee Brewers
145,1077,1260,623,198,16,200,1429,451,20,1106,84,.229,4829,.304,.401,.705,25,77,.755,.245,85,21403,5412,1936,601,938,11,32,.280,0.85,5,24.14,Los Angeles Angels
146,1220,1384,719,245,35,198,1181,486,16,1231,69,.250,4931,.322,.434,.756,33,108,.766,.234,99,21505,5574,2140,700,977,27,58,.286,0.88,3,24.90,Arizona Diamondbacks
144,1180,1264,623,232,17,173,1277,416,13,1163,70,.240,4842,.307,.402,.709,33,101,.754,.246,94,21033,5370,1948,590,923,4,38,.289,0.93,0,27.99,Baltimore Orioles
146,1219,1280,722,295,22,173,1286,467,21,1275,69,.254,5014,.324,.425,.749,35,124,.780,.220,85,21747,5597,2133,688,1004,11,36,.307,0.95,0,28.98,Boston Red Sox
145,1145,1488,710,238,25,195,1127,497,13,1219,42,.248,4920,.319,.425,.744,30,146,.830,.170,64,21319,5520,2092,693,990,9,50,.281,0.77,2,25.23,Chicago Cubs
145,1180,1289,654,233,21,146,1265,472,14,1204,47,.246,4885,.316,.392,.708,29,95,.766,.234,93,21181,5457,1917,618,973,12,41,.301,0.92,0,33.46,Cincinnati Reds
144,1086,1445,564,210,15,147,1198,439,27,1065,57,.226,4722,.296,.370,.666,31,112,.783,.217,72,20739,5290,1746,544,910,24,47,.268,0.75,0,32.12,Cleveland Guardians
145,1130,1254,545,234,35,144,1351,360,5,1166,43,.240,4856,.297,.392,.689,36,76,.679,.321,112,20124,5305,1902,531,888,16,29,.301,0.90,1,33.72,Colorado Rockies
145,1055,1376,707,226,34,181,1279,458,10,1217,61,.250,4877,.319,.421,.740,15,58,.795,.205,81,21463,5452,2054,675,937,5,45,.299,0.77,6,26.94,Detroit Tigers
145,1226,1350,612,225,12,160,1152,429,15,1245,61,.253,4922,.318,.401,.719,25,73,.745,.255,115,20509,5464,1974,584,1017,15,36,.298,0.91,1,30.76,Houston Astros
145,1203,1531,553,253,20,138,979,384,18,1176,61,.244,4824,.306,.390,.696,41,99,.707,.293,91,20317,5337,1883,543,950,28,37,.277,0.79,3,34.96,Kansas City Royals
145,1121,1379,729,228,19,213,1217,530,28,1229,50,.251,4891,.328,.436,.764,23,82,.781,.219,101,21799,5528,2134,699,982,10,45,.290,0.81,2,22.96,Los Angeles Dodgers
144,1329,1206,623,239,25,140,1161,410,11,1180,53,.245,4820,.309,.392,.701,43,120,.736,.264,90,20448,5341,1889,600,894,18,38,.292,1.10,2,34.43,Washington Nationals
145,1264,1287,687,241,19,198,1170,514,25,1220,81,.250,4878,.329,.429,.758,17,130,.884,.116,112,21695,5538,2093,670,1034,13,50,.287,0.98,2,24.64,New York Mets
