gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
116,921,1199,597,196,22,166,901,389,10,1012,33,.254,3989,.322,.439,.761,22,123,.848,48,17264,4457,1750,581,803,8,36,.286,0.77,2,24.03,Chicago Cubs
118,953,1050,525,188,14,117,1020,386,12,971,43,.245,3956,.317,.389,.706,25,86,.775,78,17191,4423,1538,493,792,8,30,.300,0.91,0,33.81,Cincinnati Reds
116,882,1168,462,176,12,121,951,371,22,872,44,.229,3812,.302,.376,.678,28,87,.757,62,16822,4288,1435,444,749,20,41,.270,0.76,0,31.50,Cleveland Guardians
116,889,1012,430,189,29,119,1105,305,5,919,35,.236,3891,.296,.391,.687,29,62,.681,90,16219,4265,1523,419,726,14,20,.298,0.88,0,32.70,Colorado Rockies
118,852,1122,566,181,25,152,1042,355,7,994,49,.250,3970,.317,.423,.740,12,51,.810,66,17210,4417,1681,546,758,5,35,.300,0.76,3,26.12,Detroit Tigers
117,981,1097,506,182,11,129,912,340,9,1022,53,.258,3966,.322,.407,.729,23,58,.716,94,16557,4405,1613,484,814,13,33,.302,0.89,0,30.74,Houston Astros
117,974,1244,431,209,19,102,805,283,15,958,50,.244,3927,.301,.385,.686,35,90,.720,65,16309,4316,1511,424,775,24,30,.281,0.78,2,38.50,Kansas City Royals
117,908,1116,607,193,15,173,987,422,23,1014,42,.255,3982,.330,.441,.771,18,69,.793,77,17508,4491,1756,586,798,5,38,.294,0.81,2,23.02,Los Angeles Dodgers
116,1111,965,490,188,17,110,912,334,10,940,47,.242,3884,.308,.384,.692,37,98,.726,70,16512,4310,1492,471,731,16,28,.287,1.15,1,35.31,Washington Nationals
117,1013,1057,507,182,16,145,943,404,25,928,64,.238,3893,.317,.405,.722,10,91,.901,91,17307,4411,1577,492,822,10,38,.275,0.96,2,26.85,New York Mets
