gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
89,689,810,456,155,14,138,793,357,28,770,36,.254,3029,.337,.451,.788,20,62,.756,60,13711,3460,1367,436,666,4,29,.297,0.85,5,21.95,New York Yankees
89,778,795,417,129,9,85,719,309,10,735,35,.246,2982,.322,.381,.703,30,102,.773,46,13151,3374,1137,388,614,18,27,.295,0.98,3,35.08,Milwaukee Brewers
88,672,768,377,117,10,128,862,250,13,671,49,.228,2946,.297,.405,.702,19,39,.672,52,12829,3275,1192,363,549,8,19,.275,0.88,3,23.02,Los Angeles Angels
89,772,838,461,154,19,132,698,316,9,766,42,.253,3022,.329,.448,.777,19,62,.765,60,13224,3433,1354,451,608,15,37,.284,0.92,1,22.89,Arizona Diamondbacks
89,706,795,371,138,10,107,782,251,8,710,40,.239,2966,.305,.401,.706,19,61,.763,64,12966,3284,1189,350,563,3,24,.287,0.89,0,27.72,Baltimore Orioles
90,731,796,442,180,14,109,826,298,16,787,41,.253,3113,.324,.425,.749,19,76,.800,48,13512,3480,1322,422,637,7,21,.308,0.92,0,28.56,Boston Red Sox
89,706,924,481,155,18,135,694,310,10,789,23,.256,3079,.326,.450,.776,18,104,.852,36,13431,3447,1385,471,617,7,27,.287,0.76,1,22.81,Chicago Cubs
89,730,775,414,147,11,95,774,297,7,741,29,.248,2990,.320,.400,.720,23,66,.742,59,13050,3346,1195,393,584,7,23,.301,0.94,0,31.47,Cincinnati Reds
87,659,861,310,119,8,85,714,270,13,635,29,.224,2830,.296,.362,.658,22,66,.750,51,12426,3168,1025,295,554,11,28,.267,0.77,0,33.29,Cleveland Guardians
89,686,770,315,147,25,84,867,234,5,689,30,.231,2985,.292,.381,.673,22,50,.694,68,12487,3276,1138,307,561,9,18,.295,0.89,0,35.54,Colorado Rockies
90,658,870,449,142,19,114,777,288,7,774,40,.254,3044,.324,.426,.750,8,30,.789,49,13321,3410,1296,431,602,5,30,.302,0.76,3,26.70,Detroit Tigers
89,733,832,391,130,10,99,683,259,8,781,41,.261,2996,.326,.410,.736,20,47,.701,73,12468,3329,1228,372,615,9,24,.305,0.88,0,30.26,Houston Astros
90,731,972,300,152,15,61,623,215,13,732,33,.243,3015,.298,.364,.662,29,67,.698,45,12464,3307,1097,296,613,20,23,.285,0.75,1,49.43,Kansas City Royals
90,697,876,499,150,15,141,734,335,18,802,32,.261,3076,.337,.457,.794,14,49,.778,62,13589,3478,1405,481,615,3,30,.296,0.80,2,21.82,Los Angeles Dodgers
89,890,732,393,144,13,87,672,258,10,738,38,.246,2995,.312,.390,.702,30,78,.722,55,12599,3329,1169,376,565,16,21,.288,1.22,1,34.42,Washington Nationals
90,787,807,398,142,13,118,703,309,15,734,55,.245,2997,.324,.419,.743,10,68,.872,73,13440,3397,1256,389,637,5,29,.279,0.98,2,25.40,New York Mets
