gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
132,1092,1164,570,211,16,159,1147,369,10,1066,64,.241,4430,.306,.403,.709,31,91,.746,.254,89,19121,4902,1786,539,831,3,36,.287,0.94,0,27.86,Baltimore Orioles
133,1121,1157,662,269,21,159,1177,439,21,1152,63,.253,4562,.324,.425,.749,31,113,.785,.215,76,19852,5110,1940,632,919,11,35,.305,0.97,0,28.69,Boston Red Sox
132,1048,1357,650,218,23,178,1024,446,12,1120,37,.249,4497,.319,.427,.746,27,134,.832,.168,54,19432,5034,1918,634,910,9,43,.282,0.77,2,25.26,Chicago Cubs
133,1081,1192,596,212,19,129,1146,429,14,1101,47,.246,4472,.316,.389,.705,28,91,.765,.235,87,19342,4996,1738,561,887,11,37,.301,0.91,0,34.67,Cincinnati Reds
131,994,1320,504,189,14,132,1082,404,25,958,51,.223,4288,.295,.366,.661,29,101,.777,.223,66,18867,4809,1571,485,830,21,45,.265,0.75,0,32.48,Cleveland Guardians
132,1033,1149,497,214,32,134,1228,328,5,1054,40,.238,4424,.295,.392,.687,34,68,.667,.333,96,18304,4832,1734,484,808,16,24,.298,0.90,0,33.02,Colorado Rockies
134,966,1280,650,207,30,173,1181,419,9,1130,57,.251,4510,.319,.425,.744,14,58,.806,.194,77,19775,5037,1916,625,870,5,42,.299,0.75,4,26.07,Detroit Tigers
132,1112,1234,561,201,11,146,1045,387,13,1133,57,.253,4476,.318,.401,.719,24,65,.730,.270,104,18624,4969,1794,536,917,14,34,.297,0.90,1,30.66,Houston Astros
133,1100,1407,511,233,19,126,908,347,18,1094,58,.246,4447,.307,.392,.699,38,99,.723,.277,80,18670,4917,1743,502,884,27,35,.281,0.78,3,35.29,Kansas City Royals
133,1026,1266,689,213,17,200,1122,490,25,1140,47,.253,4501,.330,.441,.771,23,78,.772,.228,91,20007,5093,1987,662,899,8,45,.292,0.81,2,22.50,Los Angeles Dodgers
132,1235,1099,563,218,21,125,1056,380,10,1078,51,.244,4420,.309,.388,.697,40,108,.730,.270,82,18765,4901,1713,541,829,18,30,.292,1.12,2,35.36,Washington Nationals
132,1142,1187,612,216,17,176,1058,464,25,1098,74,.248,4428,.326,.424,.750,14,109,.886,.114,104,19672,5025,1876,597,941,11,46,.285,0.96,2,25.16,New York Mets
