gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
88,698,914,475,152,18,133,685,304,10,780,23,.256,3043,.326,.449,.775,18,102,.850,36,13260,3404,1367,466,607,7,27,.287,0.76,0,22.88,Chicago Cubs
88,721,764,413,145,11,94,767,295,7,733,29,.248,2955,.320,.400,.720,23,66,.742,58,12909,3309,1182,392,575,7,23,.302,0.94,0,31.44,Cincinnati Reds
86,648,852,310,117,8,85,708,267,12,631,29,.225,2800,.297,.364,.661,21,65,.756,51,12297,3135,1019,295,548,11,28,.268,0.76,0,32.94,Cleveland Guardians
88,673,761,312,142,25,83,864,231,5,678,30,.230,2949,.291,.379,.670,22,50,.694,65,12353,3237,1119,304,552,9,18,.295,0.88,0,35.53,Colorado Rockies
89,650,862,448,142,19,113,768,284,7,772,39,.256,3017,.325,.428,.753,7,30,.811,48,13181,3378,1291,430,598,5,30,.304,0.75,3,26.70,Detroit Tigers
88,727,822,385,128,9,98,673,258,8,772,41,.261,2962,.326,.409,.735,20,47,.701,72,12317,3293,1212,367,612,9,23,.304,0.88,0,30.22,Houston Astros
89,724,960,299,151,15,61,616,215,13,727,33,.244,2984,.300,.366,.666,29,67,.698,44,12354,3276,1091,295,610,20,23,.286,0.75,1,48.92,Kansas City Royals
89,689,868,495,149,15,139,723,332,18,793,31,.261,3040,.337,.457,.794,14,47,.770,62,13441,3438,1389,477,606,3,30,.296,0.79,2,21.87,Los Angeles Dodgers
88,877,722,390,144,12,87,668,258,10,729,38,.246,2959,.313,.391,.704,30,78,.722,54,12461,3293,1158,374,559,16,21,.289,1.21,1,34.01,Washington Nationals
89,778,800,386,139,13,115,695,304,15,724,54,.244,2964,.323,.416,.739,10,66,.868,72,13282,3357,1234,377,633,4,29,.279,0.97,2,25.77,New York Mets
